season,batter_id,batter_name,team,pitches_seen,qualified_300,za_raw,dv_per_100,raw_dv,swing_aggression,za_percentile,low_opposite_support_pitches,low_opposite_support_pct,games_seen,swing_pitches,swing_decision_value_per_100,take_pitches,take_decision_value_per_100,heart_pitches,heart_raw_dv,heart_decision_value_per_100,heart_swing_decision_value_per_100,heart_take_decision_value_per_100,shadow_in_pitches,shadow_in_raw_dv,shadow_in_decision_value_per_100,shadow_in_swing_decision_value_per_100,shadow_in_take_decision_value_per_100,shadow_out_pitches,shadow_out_raw_dv,shadow_out_decision_value_per_100,shadow_out_swing_decision_value_per_100,shadow_out_take_decision_value_per_100,chase_pitches,chase_raw_dv,chase_decision_value_per_100,chase_swing_decision_value_per_100,chase_take_decision_value_per_100,waste_pitches,waste_raw_dv,waste_decision_value_per_100,waste_swing_decision_value_per_100,waste_take_decision_value_per_100,dv_plus
2026,56909,신재인,NC,469,True,-1.275585,5.937647,27.847563,-7.330502,38.957055,469,100.0,45,165,1.323517,304,4.61413,102,6.574977,1.401914,1.908807,-0.506893,97,1.985362,0.423318,0.992775,-0.569456,84,2.679445,0.57131,-0.236531,0.807842,121,9.875806,2.105715,-0.773685,2.8794,65,6.731973,1.435389,-0.567848,2.003237,98.531947
2026,50902,김한별,NC,526,True,-2.576717,7.436441,39.115677,-4.423216,26.07362,526,100.0,54,220,2.814055,306,4.622386,116,10.286396,1.955589,2.291648,-0.33606,118,7.126766,1.354899,1.772491,-0.417592,99,2.049972,0.389729,-0.370103,0.759832,125,9.476292,1.801576,-0.733105,2.534682,68,10.176251,1.934648,-0.146876,2.081525,122.662419
2026,51528,손성빈,LOT,1216,True,2.199532,6.565957,79.842035,2.544668,79.447853,1216,100.0,104,605,2.448576,611,4.11738,317,29.648058,2.438163,2.687464,-0.249302,260,15.020756,1.23526,1.50575,-0.27049,211,5.42079,0.445789,-0.288581,0.734369,294,9.440246,0.776336,-1.238886,2.015223,134,20.312186,1.67041,-0.217171,1.887581,108.647691
2026,61404,김헌곤,SAM,302,True,-8.338055,5.378251,16.242318,2.746424,0.306748,302,100.0,46,153,2.597977,149,2.780274,80,4.999262,1.655385,2.265145,-0.60976,69,5.168998,1.711589,2.192013,-0.480424,46,-0.29859,-0.098871,-0.489721,0.39085,74,1.246203,0.41265,-1.199502,1.612152,33,5.126444,1.697498,-0.169957,1.867455,89.525713
2026,55438,심재훈,SAM,157,False,2.761105,2.67528,4.200189,4.979685,85.276074,157,100.0,22,73,0.446247,84,2.229033,37,1.41604,0.901936,1.279411,-0.377475,31,-0.106658,-0.067935,0.529268,-0.597203,31,0.538209,0.342808,-0.057264,0.400073,41,0.826358,0.526342,-1.085604,1.611946,17,1.52624,0.972127,-0.219564,1.191691,46.00808
2026,62895,한유섬,SSG,706,True,0.282326,6.365811,44.942624,0.169803,59.815951,706,100.0,64,309,1.594379,397,4.771432,170,12.701087,1.799021,2.074546,-0.275525,142,5.37565,0.761423,1.267121,-0.505697,121,4.264628,0.604055,-0.519399,1.123454,190,10.566076,1.496611,-1.105137,2.601748,83,12.035182,1.7047,-0.122752,1.827452,105.425355
2026,55926,정현창,KIA,341,True,-1.757015,6.502051,22.171995,2.716705,34.662577,341,100.0,52,156,2.343132,185,4.158919,75,5.470564,1.604271,2.217648,-0.613377,70,3.986916,1.169184,1.788249,-0.619065,70,0.593686,0.174102,-0.477521,0.651622,87,5.863334,1.719453,-0.956055,2.675508,39,6.257495,1.835042,-0.229189,2.064231,107.618809
2026,66614,김규성,KIA,767,True,-3.478903,6.424334,49.274641,-5.431939,14.417178,767,100.0,71,316,2.827812,451,3.596522,214,13.378327,1.744241,2.440008,-0.695768,158,7.376477,0.961731,1.443763,-0.482032,155,5.302254,0.691298,-0.272898,0.964196,163,12.508269,1.630804,-0.69168,2.322485,77,10.709314,1.39626,-0.091382,1.487642,106.367571
2026,64504,오윤석,KT,750,True,0.525639,6.866173,51.496301,-0.694009,62.883436,750,100.0,71,329,2.162799,421,4.703375,161,12.324714,1.643295,2.01501,-0.371715,168,10.699496,1.4266,1.749717,-0.323117,162,5.642693,0.752359,-0.482226,1.234585,187,11.21934,1.495912,-0.929935,2.425847,72,11.610057,1.548008,-0.189767,1.737775,113.481146
2026,51003,권동진,KT,961,True,-0.61844,6.34303,60.956514,-0.823765,44.478528,961,100.0,88,429,2.425985,532,3.917045,245,19.921133,2.072959,2.472839,-0.399881,199,7.75313,0.806777,1.362422,-0.555645,197,5.229955,0.54422,-0.375015,0.919235,201,11.798975,1.227781,-0.876503,2.104284,119,16.253321,1.691292,-0.157758,1.849051,105.058583
2026,68089,조대현,KT,189,False,3.155365,6.436006,12.164052,6.551502,89.570552,189,100.0,24,103,3.783297,86,2.65271,54,4.647935,2.459225,2.659697,-0.200472,43,2.379683,1.259091,1.92639,-0.667299,34,0.796134,0.421235,-0.05624,0.477475,43,2.580599,1.365396,-0.60046,1.965857,15,1.759701,0.931059,-0.14609,1.077149,106.555489
2026,53296,윤준호,DOO,755,True,-4.64512,5.085652,38.396674,0.194267,5.828221,755,100.0,64,355,1.545148,400,3.540504,183,12.757309,1.68971,2.127744,-0.438034,153,7.799122,1.032996,1.341537,-0.30854,152,1.128155,0.149425,-0.512652,0.662077,182,7.026297,0.930635,-1.225319,2.155954,85,9.685791,1.282886,-0.186162,1.469048,84.81489
2026,69403,양우현,SAM,430,True,-5.398691,4.955217,21.307432,5.508959,5.214724,430,100.0,55,199,1.102815,231,3.852402,84,5.493169,1.277481,1.644886,-0.367404,90,3.474846,0.808104,1.290004,-0.4819,87,3.348509,0.778723,-0.124612,0.903335,108,3.828566,0.890364,-1.414828,2.305192,61,5.162342,1.200545,-0.292634,1.493178,82.714897
2026,79456,이지영,SSG,386,True,-7.959183,4.244964,16.38556,4.206524,0.920245,386,100.0,46,185,0.443225,201,3.801739,89,4.438501,1.149871,1.825449,-0.675578,76,4.415015,1.143786,1.300237,-0.156451,73,0.46414,0.120244,-0.72053,0.840773,94,1.388665,0.359758,-1.464191,1.823948,54,5.679238,1.471305,-0.497741,1.969046,71.279876
2026,52807,임근우,SSG,331,True,-3.710951,4.003379,13.251185,-1.238378,10.122699,331,100.0,31,151,0.912718,180,3.090661,80,5.329332,1.61007,1.842401,-0.232331,75,2.627341,0.793758,1.17276,-0.379002,61,0.707521,0.213753,-0.568342,0.782095,78,0.881978,0.266459,-1.317239,1.583697,37,3.705013,1.119339,-0.216862,1.336201,67.390376
2026,55897,홍대인,SSG,294,False,2.867305,7.764548,22.827772,2.59689,87.116564,294,100.0,39,137,1.94989,157,5.814658,74,4.303917,1.463917,1.953083,-0.489165,49,3.903815,1.327828,1.504471,-0.176643,53,2.132349,0.725289,-0.558073,1.283362,69,4.784959,1.627537,-0.878878,2.506415,49,7.702731,2.619977,-0.070713,2.69069,127.944917
2026,66704,김태연,HAN,1469,True,-1.551301,4.967754,72.976307,1.091124,36.503067,1469,100.0,102,663,1.278178,806,3.689576,338,22.64836,1.541754,1.886427,-0.344673,314,11.120377,0.757003,1.097444,-0.34044,284,3.885777,0.264519,-0.423967,0.688486,331,10.953331,0.745632,-1.076239,1.821871,202,24.368461,1.658847,-0.205486,1.864332,82.916741
2026,50707,최인호,HAN,517,True,-2.342829,5.908497,30.546929,-0.390089,27.91411,517,100.0,49,223,1.966544,294,3.941953,131,11.39506,2.204074,2.480008,-0.275934,115,2.763061,0.534441,1.081064,-0.546623,78,2.226575,0.430672,-0.309053,0.739725,125,4.402015,0.851454,-0.952746,1.8042,68,9.760218,1.887857,-0.332729,2.220585,98.062634
2026,68525,한동희,LOT,1359,True,0.051913,5.118583,69.561537,1.828362,56.134969,1359,100.0,88,640,1.377344,719,3.741239,318,19.651939,1.446059,1.818177,-0.372118,283,10.107541,0.743748,1.168378,-0.424629,254,5.03555,0.370533,-0.349563,0.720096,309,12.699237,0.934455,-0.980245,1.9147,195,22.067269,1.623787,-0.279403,1.90319,85.345077
2026,62802,박승욱,LOT,563,True,0.855482,5.286361,29.762213,1.418185,69.018405,563,100.0,65,275,2.336379,288,2.949982,128,9.918631,1.761746,2.039313,-0.277567,140,7.265739,1.29054,1.654364,-0.363824,115,1.125128,0.199845,-0.373941,0.573786,115,3.111879,0.552732,-0.91868,1.471412,65,8.340836,1.481498,-0.064678,1.546176,88.04629
2026,69804,채현우,SSG,223,False,-5.975273,2.797135,6.23761,14.378304,3.680982,223,100.0,34,135,0.605387,88,2.191747,52,3.603752,1.616032,1.920429,-0.304397,43,2.15979,0.968516,1.124049,-0.155533,55,-1.190332,-0.533781,-1.068084,0.534303,57,-0.33897,-0.152004,-1.328317,1.176312,16,2.00337,0.898372,-0.04269,0.941062,47.969937
2026,50357,박주홍,KIW,764,True,-1.953506,6.142185,46.926294,-5.651032,32.208589,764,100.0,51,300,1.521972,464,4.620213,187,10.692709,1.399569,1.84968,-0.45011,165,3.290833,0.430737,1.039601,-0.608864,137,2.146578,0.280966,-0.442788,0.723753,189,18.019799,2.358612,-0.763959,3.122572,86,12.776376,1.672301,-0.160562,1.832862,101.824993
2026,56904,허윤,NC,24,False,-1.95519,5.287194,1.268927,-3.034371,31.90184,24,100.0,6,10,0.427995,14,4.859199,6,0.226197,0.942489,1.99255,-1.050061,5,-0.052985,-0.220771,0.568762,-0.789533,2,-0.156823,-0.653427,-0.653427,0.0,6,0.304773,1.269889,-1.47989,2.749779,5,0.947763,3.949014,0.0,3.949014,88.059702
2026,69508,신윤후,LOT,79,False,-1.847385,4.79571,3.788611,8.436533,34.355828,79,100.0,11,43,2.041357,36,2.754353,20,1.939832,2.455484,2.774738,-0.319254,18,1.035493,1.31075,1.558961,-0.24821,15,-0.551082,-0.697573,-1.279074,0.581502,20,0.758035,0.959538,-0.904114,1.863652,6,0.606333,0.76751,-0.109154,0.876664,80.146846
2026,61353,고종욱,KIA,145,False,0.012781,6.893067,9.994947,1.837011,55.214724,145,100.0,25,66,1.889578,79,5.00349,29,2.692727,1.857053,2.14714,-0.290087,36,2.681478,1.849295,2.323147,-0.473852,27,1.64034,1.131269,-0.311345,1.442614,31,1.932694,1.332893,-1.058877,2.391769,22,1.047709,0.722558,-1.210487,1.933045,113.914138
2026,52634,박상준,KIA,580,True,2.784396,7.417801,43.023245,2.925716,86.196319,580,100.0,45,270,2.515021,310,4.90278,141,12.889215,2.222278,2.557933,-0.335655,107,4.220573,0.727685,1.161771,-0.434087,115,2.490351,0.429371,-0.208239,0.63761,141,13.326916,2.297744,-0.65922,2.956964,76,10.09619,1.740722,-0.337224,2.077947,122.362316
2026,69416,이해승,SAM,76,False,0.168629,9.681228,7.357733,1.375741,57.668712,76,100.0,10,36,2.836569,40,6.844659,19,3.639111,4.788304,4.867355,-0.079051,15,0.430474,0.566414,0.922218,-0.355804,8,-0.350268,-0.460878,-1.107842,0.646964,25,1.522444,2.003216,-1.845162,3.848377,9,2.115971,2.784173,0.0,2.784173,158.803322
2026,55636,박재현,KIA,1752,True,-2.616988,4.056739,71.07406,10.149745,24.846626,1752,100.0,113,924,0.990852,828,3.065887,409,25.988902,1.483385,1.849399,-0.366014,348,14.941645,0.852834,1.151183,-0.298349,361,-0.709408,-0.040491,-0.513309,0.472818,398,3.164416,0.180617,-1.262889,1.443506,236,27.688505,1.580394,-0.233532,1.813926,68.249468
2026,51903,김정호,NC,30,False,0.180806,5.74552,1.723656,10.408656,57.668712,30,100.0,4,17,3.760598,13,1.984922,5,0.260636,0.868788,0.868788,0.0,7,0.409082,1.363606,2.905199,-1.541593,8,0.512638,1.708792,1.375498,0.333294,9,0.647806,2.159354,-1.033867,3.193221,1,-0.106506,-0.35502,-0.35502,0.0,95.438716
2026,65040,김태훈,SAM,78,False,3.569293,6.584494,5.135905,18.707782,92.02454,78,100.0,11,48,2.587861,30,3.996633,19,1.324151,1.697629,1.946818,-0.249188,18,1.612608,2.067446,2.117916,-0.050471,16,0.12473,0.15991,-0.260083,0.419993,15,0.207351,0.265835,-0.924336,1.190171,10,1.867066,2.393674,-0.292454,2.686128,108.946135
2026,56326,김지석,KIW,221,False,-4.21112,4.38878,9.699203,-4.904638,7.97546,221,100.0,17,98,1.815815,123,2.572965,54,1.333011,0.603172,1.468929,-0.865756,47,2.866533,1.297074,1.666289,-0.369215,49,0.159652,0.072241,-0.470138,0.542379,48,1.761467,0.797044,-0.849265,1.646309,23,3.578539,1.619248,0.0,1.619248,73.595303
2026,69418,박승규,SAM,1277,True,2.617511,8.028094,102.518762,-0.272523,83.742331,1277,100.0,88,554,2.734492,723,5.293602,310,23.059767,1.805777,2.153492,-0.347715,246,15.76741,1.234723,1.477603,-0.24288,242,9.602481,0.751956,-0.129154,0.88111,304,24.488277,1.917641,-0.65214,2.569781,175,29.600827,2.317997,-0.115309,2.433306,132.187988
2026,51991,오장한,NC,196,False,-0.501042,6.12456,12.004138,9.805826,47.239264,196,100.0,19,118,3.831587,78,2.292973,51,6.426508,3.278831,3.517792,-0.238961,45,3.957007,2.018881,2.35785,-0.33897,36,-0.398129,-0.203127,-0.515256,0.312128,39,0.242928,0.123943,-0.996373,1.120315,25,1.775824,0.906033,-0.532427,1.438459,101.541232
2026,54097,김민석,KT,9,False,6.025395,1.88448,0.169603,5.709629,100.0,9,100.0,2,2,-2.471413,7,4.355893,1,-0.047966,-0.532956,-0.532956,0.0,0,0.0,0.0,0.0,0.0,2,0.028142,0.312688,0.0,0.312688,4,0.009831,0.109234,-1.938457,2.047692,2,0.179596,1.995513,0.0,1.995513,33.276259
2026,53893,김민준,SSG,35,False,-12.469352,3.018348,1.056422,18.028573,0.0,35,100.0,8,20,-0.100477,15,3.118826,6,0.108174,0.309067,0.582826,-0.273758,7,0.352331,1.006659,1.241827,-0.235168,9,0.28823,0.823513,-0.211957,1.03547,5,0.228028,0.65151,-0.633221,1.284731,8,0.079659,0.227598,-1.079953,1.307551,51.53145
2026,68700,이원석,HAN,828,True,3.221123,7.565603,62.643191,-0.003388,90.490798,828,100.0,65,379,3.004659,449,4.560944,220,22.439427,2.710076,3.008433,-0.298357,171,8.344616,1.007804,1.377733,-0.369929,141,2.543048,0.307131,-0.373666,0.680797,193,14.357614,1.734011,-0.883184,2.617195,103,14.958486,1.80658,-0.124658,1.931238,124.741917
2026,55339,염승원,KIW,63,False,-8.242324,3.974749,2.504092,-1.594212,0.613497,63,100.0,7,29,0.844922,34,3.129827,18,0.921158,1.462156,2.22521,-0.763054,14,0.46508,0.738223,0.831787,-0.093564,10,0.823489,1.307126,0.522937,0.784189,11,-0.528427,-0.838773,-1.806462,0.967689,10,0.822791,1.306017,-0.92855,2.234568,66.929435
2026,66409,이성규,SAM,82,False,1.196363,8.923983,7.317666,-0.889232,71.779141,82,100.0,13,38,1.229343,44,7.69464,12,1.52181,1.855866,1.987655,-0.131789,17,0.818406,0.998056,1.189301,-0.191245,23,1.576381,1.922416,-0.819921,2.742336,18,1.516528,1.849425,-0.936995,2.78642,12,1.88454,2.29822,-0.190696,2.488917,146.611734
2026,51996,오태양,NC,78,False,1.401019,6.871242,5.359569,1.573619,71.779141,78,100.0,15,34,2.700453,44,4.170789,21,1.281759,1.643281,2.458858,-0.815576,18,0.199813,0.256171,0.967931,-0.71176,15,0.506333,0.649145,-0.209318,0.858463,13,1.143826,1.466443,-0.285718,1.752162,11,2.227837,2.856202,-0.231299,3.087501,113.562757
2026,52804,석정우,SSG,14,False,-0.079252,15.369369,2.151712,-18.06193,53.98773,14,100.0,2,5,6.590685,9,8.778684,3,0.442857,3.163267,3.489714,-0.326447,2,0.661672,4.726225,4.726225,0.0,3,0.059903,0.427882,0.0,0.427882,5,0.903908,6.456488,-1.625254,8.081742,1,0.083371,0.595508,0.0,0.595508,250.381969
2026,53400,김재상,SAM,51,False,0.973513,6.624066,3.378274,12.64751,70.552147,51,100.0,7,28,3.622461,23,3.001605,8,1.415746,2.775972,2.775972,0.0,16,0.605412,1.187082,1.643908,-0.456826,10,0.060122,0.117886,-0.083396,0.201281,10,0.649647,1.273818,-0.303407,1.577225,7,0.647348,1.269309,-0.410616,1.679925,109.583241
2026,51013,유준규,KT,228,False,-0.876521,7.388907,16.846708,-0.870147,41.104294,228,100.0,27,98,2.470221,130,4.918686,50,2.505518,1.098911,1.504487,-0.405576,48,2.441793,1.070962,1.596204,-0.525242,52,2.528176,1.108849,0.157238,0.951611,54,6.057279,2.656701,-0.464682,3.121384,24,3.313943,1.453484,-0.323026,1.77651,121.897125
2026,50066,강현우,KT,119,False,-5.099017,5.120338,6.093202,-8.557058,5.521472,119,100.0,14,43,0.916775,76,4.203563,27,1.80807,1.519387,1.962247,-0.442861,25,0.370784,0.311583,0.924811,-0.613227,19,0.306797,0.257813,-0.199924,0.457737,27,0.489585,0.411416,-1.770359,2.181775,21,3.117965,2.620139,0.0,2.620139,85.373332
2026,67005,홍현빈,SAM,24,False,7.677185,7.458156,1.789957,9.528679,100.0,24,100.0,3,14,5.273932,10,2.184224,7,0.974179,4.059079,4.365935,-0.306856,8,0.138926,0.57886,1.261211,-0.682351,2,0.083106,0.346273,0.346273,0.0,5,0.223698,0.932075,-0.699487,1.631562,2,0.370048,1.541868,0.0,1.541868,123.012028
2026,50709,박정현,HAN,298,False,2.302667,5.547654,16.532008,2.275615,80.981595,298,100.0,40,137,1.250973,161,4.296681,60,3.575965,1.199988,1.37582,-0.175832,72,2.868842,0.962699,1.248576,-0.285877,54,1.095102,0.367484,-0.37036,0.737844,79,4.994869,1.67613,-0.87131,2.54744,33,3.99723,1.341352,-0.131753,1.473105,92.253088
2026,64115,장준원,KT,442,True,-0.528873,5.30507,23.448408,-5.744681,46.932515,442,100.0,52,180,2.003742,262,3.301328,108,6.263426,1.417065,2.095431,-0.678366,109,3.327055,0.752727,1.310002,-0.557275,99,1.296544,0.293336,-0.736173,1.029509,93,8.034895,1.817849,-0.530014,2.347863,33,4.526489,1.024093,-0.135504,1.159596,88.347504
2026,64022,안중열,NC,516,True,2.741954,6.200828,31.996273,-0.279309,84.969325,516,100.0,62,223,1.325418,293,4.87541,117,7.132661,1.382299,1.733276,-0.350977,109,3.828954,0.742045,1.246865,-0.50482,105,2.875243,0.557218,-0.392723,0.949941,125,7.089838,1.374,-1.166064,2.540064,60,11.069576,2.145267,-0.095935,2.241202,102.769141
2026,66354,주효상,KIA,90,False,-5.049224,4.253855,3.828469,-8.975726,5.521472,90,100.0,11,36,1.925618,54,2.328237,30,0.226911,0.252123,0.989542,-0.737419,19,1.488708,1.65412,1.782714,-0.128593,14,0.033581,0.037312,-0.359816,0.397128,17,1.120362,1.244847,-0.196338,1.441184,10,0.958907,1.065452,-0.290484,1.355937,71.423021
2026,54394,송지후,KIW,133,False,-1.400512,6.845872,9.10501,-8.817533,36.809816,133,100.0,12,52,2.847223,81,3.998649,43,2.602069,1.956443,2.650698,-0.694255,24,0.340667,0.25614,0.997168,-0.741028,22,0.281015,0.211289,-0.297382,0.508671,26,1.592111,1.197076,-0.503261,1.700336,18,4.28915,3.224924,0.0,3.224924,113.154302
2026,68463,윤정빈,SAM,14,False,-3.791893,-0.359638,-0.050349,4.158582,9.202454,14,100.0,1,8,-0.356052,6,-0.003586,2,-0.115386,-0.824183,0.285134,-1.109318,5,0.191687,1.369195,2.55138,-1.182186,1,-0.145784,-1.041316,-1.041316,0.0,6,0.019133,0.136667,-2.15125,2.287917,0,0.0,0.0,0.0,0.0,-2.853874
2026,55502,김동현,LOT,181,False,3.802042,6.112627,11.063855,-0.985784,95.092025,181,100.0,18,79,2.104405,102,4.008222,42,2.690679,1.486563,1.923803,-0.43724,37,2.339339,1.292453,1.326682,-0.03423,40,0.186859,0.103237,-0.778133,0.88137,43,3.725651,2.058371,-0.367947,2.426318,19,2.121327,1.172004,0.0,1.172004,101.349112
2026,56563,이서준,LOT,10,False,-9.30333,-2.537006,-0.253701,14.17922,0.0,10,100.0,3,6,-2.806779,4,0.269773,2,0.067467,0.67467,0.67467,0.0,3,-0.024541,-0.245409,0.515941,-0.761351,2,-0.185865,-1.858653,-1.858653,0.0,2,-0.196225,-1.962251,-2.138737,0.176486,1,0.085464,0.854638,0.0,0.854638,-37.909337
2026,68504,이호연,KIA,246,False,2.006881,5.775193,14.206975,4.925088,76.687117,246,100.0,21,117,1.025769,129,4.749424,48,3.880092,1.577273,1.651518,-0.074244,59,1.949424,0.792449,1.196962,-0.404514,40,1.00401,0.408134,-0.587062,0.995196,67,5.290159,2.150471,-0.82236,2.972831,32,2.083292,0.846866,-0.413289,1.260156,95.916449
2026,66965,도태훈,NC,343,True,0.667598,5.403918,18.53544,-5.964243,64.723926,343,100.0,45,127,1.51764,216,3.886279,76,5.986623,1.745371,2.042518,-0.297147,74,0.799781,0.233172,1.010312,-0.77714,63,-1.267425,-0.369512,-0.748916,0.379404,95,6.341038,1.848699,-0.772952,2.621651,35,6.675423,1.946188,-0.013323,1.95951,89.938949
2026,68868,최준우,SSG,222,False,-1.90977,7.928077,17.60033,-2.118849,33.128834,222,100.0,21,89,2.44897,133,5.479106,46,3.569816,1.608025,1.89185,-0.283825,50,3.633727,1.636814,1.889142,-0.252328,33,0.923751,0.416104,-0.148299,0.564403,58,4.99113,2.248257,-0.926637,3.174894,35,4.481906,2.018877,-0.257086,2.275962,130.577722
2026,62864,김민식,SSG,100,False,1.539107,3.800646,3.800646,-2.053049,72.392638,100,100.0,12,47,2.434394,53,1.366252,22,1.076106,1.076106,1.239011,-0.162905,30,1.065858,1.065858,2.089014,-1.023156,24,0.309231,0.309231,-0.229049,0.538279,16,0.357811,0.357811,-0.664582,1.022393,8,0.991639,0.991639,0.0,0.991639,64.126389
2026,53344,김동헌,KIW,301,True,-7.924727,3.587793,10.799257,-0.829719,1.533742,301,100.0,31,139,0.738387,162,2.849406,91,2.139955,0.710949,1.586753,-0.875804,59,1.891089,0.628269,1.111798,-0.483529,54,3.140716,1.043427,-0.429399,1.472826,70,0.998706,0.331796,-1.077233,1.409029,27,2.62879,0.873352,-0.453533,1.326885,60.699472
2026,64004,김민혁,KT,1432,True,-1.3168,6.95879,99.64987,-2.307512,37.730061,1432,100.0,97,595,2.800425,837,4.158365,362,31.363012,2.190154,2.562505,-0.372351,300,15.48434,1.081309,1.462275,-0.380966,281,5.439915,0.379882,-0.489183,0.869065,327,25.318567,1.768056,-0.581027,2.349083,162,22.044036,1.539388,-0.154145,1.693533,114.972273
2026,52424,김재혁,SAM,31,False,-5.740378,6.515691,2.019864,7.448477,4.907975,31,100.0,4,18,4.179002,13,2.336689,8,0.969121,3.126195,3.267379,-0.141183,8,0.637003,2.054848,2.732991,-0.678143,6,-0.190482,-0.614459,-0.861496,0.247037,4,0.011221,0.036196,-0.437793,0.473989,5,0.593002,1.912911,-0.522078,2.434988,107.838412
2026,69332,주성원,KIW,73,False,-3.688413,4.801759,3.505284,2.266949,10.429448,73,100.0,11,32,-0.302133,41,5.103892,13,0.416205,0.570143,1.364658,-0.794514,14,0.702389,0.962176,0.946649,0.015527,20,0.032511,0.044535,-1.450316,1.494851,18,1.303522,1.785646,-1.163124,2.94877,8,1.050658,1.439258,0.0,1.439258,80.244234
2026,55435,차승준,SAM,6,False,-13.417121,-3.900005,-0.234,-10.898554,0.0,6,100.0,1,1,-10.117898,5,6.217893,0,0.0,0.0,0.0,0.0,2,-0.045189,-0.753158,0.0,-0.753158,1,0.174437,2.907291,0.0,2.907291,3,-0.363248,-6.054138,-10.117898,4.06376,0,0.0,0.0,0.0,0.0,-59.853519
2026,50903,한재환,NC,75,False,-3.030897,6.247463,4.685597,1.807289,19.631902,75,100.0,12,34,1.111773,41,5.13569,19,1.385373,1.847164,2.264615,-0.417451,9,0.066968,0.089291,0.376631,-0.28734,13,-0.342831,-0.457109,-0.504272,0.047163,25,2.179771,2.906362,-0.817827,3.724189,9,1.396317,1.861756,-0.207374,2.069129,103.519961
2026,52305,박수종,KIW,209,False,-0.644506,6.152067,12.85782,-2.794598,44.171779,209,100.0,23,85,2.168736,124,3.983331,53,2.73287,1.307593,1.728638,-0.421045,43,2.821021,1.349771,1.578826,-0.229056,39,1.038807,0.497037,-0.329389,0.826425,51,4.415434,2.112648,-0.468074,2.580722,23,1.849689,0.885018,-0.341265,1.226284,101.984093
2026,66112,김기연,DOO,200,False,-5.308554,3.754715,7.50943,8.586387,5.521472,200,100.0,27,106,-0.003611,94,3.758326,49,2.595821,1.29791,1.597951,-0.30004,37,0.960693,0.480346,0.774542,-0.294195,41,-0.193529,-0.096765,-0.686745,0.589981,42,1.137802,0.568901,-1.132993,1.701893,31,3.008644,1.504322,-0.556365,2.060687,63.386904
2026,53404,류승민,SAM · DOO,367,True,-2.779051,5.687974,20.874866,2.715024,21.779141,367,100.0,29,168,1.859761,199,3.828213,91,6.610205,1.801146,2.200959,-0.399813,71,3.485462,0.949717,1.215498,-0.265781,71,2.712719,0.739161,-0.077216,0.816376,88,4.169588,1.136128,-0.992676,2.128803,46,3.896891,1.061823,-0.486805,1.548628,94.51223
2026,69442,김도환,SAM,430,True,2.013036,5.87025,25.242075,-0.911529,76.993865,430,100.0,44,189,1.545215,241,4.325035,102,7.90134,1.837521,2.07332,-0.235799,90,1.97088,0.458344,0.919896,-0.461552,82,1.379874,0.320901,-0.466103,0.787004,94,6.570373,1.527994,-0.624859,2.152853,62,7.419607,1.72549,-0.357039,2.082529,97.44686
2026,68518,정보근,LOT,17,False,-11.24,0.458045,0.077868,10.257391,0.0,17,100.0,4,12,3.12322,5,-2.665175,1,0.077123,0.453663,0.453663,0.0,8,0.836055,4.917972,5.650629,-0.732657,4,-0.328214,-1.930672,0.001846,-1.932518,4,-0.507096,-2.982918,-2.982918,0.0,0,0.0,0.0,0.0,0.0,10.310762
2026,54236,임종성,DOO,89,False,0.715849,4.956277,4.411087,3.785105,66.257669,89,100.0,11,47,1.724167,42,3.23211,24,2.396272,2.69244,3.335074,-0.642633,19,1.026887,1.153806,1.650246,-0.49644,12,-0.795344,-0.893645,-1.372078,0.478433,24,0.878059,0.986583,-1.356112,2.342695,10,0.905212,1.017093,-0.532964,1.550056,82.731963
2026,50996,박시원,NC,500,True,0.394575,5.726536,28.632682,2.366419,61.042945,500,100.0,46,235,2.217745,265,3.508791,111,10.529341,2.105868,2.474217,-0.368349,116,4.34027,0.868054,1.282327,-0.414273,105,0.363171,0.072634,-0.69777,0.770404,102,6.842876,1.368575,-0.573329,1.941904,66,6.557022,1.311404,-0.267701,1.579105,95.133075
2026,69064,강민성,KT,8,False,-7.727915,1.803185,0.144255,31.147711,1.840491,8,100.0,4,6,-0.326852,2,2.130037,3,0.230974,2.887174,2.887174,0.0,1,0.187637,2.345464,2.345464,0.0,1,-0.003205,-0.040057,0.0,-0.040057,3,-0.271152,-3.389396,-5.55949,2.170094,0,0.0,0.0,0.0,0.0,31.967416
2026,64346,임병욱,KIW,971,True,-2.69678,4.379013,42.520217,10.142529,22.392638,971,100.0,70,518,1.253026,453,3.125987,229,17.448396,1.796951,2.190203,-0.393252,206,8.917937,0.918428,1.357073,-0.438644,168,-2.685912,-0.276613,-0.820853,0.54424,234,4.379579,0.451038,-1.188047,1.639085,134,14.460216,1.489209,-0.28535,1.774559,73.438055
2026,52628,한승연,KIA,160,False,-0.423898,7.968894,12.75023,-6.241527,48.466258,160,100.0,17,61,1.455678,99,6.513216,33,2.115365,1.322103,1.654734,-0.332631,36,1.771077,1.106923,1.796538,-0.689615,23,-0.640582,-0.400364,-0.959319,0.558955,48,5.683714,3.552322,-0.870123,4.422445,20,3.820655,2.38791,-0.166151,2.554061,131.234872
