season,batter_id,batter_name,batter_stance,pitches_seen,qualified_300,swing_pct,expected_swing_pct,decision_value,decision_value_per_100,decision_capture_pct,swing_pitches,swing_decision_value_per_100,take_pitches,take_decision_value_per_100,in_zone_pitches,in_zone_decision_value_per_100,out_zone_pitches,out_zone_decision_value_per_100,heart_pitches,heart_decision_value_per_100,heart_swing_decision_value_per_100,heart_take_decision_value_per_100,shadow_pitches,shadow_decision_value_per_100,shadow_swing_decision_value_per_100,shadow_take_decision_value_per_100,chase_pitches,chase_decision_value_per_100,chase_swing_decision_value_per_100,chase_take_decision_value_per_100,waste_pitches,waste_decision_value_per_100,waste_swing_decision_value_per_100,waste_take_decision_value_per_100,zone_awareness_plus,z_zone_awareness_plus,o_zone_awareness_plus
2023,69064,강민성,,105,False,43.809524,43.999259,4.175438,3.976608,43.458372,46,0.500514,59,6.686783,53,3.093665,52,4.876531,32,2.769815,7.529999,-3.350421,33,1.384197,-0.834841,5.267514,28,6.48274,-12.813938,11.745471,12,8.47621,-18.101047,10.892325,79.65,74.329,89.611
2023,74540,강민호,,1675,True,43.701493,42.520499,84.243562,5.029466,50.900126,732,0.54852,943,8.507784,770,3.80122,905,6.074494,405,6.075963,9.695895,-3.052561,696,1.591677,-1.617487,4.621558,377,5.478163,-16.440236,12.553577,197,14.165058,-29.25675,16.981607,98.448,88.689,101.914
2023,68050,강백호,,1134,True,42.239859,44.188545,51.336551,4.527033,45.871712,479,1.537424,655,6.713327,567,4.313384,567,4.740682,296,6.070909,11.131947,-3.272546,479,1.482394,-0.959745,3.682258,246,5.740179,-16.63222,11.591422,113,10.747921,-37.200258,14.897283,89.477,99.084,88.216
2023,63123,강승호,,1701,True,46.38448,45.388135,83.279247,4.895899,49.266101,789,2.587133,912,6.893286,848,4.81092,853,4.980381,460,6.258583,11.128274,-4.214588,712,2.100581,0.762445,3.47684,365,4.81658,-14.194129,12.189554,164,13.386044,-23.372678,16.288049,96.063,109.182,90.678
2023,53460,강준서,,57,False,35.087719,39.9796,2.425939,4.256033,60.93967,20,1.851638,37,5.555706,31,0.978052,26,8.164395,15,0.493663,4.362704,-5.309898,22,3.825765,1.735039,5.273191,12,7.63312,-8.923457,10.944435,8,7.428082,,7.428082,84.639,31.392,123.378
2023,62925,강진성,,532,True,47.932331,45.254868,20.877851,3.924408,47.158381,255,1.94231,277,5.749083,269,3.497364,263,4.361194,143,5.149729,9.652602,-5.322068,230,1.255396,-1.514691,4.611463,119,5.017838,-9.620643,9.521987,40,11.637749,-9.742036,12.185948,78.718,82.523,84.319
2023,64610,강한울,,828,True,43.961353,46.072003,37.586933,4.539485,46.601306,364,1.377457,464,7.020041,423,3.892136,405,5.215604,238,5.440712,10.743692,-3.43731,335,1.967308,-1.142439,4.743241,187,5.818894,-15.626404,13.433529,68,10.538566,-19.15208,14.497318,89.7,90.535,93.094
2023,50066,강현우,,442,True,47.058824,48.860306,22.157224,5.012947,55.187659,208,4.911827,234,5.102831,249,5.191171,193,4.783009,137,7.698271,14.090934,-3.782431,191,1.60188,0.445911,2.845803,89,5.621573,-12.15851,10.447596,25,14.191205,-15.737887,16.793734,98.153,116.899,88.651
2023,51868,고명준,,17,False,52.941176,45.892112,0.399468,2.349811,20.524601,9,4.258516,8,0.202519,11,3.770286,6,-0.254392,8,5.661015,15.733787,-11.126938,3,-1.271657,-1.114079,-1.350447,1,-5.685599,-5.685599,,5,0.831849,-16.771307,12.567287,50.604,88.062,36.917
2023,69517,고승민,,1151,True,42.137272,45.156206,62.823935,5.458205,57.952401,485,2.154119,666,7.864333,561,4.041812,590,6.804978,314,5.699522,9.664508,-3.170601,486,1.666387,-2.108932,4.975258,235,9.060072,-12.891194,13.294327,116,13.394504,-27.952513,14.492213,106.103,93.572,109.416
2023,61353,고종욱,,1032,True,53.488372,45.810563,43.169575,4.183098,45.383021,552,1.191183,480,7.623801,498,4.96855,534,3.450599,279,7.675299,9.812016,-0.833411,415,0.962558,-1.413233,4.635559,224,2.610471,-14.268118,9.661021,114,10.450369,-21.156026,13.825809,83.336,112.381,74.967
2023,68407,공민규,,124,False,56.451613,46.52505,6.348335,5.119625,51.012595,70,4.532063,54,5.881279,59,7.416836,65,3.034464,34,4.796646,10.03463,-6.155502,50,5.327126,5.035127,6.008457,27,2.679552,-7.481796,10.808631,13,10.234098,,10.234098,100.058,162.071,70.694
2023,53506,구드럼,,770,True,44.935065,46.341116,50.431916,6.5496,58.795461,346,3.879481,424,8.728517,374,5.684743,396,7.366409,225,8.136902,12.443324,-4.262621,302,2.205541,-1.091279,5.054645,172,8.666913,-14.27143,14.112706,71,14.867693,-18.666406,17.963148,125.589,126.917,115.182
2023,62404,구자욱,,1948,True,45.533881,44.076078,82.858514,4.253517,43.99138,887,0.499114,1061,7.392213,890,4.034261,1058,4.437957,451,5.993026,10.056295,-3.619334,852,1.411112,-1.218378,4.0779,432,4.096012,-15.281244,12.074882,213,12.259399,-19.800705,14.688195,84.594,93.419,85.107
2023,79290,국해성,,37,False,37.837838,39.457963,2.531736,6.84253,79.071427,14,1.40628,23,10.151551,13,3.12945,24,8.853781,7,5.820866,6.954946,-0.983615,16,5.701036,-0.033044,9.141484,10,8.470392,-10.921748,13.318427,4,9.126758,,9.126758,130.819,75.055,130.457
2023,52769,권광민,,319,True,46.394984,46.216496,10.462082,3.27965,42.388005,148,0.246028,171,5.90524,156,2.505398,163,4.020651,81,3.711857,9.283258,-3.252395,141,0.700816,-1.709244,4.149696,70,5.689165,-11.087321,11.070302,27,9.203375,-16.994263,12.47808,67.206,62.39,80.822
2023,68204,권민석,,4,False,75.0,35.814875,-0.343016,-8.575406,-100.0,3,-9.844982,1,-4.766677,0,,4,-8.575406,0,,,,2,-9.500908,-14.235138,-4.766677,2,-7.649904,-7.649904,,0,,,,-144.458,,-48.539
2023,63963,권희동,,1639,True,39.231239,46.827374,113.73816,6.939485,65.757194,643,5.705339,996,7.736228,840,5.640177,799,8.305466,453,7.761744,13.419123,-3.009033,681,2.971143,1.89742,3.791734,354,9.43091,-17.086895,13.792391,151,16.528845,-22.340544,16.787974,132.55,126.012,124.826
2023,71837,김강민,,701,True,44.507846,43.660302,30.396143,4.336112,44.472363,312,-0.547757,389,8.253251,323,4.02365,378,4.60311,182,5.613716,9.428499,-2.542025,288,1.318657,-3.173738,6.067759,156,4.775678,-20.67529,12.410969,75,11.90852,-31.502598,14.354217,86.068,93.204,86.803
2023,69702,김건,,46,False,67.391304,46.072265,0.460119,1.000259,10.708044,31,-2.159038,15,7.529472,19,4.608474,27,-1.538856,13,5.992635,8.841961,-9.678659,18,-1.574067,-4.275724,7.881734,12,-3.984204,-17.388601,9.420194,3,14.750432,,14.750432,26.509,105.073,23.726
2023,53844,김건웅,,8,False,75.0,50.973356,0.002357,0.029463,1.02129,6,0.13007,2,-0.272358,5,2.222502,3,-3.625602,2,5.7582,5.7582,,4,-1.315738,-2.359117,-0.272358,2,-3.008875,-3.008875,,0,,,,9.176,56.648,2.295
2023,53312,김건희,,53,False,49.056604,35.327107,1.138677,2.148448,22.434806,26,-4.507043,27,8.557439,21,0.43395,32,3.273587,10,4.472849,5.678665,-0.350415,21,-2.445576,-5.699449,2.841967,10,9.298267,-20.649803,12.625831,12,2.292806,-16.967447,11.922933,47.009,20.349,73.149
2023,66614,김규성,,745,True,44.295302,46.510994,37.252254,5.000303,52.90704,330,2.834513,415,6.722496,369,4.277013,376,5.710127,199,6.000219,10.512102,-4.452309,320,1.932123,-0.243149,3.925037,154,6.835583,-12.021886,12.588709,72,11.947536,-27.901513,13.08608,97.927,98.346,98.172
2023,66112,김기연,,153,False,51.633987,44.290517,7.462549,4.877483,44.541627,79,1.314443,74,8.68127,72,5.13191,81,4.651326,35,5.327627,10.240031,-4.087814,73,2.138755,0.514418,4.906144,33,10.004267,-15.187328,18.065577,12,6.126505,-16.922178,10.736242,95.734,115.697,87.299
2023,69238,김대한,,332,True,45.783133,44.301977,19.521967,5.880111,53.711228,152,2.619895,180,8.633182,165,5.371263,167,6.382865,97,8.201336,12.385047,-3.847751,127,0.360225,-2.323807,3.002319,73,8.495744,-19.929329,15.847056,35,14.020834,-24.079801,16.329963,113.635,120.554,105.081
2023,52605,김도영,,1411,True,45.357902,45.032941,68.454978,4.851522,52.843483,640,1.599345,771,7.551125,689,4.141968,722,5.528645,360,6.442283,10.167828,-3.244133,619,1.35199,-1.849149,4.647589,311,6.660402,-15.465143,12.059035,121,13.371976,-19.209585,14.776353,95.271,95.605,96.309
2023,69442,김도환,,29,False,48.275862,56.019386,1.922612,6.629696,76.529024,14,8.830043,15,4.576039,18,6.688536,11,6.533413,10,8.207011,9.535055,-3.745381,13,6.390772,11.035101,4.326626,6,4.518505,-6.335302,6.689267,0,,,,127.019,147.289,106.627
2023,66838,김동엽,,686,True,48.979592,43.957222,35.695616,5.203443,54.596454,336,2.858257,350,7.45482,329,5.673069,357,4.77065,182,7.803302,12.474082,-2.981952,290,1.701951,0.122034,3.566966,149,5.651593,-11.360496,13.249225,65,12.518576,-20.068413,15.832507,101.554,126.68,88.524
2023,51403,김동진,,426,True,42.488263,46.902628,17.719534,4.159515,52.558165,181,2.044649,245,5.721926,228,2.611164,198,5.942465,125,2.958149,6.744129,-4.261626,176,2.401064,1.453895,3.172469,84,5.030088,-15.015684,10.889621,41,13.587077,-12.496772,14.239173,82.915,64.537,100.558
2023,53344,김동헌,,988,True,41.801619,47.142448,41.981379,4.249127,46.369758,413,2.09281,575,5.797926,515,3.401032,473,5.17253,288,5.318713,10.792058,-2.915101,425,1.043706,-1.348059,3.090807,205,6.750887,-16.902326,12.66419,70,11.983452,-15.160202,13.198839,84.515,80.567,92.651
2023,52504,김동혁,,40,False,40.0,43.775338,1.767101,4.417752,55.769488,16,1.813418,24,6.153974,23,3.223665,17,6.033281,10,6.373289,8.39647,-1.719437,17,-0.778222,-5.015822,2.188098,10,8.575108,-3.046327,9.866379,3,13.485291,,13.485291,87.526,76.968,101.491
2023,53554,김민석,,1713,True,45.417396,47.186249,77.947819,4.550369,46.086495,778,2.139285,935,6.556597,861,4.695825,852,4.403376,516,6.195155,11.655071,-4.172551,690,1.516563,-1.869384,4.805769,382,5.398977,-16.104282,12.220701,125,11.913952,-19.733232,14.077862,89.894,106.846,84.752
2023,77564,김민성,,1254,True,47.448166,44.481915,60.483946,4.823281,44.317914,595,1.656545,659,7.682474,614,5.228948,640,4.434094,320,7.289904,13.183916,-4.119606,549,1.082992,-1.28452,3.832662,249,5.127511,-15.541314,13.867471,136,13.561123,-17.811406,17.450279,94.766,117.666,85.068
2023,64793,김민수,,3,False,100.0,44.407747,-0.242787,-8.092887,-60.176908,3,-8.092887,0,,2,4.016704,1,-32.312068,0,,,,2,4.016704,4.016704,,0,,,,1,-32.312068,-32.312068,,-135.842,93.063,-292.313
2023,62864,김민식,,1228,True,45.114007,45.944996,73.937777,6.020992,59.914336,554,3.741289,674,7.894813,635,5.19467,593,6.905839,351,7.526936,11.831345,-3.744405,505,2.676834,-0.076172,5.130824,271,7.117001,-14.251729,12.808672,101,14.567475,-20.402059,16.388805,116.151,116.97,110.452
2023,64004,김민혁,,1626,True,45.571956,45.15449,79.098403,4.8646,56.445117,741,2.757174,885,6.629124,894,3.887082,732,6.058455,535,5.195901,8.640711,-3.404868,660,1.678345,-1.793924,4.625396,320,7.988542,-12.891774,12.133324,111,13.207139,-10.287675,13.859772,95.504,90.432,101.75
2023,65269,김민혁,,133,False,52.631579,48.219944,6.588381,4.95367,49.303685,70,1.461783,63,8.833544,73,5.362467,60,4.4563,41,6.314752,8.47775,-2.607612,61,3.260615,-1.346197,7.435539,26,5.262885,-17.300152,15.290901,5,12.840145,,12.840145,97.094,120.376,85.296
2023,53144,김범석,,128,False,55.46875,45.854446,3.362567,2.627005,33.221975,71,0.266234,57,5.567614,58,4.52885,70,1.051191,35,5.263129,7.801576,-4.890659,46,0.459704,-1.161872,2.982156,30,2.362152,-8.837873,8.846377,17,3.53154,-17.448124,9.986821,55.554,103.457,50.325
2023,52002,김병준,,7,False,71.428571,27.877988,-1.042406,-14.891512,-92.611412,5,-18.931462,2,-4.791638,2,-5.670483,5,-18.579924,1,-12.541213,,-12.541213,2,2.079093,1.200248,2.957937,0,,,,4,-23.964389,-23.964389,,-257.227,-103.545,-151.285
2023,50304,김병휘,,75,False,52.0,52.122048,2.925157,3.900209,56.425123,39,4.417427,36,3.339891,45,4.39949,30,3.151289,24,5.968049,9.323568,-6.782925,31,2.079759,2.231441,1.917965,15,2.914628,-10.142807,7.662787,5,8.218111,,8.218111,78.286,100.832,71.893
2023,64014,김병희,,35,False,45.714286,49.851731,1.733397,4.952562,52.486854,16,2.627723,19,6.910321,19,2.570984,16,7.780686,13,3.243395,11.950243,-4.219617,15,1.830498,-1.443288,6.741177,6,9.365393,-16.668293,14.572131,1,47.525711,,47.525711,97.075,63.721,119.437
2023,52402,김상민,,45,False,53.333333,43.990684,1.895781,4.212846,48.033072,24,2.818514,21,5.806368,25,4.208928,20,4.217742,11,6.361134,7.21349,-2.162422,23,0.669954,1.436866,-0.166676,6,4.738197,-10.866476,12.540533,5,15.15349,,15.15349,83.868,96.964,82.846
2023,79402,김상수,,2151,True,36.866574,46.251401,127.076391,5.907782,59.955076,793,4.434716,1358,6.767975,1113,4.528493,1038,7.38673,643,5.880596,13.061727,-3.027009,859,2.420269,0.231989,3.991454,450,8.149216,-15.2289,12.750228,199,15.981196,-22.397656,16.768455,114.129,103.45,115.391
2023,67610,김석환,,95,False,47.368421,46.970149,4.553523,4.793182,41.173032,45,1.274352,50,7.960129,47,2.097368,48,7.432833,28,2.68629,11.593607,-11.079563,39,-0.023146,-2.727249,4.80561,17,10.353621,-7.248583,12.700582,11,18.638844,-57.06708,26.209436,94.229,54.109,115.864
2023,78603,김선빈,,1705,True,41.818182,44.29084,91.797414,5.384013,57.120743,713,3.580615,992,6.680205,868,4.698806,837,6.094597,475,6.61312,11.476665,-3.144751,731,1.925342,0.10933,3.379046,328,6.682215,-15.570113,12.502054,171,14.265017,-20.629688,14.888137,104.778,106.907,102.121
2023,51604,김선우,,24,False,62.5,34.753765,0.052138,0.21724,3.802485,15,-2.339555,9,4.478564,10,2.021209,14,-1.07131,4,5.438709,12.415552,-1.538134,9,2.028427,-0.138297,6.361875,10,-4.208743,-8.442092,5.669072,1,7.2905,,7.2905,12.529,52.563,28.527
2023,62934,김성욱,,789,True,46.768061,47.662251,40.837631,5.175872,53.019981,369,4.100897,420,6.120315,433,4.412285,356,6.104617,243,6.375386,11.236266,-5.637932,336,2.14184,0.557226,3.548407,152,5.144172,-14.136383,11.127792,58,17.809861,-4.887518,18.620482,101.062,101.091,102.224
2023,67449,김성윤,,814,True,54.422604,43.931106,32.467523,3.988639,46.552128,443,1.005786,371,7.550375,402,4.391827,412,3.595237,218,5.729501,7.837335,-2.848893,342,1.347306,-0.492832,4.501828,173,4.374783,-14.462949,10.997424,81,9.630925,-24.097989,12.821498,79.865,100.676,76.453
2023,76802,김성현,,1275,True,46.431373,45.577475,74.637332,5.853908,61.354871,592,4.060423,683,7.408437,656,5.217787,619,6.528054,364,7.087471,11.910771,-3.626229,525,2.003375,0.546675,3.719985,257,7.638301,-13.29443,12.948067,129,14.488979,-9.955648,15.474649,113.168,117.44,106.572
2023,67900,김수윤,,60,False,55.0,47.623814,4.010187,6.683645,48.961917,33,5.595576,27,8.013507,28,9.318931,32,4.377769,19,10.236702,17.072853,-15.398863,23,1.229575,0.797156,1.701304,13,1.062558,-17.020062,12.364195,5,32.885574,4.095647,40.083056,127.982,200.675,84.489
2023,68346,김수환,,469,True,46.268657,45.259532,18.464426,3.936978,38.724694,217,1.262228,252,6.240234,223,3.893734,246,3.976179,110,6.022833,11.090063,-6.328543,212,1.361008,-0.391836,3.147238,100,5.137224,-15.246506,12.299075,47,8.120744,-25.464301,13.035629,78.942,90.567,80.365
2023,51303,김시앙,,281,False,57.295374,44.971007,11.367964,4.045539,41.972885,161,2.162385,120,6.572104,144,4.75604,137,3.298734,78,8.881557,11.159366,-4.992368,112,0.150423,-0.652661,1.714322,63,3.040998,-16.019961,10.085265,28,8.414456,-26.299092,12.580082,80.88,108.068,73.408
2023,52430,김영웅,,403,True,46.650124,44.111699,21.325937,5.291796,50.504282,188,1.773237,215,8.368489,193,4.678847,210,5.855125,102,7.011661,12.155571,-5.333721,175,0.757151,-2.570016,5.091223,90,8.655461,-18.428126,13.644542,36,14.053095,-9.80238,16.221775,103.131,106.501,99.661
2023,65898,김웅빈,,314,True,43.630573,47.006566,12.59746,4.01193,38.545012,137,1.292009,177,6.11718,149,3.633766,165,4.353423,78,7.999237,12.388161,-2.496015,134,-1.520543,-3.66383,0.439035,76,5.637877,-16.056263,11.422981,26,15.810752,-6.479161,17.668245,80.28,85.291,84.239
2023,63257,김인태,,470,True,40.212766,45.203602,28.507825,6.065495,58.156072,189,2.6368,281,8.371627,224,3.516866,246,8.386197,122,5.213569,9.051715,-2.954792,200,1.200477,-1.413147,3.565184,103,12.864492,-10.434908,15.095286,45,14.435309,-12.386957,15.682856,116.945,82.918,125.655
2023,66715,김인환,,1426,True,51.262272,44.924084,67.982092,4.767328,51.35411,731,1.64466,695,8.051745,698,4.293741,728,5.221398,351,5.98063,8.710907,-3.419816,633,2.210964,0.020693,5.479124,321,5.688062,-14.013708,11.694699,121,12.178513,-24.78699,13.771853,93.767,98.685,93.153
2023,53400,김재상,,84,False,47.619048,43.327744,4.47551,5.327988,54.016199,40,1.842697,44,8.496433,35,6.435941,49,4.536592,23,9.335954,12.341104,-1.482588,32,2.365425,-2.705002,8.11191,20,7.479855,-14.08268,12.870489,9,0.837033,-46.11623,6.706191,103.778,142.163,86.12
2023,65132,김재성,,501,True,38.323353,46.303589,24.313978,4.853089,44.204184,192,1.020414,309,7.234558,244,2.900704,257,6.706716,154,3.75358,9.23502,-5.574484,208,2.132146,-3.248342,5.427174,108,9.633054,-24.494434,15.137488,31,11.919038,-75.842027,14.844407,95.299,70.413,108.407
2023,62332,김재현,,30,False,56.666667,52.095118,0.106133,0.353778,5.367651,17,-1.934242,13,3.345804,18,1.978738,12,-2.083662,9,4.588622,7.867944,-1.970023,17,-3.194412,-7.323037,2.703623,2,4.259026,-6.85941,15.377462,2,7.551345,,7.551345,14.967,51.701,18.131
2023,74206,김재호,,1118,True,40.518784,45.608658,69.101127,6.180781,64.566036,453,4.305983,665,7.457898,584,4.812157,534,7.677552,313,7.002277,11.836336,-2.712322,483,2.743841,0.056499,4.863854,231,8.152219,-16.932119,11.612128,91,16.592993,-20.372897,17.853194,119.004,109.207,118.378
2023,78224,김재환,,1830,True,43.879781,45.161374,102.496953,5.600926,57.723697,803,2.030817,1027,8.392356,859,4.136198,971,6.896706,469,6.481185,10.182669,-3.3798,764,1.806454,-1.621048,5.076168,422,8.561143,-13.716647,13.612502,175,12.669067,-15.181349,14.537083,108.651,95.488,110.358
2023,53865,김정민,,8,False,50.0,45.47113,0.118986,1.487321,9.331988,4,0.396339,4,2.578302,4,15.037739,4,-12.063098,2,27.722639,54.673516,0.771763,4,-0.907778,-1.811367,-0.004189,1,9.549823,,9.549823,1,-49.465428,-49.465428,,35.205,316.742,-84.357
2023,67504,김정율,,198,False,39.89899,44.812947,13.200589,6.666964,57.028571,79,3.880998,119,8.516471,99,4.289578,99,9.04435,55,8.103552,14.537382,-6.277952,79,0.113974,-3.084842,2.530857,42,9.348074,-20.133861,15.244461,22,21.488204,,21.488204,127.684,98.601,132.415
2023,66162,김주성,,25,False,40.0,41.112665,2.724972,10.899887,73.074211,10,15.69597,15,7.702499,13,11.400854,12,10.357173,6,19.96537,24.64797,-3.447631,11,3.339454,6.74397,0.502357,5,15.230757,,15.230757,3,13.272395,,13.272395,203.26,242.929,145.897
2023,51907,김주원,,1954,True,46.16172,45.775452,104.682032,5.35732,53.069805,902,2.48148,1052,7.823107,965,4.660198,989,6.037525,497,6.569884,10.585913,-4.309359,850,2.58745,0.438685,4.82919,426,6.028388,-17.181213,12.333085,181,13.456051,-16.520741,15.969076,104.301,106.123,101.535
2023,69306,김주형,,332,True,41.26506,46.486732,22.258135,6.704257,58.813837,137,2.979205,195,9.321345,158,3.820639,174,9.322715,81,4.480301,11.299971,-4.94689,145,1.728325,0.863497,2.605164,66,11.272933,-10.458587,16.10216,40,21.707211,-12.095945,26.536233,128.35,89.084,135.273
2023,63920,김준완,,1038,True,32.273603,49.580489,70.047006,6.748266,63.050139,335,8.76618,703,5.786672,580,5.40272,458,8.452234,323,6.801005,16.653368,-3.616143,457,4.006392,4.651089,3.709791,186,10.078345,-20.235945,13.936528,72,15.312255,-18.147729,17.28049,129.136,121.193,126.334
2023,62558,김준태,,557,True,41.292639,44.638263,41.106666,7.380012,66.899034,230,4.618019,327,9.322698,282,5.402601,275,9.407757,170,7.766125,12.086987,-2.903759,210,2.527258,-1.628958,6.163947,117,9.99953,-21.885743,13.308379,60,18.162601,,18.162601,140.415,121.19,136.147
2023,50458,김지찬,,1303,True,35.99386,40.416404,77.378263,5.93847,61.735432,469,3.087338,834,7.541804,610,4.149716,693,7.512986,331,5.202849,11.404038,-2.559184,512,2.726165,1.257469,3.877581,284,9.300818,-14.017434,13.691284,176,11.241221,-20.168497,14.167592,114.677,95.762,116.688
2023,66917,김찬형,,196,False,39.795918,48.948568,11.885853,6.06421,64.775811,78,5.281483,118,6.581607,116,3.777513,80,9.379922,61,6.492765,12.483184,-2.742466,88,1.498877,-1.217613,3.868581,34,13.46109,,13.46109,13,15.611416,,15.611416,116.922,88.208,135.861
2023,78122,김태군,,1152,True,45.486111,41.975069,46.455047,4.032556,46.204876,524,1.156635,628,6.43221,540,4.00461,612,4.057215,284,5.501381,11.134143,-3.022534,479,1.806912,0.031707,3.681163,263,3.038264,-11.475176,11.381319,126,11.258239,-18.549535,14.109417,80.649,92.817,81.197
2023,69207,김태근,,209,False,55.023923,48.899803,8.10534,3.878153,41.016116,115,2.964237,94,4.996243,113,2.775201,96,5.17642,60,5.045185,9.808438,-12.175805,87,0.873621,0.691177,1.158019,45,4.650626,-10.303332,11.404027,17,13.090571,-12.4951,14.689676,77.892,67.866,92.691
2023,66704,김태연,,1109,True,45.446348,44.811535,51.328991,4.628403,49.572678,504,1.791112,605,6.992031,542,4.451633,567,4.797379,300,5.917332,9.750134,-2.885477,446,1.474791,-0.283579,3.31382,284,5.813601,-15.695428,12.070773,79,13.276962,-21.964731,14.668082,91.287,101.89,88.799
2023,64984,김태진,,765,True,55.424837,48.689035,34.451766,4.503499,46.206468,424,2.815688,341,6.602126,413,5.899765,352,2.865266,228,9.119577,13.193244,-2.549059,325,0.820289,-0.95101,3.886571,156,2.589362,-16.814076,11.213112,56,12.417473,-32.822821,13.240024,89.057,131.281,68.956
2023,65040,김태훈,,42,False,66.666667,42.59579,0.606796,1.444752,17.938367,28,-1.398873,14,7.132003,16,1.624028,26,1.334429,8,5.709191,5.709191,,19,-3.133763,-2.39559,-5.901914,10,1.577562,-10.151412,9.396878,5,11.75439,-8.302481,16.768607,34.445,44.502,53.234
2023,50902,김한별,,390,True,52.051282,47.508967,17.115106,4.388489,56.507228,203,3.435917,187,5.422564,221,4.337166,169,4.455603,120,6.989939,10.230703,-2.732351,159,1.027472,0.135186,2.191323,80,6.384117,-8.499835,11.681795,31,6.407113,-28.471193,8.812513,87.004,99.567,85.289
2023,61404,김헌곤,,8,False,75.0,57.993661,0.291457,3.643211,55.206751,6,3.268317,2,4.767892,5,4.104094,3,2.875072,4,2.609459,4.665841,-3.559687,3,1.870792,1.870792,,1,13.095472,,13.095472,0,,,,73.697,94.836,69.057
2023,76290,김현수,,2142,True,44.631186,43.475892,117.279202,5.47522,58.030187,956,2.093322,1186,8.201269,1036,4.454508,1106,6.431329,563,5.937508,8.850218,-2.698064,901,2.486166,-0.207129,5.068216,480,6.833702,-16.905396,12.237231,198,14.469146,-25.760456,15.511363,106.406,101.948,105.579
2023,51417,김현준,,1669,True,44.098262,46.298152,70.413808,4.218922,47.001606,736,2.886406,933,5.270082,876,4.208996,793,4.229887,492,5.574937,10.820894,-4.634261,691,1.762811,0.200886,3.086688,365,5.266226,-14.281408,10.930205,121,9.572207,-23.750108,13.240718,83.976,96.966,82.97
2023,68912,김형준,,345,True,40.869565,45.896204,15.821119,4.585832,49.882817,141,3.127116,204,5.594061,180,4.067529,165,5.151253,96,5.458159,11.269224,-4.669698,145,2.046942,0.706549,3.198305,76,7.037138,-23.666408,11.68919,28,8.089272,-19.057974,11.346941,90.527,94.094,92.433
2023,67304,김혜성,,2344,True,45.605802,43.323974,117.141611,4.997509,56.030932,1069,1.635712,1275,7.816145,1139,4.133998,1205,5.813724,626,5.647398,9.036577,-2.494001,954,1.68178,-0.790534,4.404593,527,6.399156,-13.927722,12.199752,237,13.511042,-22.078015,15.078842,97.877,95.443,99.236
2023,65653,김호령,,429,True,49.184149,48.207463,18.385847,4.285745,48.277719,211,3.274276,218,5.264736,244,3.869254,185,4.835064,128,6.026002,10.165482,-5.418442,191,2.048072,0.334645,3.779536,81,5.23467,-13.604797,11.008055,29,8.69194,-19.159002,10.754973,85.169,90.07,89.186
2023,64407,김호재,,521,True,43.953935,44.378509,22.372215,4.294091,47.267099,229,1.837253,292,6.220858,248,4.842509,273,3.795895,124,6.330977,12.428651,-3.65883,222,1.104795,-0.739992,3.236151,126,5.687808,-10.979179,10.670722,49,10.005146,-32.454954,13.779377,85.318,109.823,78.513
2023,51344,김휘집,,1805,True,42.271468,45.957261,103.806278,5.75104,55.105112,763,3.21701,1042,7.606573,889,5.020844,916,6.459713,478,7.410465,12.658682,-4.177879,779,1.927214,-1.3354,4.715972,379,8.301228,-15.418435,13.487521,169,12.964263,-26.037966,14.649545,111.331,113.442,105.871
2023,62947,나성범,,905,True,54.254144,43.740946,44.885715,4.959747,46.50081,491,0.817571,414,9.872329,407,5.423371,498,4.580842,219,7.249585,9.362159,-4.657647,403,1.670537,-1.144686,5.946157,202,5.381671,-16.163924,13.04554,81,14.081337,-22.787491,18.689941,97.203,121.612,86.575
2023,63704,노수광,,393,True,39.440204,45.926304,20.729755,5.274747,54.973156,155,2.77792,238,6.900832,188,2.954292,205,7.402774,98,4.19892,9.089384,-7.437011,184,2.623889,-1.063144,5.160838,69,8.828749,-10.623107,12.517894,42,13.559574,,13.559574,102.827,71.501,115.556
2023,69737,노시환,,2471,True,44.718737,44.105092,124.283874,5.029699,51.419846,1105,1.579768,1366,7.820457,1184,4.246929,1287,5.749824,641,6.167972,10.192031,-3.383872,1003,1.279401,-1.155007,3.797754,558,6.092328,-15.342472,12.80016,269,14.0965,-20.123661,15.555499,98.452,97.735,98.58
2023,62931,노진혁,,1517,True,44.891233,44.702698,81.854598,5.395821,56.236441,681,1.77107,836,8.348518,723,4.231877,794,6.455684,386,5.734066,8.729046,-2.948351,666,2.539882,-0.117968,5.042756,331,6.910204,-17.37525,12.844619,134,14.875158,-21.940399,16.600888,104.989,97.43,105.829
2023,53327,도슨,,927,True,51.456311,45.366765,49.633891,5.354249,53.13412,477,2.030301,450,8.877635,456,4.673793,471,6.013035,257,6.829586,10.009806,-4.329083,383,1.454997,-1.568782,5.854983,210,6.74899,-13.506708,12.273272,77,16.021216,-13.918482,18.100362,104.247,106.399,101.283
2023,66965,도태훈,,1247,True,37.12911,47.369286,73.967096,5.931603,62.187923,463,4.318235,784,6.884396,646,4.121661,601,7.877065,364,5.157251,10.511795,-3.410019,521,2.8435,0.467561,4.372495,259,9.739859,-13.113069,13.193191,103,14.712458,-4.837529,14.904125,114.555,95.193,120.427
