season,batter_id,batter_name,batter_stance,pitches_seen,qualified_300,swing_pct,expected_swing_pct,decision_value,decision_value_per_100,decision_capture_pct,swing_pitches,swing_decision_value_per_100,take_pitches,take_decision_value_per_100,in_zone_pitches,in_zone_decision_value_per_100,out_zone_pitches,out_zone_decision_value_per_100,seager_a_hittable_swings,seager_b_avoid_swings,seager_c_hittable_takes,seager_d_avoid_takes,hittable_pitches,avoid_pitches,selection_tendency_pct,hittable_pitches_taken_pct,hittable_avoidance_pct,seager_raw,seager_correct_pct,heart_pitches,heart_decision_value_per_100,heart_swing_decision_value_per_100,heart_take_decision_value_per_100,shadow_pitches,shadow_decision_value_per_100,shadow_swing_decision_value_per_100,shadow_take_decision_value_per_100,chase_pitches,chase_decision_value_per_100,chase_swing_decision_value_per_100,chase_take_decision_value_per_100,waste_pitches,waste_decision_value_per_100,waste_swing_decision_value_per_100,waste_take_decision_value_per_100,seager_plus,selection_tendency_plus,hittable_avoidance_plus,za_with_contact_plus,z_za_with_contact_plus,o_za_with_contact_plus,zone_awareness_raw,zone_awareness_plus,z_zone_awareness_raw,z_zone_awareness_plus,o_zone_awareness_raw,o_zone_awareness_plus,terminal_plate_appearances,walks,strikeouts,hit_by_pitch,bb_pct,k_pct,hbp_pct,z_swing_pct,o_swing_pct,heart_swing_pct,shadow_in_swing_pct,shadow_out_swing_pct,chase_swing_pct,waste_swing_pct,shadow_in_pitches,shadow_out_pitches,heart_vs_chase_residual,zone_vs_out_residual,out_zone_take_pct,bb_vs_oza_residual,bb_vs_oza_residual_z,bb_vs_oza_residual_outlier,k_vs_zza_residual,k_vs_zza_residual_z,k_vs_zza_residual_outlier,za_with_contact_value,za_with_contact_per_100
2022,62947,나성범,,2394,True,55.096074,43.261532,118.547326,4.951852,47.474556,1319,0.267348,1075,10.699629,1073,5.010327,1321,4.904354,761,558,112,963,873,1521,55.858469,10.418605,89.581395,45.439864,72.013367,562,7.533006,8.852858,-3.936058,947,0.883572,-1.155717,4.841817,564,4.57253,-17.799497,12.900803,321,13.101352,-17.934132,17.144707,125.394,85.764,149.333,99.283,121.519,91.341,45.439864,125.394,55.858469,85.764,89.581395,149.333,634,57,133,16,8.9905,20.9779,2.5237,82.8518,32.5511,89.6797,75.3425,55.0459,27.1277,11.5265,511,436,17.619171,14.599702,67.4489,1.429536,0.682834,False,-2.625443,-0.381359,False,118.547326,4.951852
2022,78629,나지완,,5,False,60.0,47.09096,0.402567,8.051345,100.0,3,7.882115,2,8.30519,3,7.882115,2,8.30519,2,1,0,2,2,3,50.0,0.0,100.0,50.0,80.0,1,5.877355,5.877355,,2,8.884494,8.884494,,1,5.156787,,5.156787,1,11.453593,,11.453593,139.093,62.585,191.982,148.955,189.909,121.557,50.0,139.093,50.0,62.585,100.0,191.982,1,0,0,0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,,0.0,0.0,2,0,32.243951,46.608257,100.0,,,,,,,0.402567,8.051345
2022,63704,노수광,,1376,True,45.857558,48.303283,67.000488,4.869222,56.963865,631,2.971042,745,6.476942,754,3.470965,622,6.564214,437,194,181,564,618,758,56.343656,24.295302,75.704698,32.048354,72.747093,415,4.942236,8.415683,-4.931359,597,2.259378,0.362923,3.889976,280,7.889442,-16.282331,12.641158,84,12.989623,-30.033411,14.038965,85.165,87.683,92.528,97.959,84.86,106.089,32.048354,85.165,56.343656,87.683,75.704698,92.528,354,30,106,1,8.4746,29.9435,0.2825,66.313,21.0611,73.9759,56.9322,32.1705,16.4286,2.381,339,258,3.613048,3.306362,78.9389,-1.31508,-0.628163,False,9.089224,1.320258,False,67.000488,4.869222
2022,69737,노시환,,1867,True,43.813605,45.404169,112.952417,6.049942,59.735917,818,3.241345,1049,8.240059,938,4.356212,929,7.76008,539,279,234,815,773,1094,60.192024,22.306959,77.693041,37.885065,72.522764,490,6.624571,10.409693,-4.194322,804,1.625061,-0.158356,3.239434,399,9.956653,-14.960743,14.985164,174,15.919243,-10.739484,16.87134,102.699,102.909,100.667,116.881,105.942,116.713,37.885065,102.699,60.192024,102.909,77.693041,100.667,475,47,92,4,9.8947,19.3684,0.8421,64.8188,22.605,74.0816,54.6875,38.4831,16.792,3.4483,448,356,3.661085,1.107334,77.395,-0.120041,-0.057339,False,-0.270758,-0.039329,False,112.952417,6.049942
2022,62931,노진혁,,1775,True,49.690141,46.241342,103.528976,5.832618,55.992875,882,2.790413,893,8.83735,884,5.098302,891,6.561166,554,328,171,722,725,1050,56.583072,19.148936,80.851064,37.434136,71.887324,495,6.907859,10.195283,-4.205379,721,1.710851,-0.270964,4.279637,406,8.711477,-14.040908,14.294884,153,14.138066,-15.376856,16.878738,101.344,88.631,113.595,113.398,123.614,106.062,37.434136,101.344,56.583072,88.631,80.851064,113.595,450,42,105,2,9.3333,23.3333,0.4444,71.9457,27.6094,77.1717,65.2956,46.0843,19.7044,8.4967,389,332,6.289061,5.949606,72.3906,-0.210085,-0.100349,False,2.612001,0.379407,False,103.528976,5.832618
2022,66965,도태훈,,610,True,43.770492,45.661592,31.782964,5.210322,57.327988,267,2.92438,343,6.989757,306,3.923524,304,6.505586,178,89,77,266,255,355,59.90991,22.44898,77.55102,37.46093,72.786885,171,5.692831,9.500107,-4.063311,260,1.695601,-0.01812,3.210629,127,8.449087,-15.449949,12.916197,52,13.287152,-38.246992,15.348517,101.425,101.793,100.086,103.426,95.637,105.568,37.46093,101.425,59.90991,101.793,77.55102,100.086,163,13,22,1,7.9755,13.4969,0.6135,62.4183,25.0,71.9298,50.3704,43.2,15.748,3.8462,135,125,1.674942,-2.38654,75.0,-0.234037,-0.11179,False,-6.328182,-0.919202,False,31.782964,5.210322
2022,52806,라가레스,,769,True,46.944083,46.073015,35.646983,4.635498,46.506074,361,1.27827,408,7.605987,391,3.960494,378,5.333717,213,148,106,302,319,450,58.640777,25.980392,74.019608,32.660385,66.970091,208,5.547608,10.376084,-4.179322,321,1.621747,-0.968265,4.726213,161,4.804492,-17.717234,13.011562,79,14.135339,-12.383186,15.549661,87.004,96.772,85.63,94.214,96.518,95.156,32.660385,87.004,58.640777,96.772,74.019608,85.63,200,13,18,1,6.5,9.0,0.5,65.9847,27.2487,66.8269,65.0273,40.5797,26.7081,5.0633,183,138,-5.167049,0.153274,72.7513,-1.651863,-0.789031,False,-10.947212,-1.59014,True,35.646983,4.635498
2022,52025,라모스,,308,True,58.116883,44.454147,10.056873,3.265218,34.089009,179,-0.282987,129,8.188698,135,3.58571,173,3.015124,96,83,21,108,117,191,52.941176,16.27907,83.72093,36.662107,66.233766,71,5.585148,8.888538,-7.864369,120,1.063499,-0.381917,4.719553,86,0.542552,-14.943145,10.667816,31,14.027818,-8.194778,15.560411,99.025,74.222,125.343,72.254,87.593,74.556,36.662107,99.025,52.941176,74.222,83.72093,125.343,82,4,18,2,4.878,21.9512,2.439,82.2222,39.3064,80.2817,84.375,57.1429,39.5349,6.4516,64,56,6.252463,10.886146,60.6936,0.02694,0.012868,False,-1.485759,-0.215814,False,10.056873,3.265218
2022,52547,렉스,,941,True,46.758767,48.009371,55.212428,5.867421,60.848605,440,3.803944,501,7.679656,472,4.93942,469,6.801357,279,161,106,395,385,556,58.605341,21.157685,78.842315,37.447657,71.62593,246,7.726613,11.483902,-4.18208,412,2.264542,0.643904,3.838656,208,7.939176,-12.801544,13.665142,75,13.815409,-5.679484,15.207901,101.385,96.632,105.372,113.956,119.831,108.196,37.447657,101.385,58.605341,96.632,78.842315,105.372,237,24,40,5,10.1266,16.8776,2.1097,68.2203,25.1599,76.0163,59.7345,36.5591,21.6346,6.6667,226,186,4.827387,3.342462,74.8401,1.136888,0.543047,False,-3.660432,-0.531697,False,55.212428,5.867421
2022,52112,루이즈,,347,True,50.144092,45.699004,15.208248,4.38278,47.469771,174,0.185236,173,8.604588,161,3.616752,186,5.045848,115,59,26,147,141,206,56.10687,15.028902,84.971098,41.077968,75.504323,76,5.739839,8.404248,-4.251696,157,0.898086,-1.936996,5.128208,86,5.602454,-13.835021,11.114574,28,16.492374,-27.080789,18.106195,112.291,86.747,130.461,90.164,88.332,92.598,41.077968,112.291,56.10687,86.747,84.971098,130.461,95,9,13,0,9.4737,13.6842,0.0,76.3975,27.4194,78.9474,74.1176,43.0556,22.093,3.5714,85,72,7.685751,10.488146,72.5806,-0.145972,-0.069725,False,-8.213495,-1.193053,False,15.208248,4.38278
2022,66615,류승현,,11,False,36.363636,46.893776,0.917238,8.338529,83.242981,4,11.584453,7,6.483715,7,6.08142,4,12.28847,4,0,2,5,6,5,55.555556,28.571429,71.428571,26.984127,81.818182,2,-4.616058,,-4.616058,6,10.442175,11.584453,8.15762,3,12.767627,,12.767627,0,,,,69.952,84.565,75.024,153.558,147.027,156.947,26.984127,69.952,55.555556,84.565,71.428571,75.024,3,0,1,0,0.0,33.3333,0.0,57.1429,0.0,0.0,80.0,0.0,0.0,,5,1,-67.756049,3.751157,100.0,,,,,,,0.917238,8.338529
2022,62234,류지혁,,1853,True,42.957366,47.551167,112.4174,6.066778,62.929076,796,3.740806,1057,7.818409,965,3.985336,888,8.328705,553,243,225,832,778,1075,60.072202,21.28666,78.71334,38.785542,74.743659,525,5.398137,9.370836,-4.350658,786,2.935423,1.159115,4.436529,367,9.454539,-14.776453,14.09619,175,15.03234,-15.777813,15.753046,105.404,102.435,104.844,117.151,97.11,121.765,38.785542,105.404,60.072202,102.435,78.71334,104.844,470,56,81,6,11.9149,17.234,1.2766,64.3523,19.7072,71.0476,56.3636,32.3699,16.0763,2.2857,440,346,0.740649,1.963749,80.2928,1.582164,0.755738,False,-3.102159,-0.450605,False,112.4174,6.066778
2022,52904,마티니,,2196,True,43.715847,47.655003,122.053424,5.557988,57.790365,960,3.108381,1236,7.460596,1126,4.215641,1070,6.970589,648,312,298,938,946,1250,59.142497,24.110032,75.889968,35.032464,72.222222,620,5.79258,10.035979,-3.95821,932,2.382917,0.623162,3.909919,454,7.601499,-16.793465,13.54986,190,15.484124,-21.118069,16.677673,94.129,98.757,93.287,108.997,102.594,109.699,35.032464,94.129,59.142497,98.757,75.889968,93.287,573,47,86,8,8.2024,15.0087,1.3962,63.0551,23.3645,69.6774,54.9407,36.385,19.6035,3.1579,506,426,-1.189228,-1.003095,76.6355,-0.663181,-0.316776,False,-4.984634,-0.724044,False,122.053424,5.557988
2022,69102,문보경,,1747,True,44.705209,45.424245,105.5846,6.043766,64.231538,781,3.83945,966,7.825931,885,4.561364,862,7.565723,514,267,205,761,719,1028,59.686275,21.221532,78.778468,38.464742,72.982255,461,6.072757,9.689359,-4.089596,746,2.448185,1.517829,3.435082,375,8.453984,-15.826359,12.189422,165,16.741389,-12.471426,18.035628,104.44,100.908,105.111,116.782,110.827,114.987,38.464742,104.44,59.686275,100.908,78.778468,105.111,466,46,56,1,9.8712,12.0172,0.2146,67.1186,21.6937,73.7527,59.9057,40.3727,13.3333,4.2424,424,322,3.880994,3.823165,78.3063,-0.509117,-0.243185,False,-8.229661,-1.195402,False,105.5846,6.043766
2022,67063,문상인,,11,False,72.727273,60.950678,0.849919,7.726541,64.578681,8,5.175902,3,14.528244,8,7.150034,3,9.263894,6,2,1,2,7,4,25.0,33.333333,66.666667,-8.333333,72.727273,7,7.348411,9.199474,-3.757968,1,5.761393,5.761393,,2,23.671349,,23.671349,1,-19.551017,-19.551017,,-36.145,-36.328,55.53,143.75,172.475,130.074,-8.333333,-36.145,25.0,-36.328,66.666667,55.53,3,0,2,0,0.0,66.6667,0.0,87.5,33.3333,85.7143,100.0,,0.0,100.0,1,0,17.958251,18.890809,66.6667,,,,,,,0.849919,7.726541
2022,50007,문상준,,11,False,36.363636,37.770183,-0.018196,-0.165415,-2.663057,4,-4.057195,7,2.058459,6,0.948191,5,-1.501742,2,2,2,5,4,7,71.428571,28.571429,71.428571,42.857143,63.636364,1,-2.882565,,-2.882565,5,1.714342,5.991874,-1.137345,5,-1.501742,-14.106263,6.901272,0,,,,117.636,147.367,75.024,17.275,24.781,34.425,42.857143,117.636,71.428571,147.367,71.428571,75.024,3,0,2,0,0.0,66.6667,0.0,33.3333,40.0,0.0,40.0,,40.0,,5,0,-74.103037,-38.319399,60.0,,,,,,,-0.018196,-0.165415
2022,64007,문상철,,211,False,49.763033,49.727274,8.282288,3.925255,42.34218,105,0.034953,106,7.778856,96,3.55967,115,4.230439,55,50,25,81,80,131,59.558824,23.584906,76.415094,35.973918,64.454976,57,4.191276,7.855144,-5.197387,91,1.052836,-3.266469,7.07713,44,3.603715,-13.206178,9.207012,19,17.629188,,17.629188,96.958,100.404,95.436,82.831,86.972,85.354,35.973918,96.958,59.558824,100.404,76.415094,95.436,53,3,17,0,5.6604,32.0755,0.0,70.8333,32.1739,71.9298,69.2308,50.0,25.0,0.0,39,52,0.206884,2.753403,67.8261,,,,,,,8.282288,3.925255
2022,68119,문성주,,1483,True,43.627782,42.269155,91.322137,6.157932,59.316309,647,1.488111,836,9.772017,672,4.089709,811,7.871676,393,254,135,701,528,955,64.076782,16.148325,83.851675,47.928457,73.769386,364,6.272572,9.648173,-3.707467,585,1.531299,-1.746808,5.029492,373,8.134749,-15.185345,13.333983,161,18.129977,-20.271181,19.360783,132.87,118.28,125.878,118.612,99.595,117.705,47.928457,132.87,64.076782,118.28,83.851675,125.878,387,47,35,3,12.1447,9.0439,0.7752,67.1131,24.1677,74.7253,58.1169,44.4043,18.2306,3.1056,308,277,4.076516,2.688225,75.8323,2.756904,1.316866,False,-11.201524,-1.62708,True,91.322137,6.157932
2022,79215,박건우,,1796,True,46.492205,46.841238,105.937093,5.898502,59.877417,835,2.95898,961,8.452613,911,4.269346,885,7.57552,575,260,181,780,756,1040,57.564576,18.834547,81.165453,38.730028,75.445434,515,6.301824,9.533668,-4.571417,747,1.838345,-0.762173,4.459836,375,9.065778,-16.44126,13.637795,159,16.197228,-15.191844,17.428172,105.237,92.514,114.882,114.454,103.873,115.074,38.730028,105.237,57.564576,92.514,81.165453,114.882,465,44,62,8,9.4624,13.3333,1.7204,71.3502,20.904,77.0874,63.8889,34.7578,15.2,3.7736,396,351,6.919496,8.415282,79.096,-1.234732,-0.589784,False,-8.031837,-1.166667,False,105.937093,5.898502
2022,73113,박경수,,900,True,40.333333,50.22782,57.683782,6.409309,59.02424,363,5.391396,537,7.097395,459,4.989231,441,7.887349,253,110,128,409,381,519,61.782477,23.836127,76.163873,37.946351,73.555556,252,7.764596,13.125347,-4.886776,397,1.996088,0.219334,3.220914,176,10.645624,-16.73507,14.968891,75,15.27498,,15.27498,102.883,109.202,94.408,122.64,121.017,117.844,37.946351,102.883,61.782477,109.202,76.163873,94.408,195,24,70,1,12.3077,35.8974,0.5128,62.3094,17.4603,70.2381,52.657,27.8947,13.6364,0.0,207,190,0.318299,0.946613,82.5397,1.073542,0.512789,False,16.101126,2.338773,True,57.683782,6.409309
2022,64468,박계범,,643,True,43.856921,46.639601,33.34882,5.186442,59.309842,282,2.98034,361,6.909768,333,3.668573,310,6.816926,189,93,82,279,271,372,59.615385,22.714681,77.285319,36.900703,72.783826,189,4.259799,7.943765,-4.489621,263,2.833237,1.342147,4.225653,124,6.683532,-18.125821,11.172843,67,14.266876,-14.04235,15.593871,99.742,100.628,98.998,103.043,89.566,108.334,36.900703,99.742,59.615385,100.628,77.285319,98.998,168,12,39,3,7.1429,23.2143,1.7857,66.0661,20.0,70.3704,60.4167,33.6134,15.3226,4.4776,144,119,0.183042,3.543879,80.0,-3.916794,-1.870901,True,3.245536,0.471431,False,33.34882,5.186442
2022,64944,박대온,,444,True,58.783784,46.671113,14.3079,3.2225,38.245159,261,1.089333,183,6.264886,237,3.719056,207,2.653979,138,123,50,133,188,256,49.077491,27.322404,72.677596,21.755086,61.036036,118,6.59308,9.600415,-4.048259,196,-0.771943,-1.293823,0.329804,95,4.239421,-11.67466,13.109565,35,11.467495,-14.95273,13.06872,54.243,58.935,80.137,71.569,90.768,71.347,21.755086,54.243,49.077491,58.935,72.677596,80.137,133,0,37,2,0.0,27.8195,1.5038,73.8397,41.5459,77.9661,69.7479,64.9351,35.7895,5.7143,119,77,4.531163,1.481261,58.4541,-3.952653,-1.888029,True,6.597757,0.958359,False,14.3079,3.2225
2022,79365,박동원,,1799,True,46.414675,43.911602,98.356673,5.467297,50.392984,835,0.77871,964,9.52847,788,4.146394,1011,6.496843,480,355,158,806,638,1161,62.674961,16.390041,83.609959,46.28492,71.484158,435,6.653918,9.967788,-5.53257,690,0.82477,-1.861759,4.04176,439,5.775177,-16.970875,13.19685,235,16.32689,-25.098325,17.976567,127.933,112.733,124.889,107.544,100.945,105.49,46.28492,127.933,62.674961,112.733,83.609959,124.889,438,41,94,9,9.3607,21.4612,2.0548,72.5888,26.0138,78.6207,65.1558,43.3234,24.6014,3.8298,353,337,6.961031,7.321136,73.9862,0.713494,0.340808,False,-0.231245,-0.03359,False,98.356673,5.467297
2022,50657,박민,,5,False,80.0,67.926479,0.218074,4.361475,77.311796,4,6.168494,1,-2.866601,5,4.361475,0,,4,0,1,0,5,0,0.0,100.0,0.0,-100.0,80.0,4,5.535152,8.335737,-2.866601,1,-0.333235,-0.333235,,0,,,,0,,,,-311.52,-135.24,-217.373,89.822,106.067,,-100.0,-311.52,0.0,-135.24,0.0,-217.373,2,0,0,0,0.0,0.0,0.0,80.0,,75.0,100.0,,,,1,0,,,,,,,,,,0.218074,4.361475
2022,62907,박민우,,1764,True,41.496599,44.58131,88.444989,5.013888,52.801501,732,1.483119,1032,7.518271,858,3.651195,906,6.304386,456,276,238,794,694,1070,63.52,23.062016,76.937984,40.457984,70.861678,459,5.090043,9.336094,-3.157094,732,1.962412,-0.181357,3.712535,395,6.148354,-16.373452,12.794133,178,14.848785,-20.991663,16.982145,110.428,116.077,97.577,100.278,89.152,103.78,40.457984,110.428,63.52,116.077,76.937984,97.577,446,37,55,10,8.296,12.3318,2.2422,59.2075,24.7241,66.0131,51.3784,37.2372,22.7848,5.618,399,333,-5.35832,-5.471385,75.2759,-0.024166,-0.011543,False,-6.644769,-0.965188,False,88.444989,5.013888
2022,75125,박병호,,1925,True,50.233766,45.348478,105.277139,5.468942,53.595643,967,2.153429,958,8.815604,899,5.163563,1026,5.736521,565,402,184,774,749,1176,57.804332,19.206681,80.793319,38.597651,69.558442,488,6.254045,9.860752,-4.448787,798,2.170458,0.603661,4.585521,423,6.346875,-14.765785,13.229999,216,14.161975,-19.524236,16.496663,104.84,93.463,113.359,107.57,125.168,98.735,38.597651,104.84,57.804332,93.463,80.793319,113.359,487,38,131,12,7.8029,26.8994,2.4641,73.5261,29.8246,74.7951,72.0195,48.5788,24.5863,6.4815,411,387,3.137827,6.518715,70.1754,-0.851908,-0.406923,False,5.76049,0.836742,False,105.277139,5.468942
2022,66707,박상언,,548,True,43.978102,47.829287,30.339776,5.536455,56.258539,241,4.468801,307,6.374582,302,4.085632,246,7.317547,167,74,77,230,244,304,57.934509,25.081433,74.918567,32.853076,72.445255,175,6.707921,11.108177,-3.700376,216,1.438386,-0.848914,3.338008,118,8.544031,-10.306561,12.391091,39,13.877032,,13.877032,87.582,93.978,89.31,108.652,99.498,112.782,32.853076,87.582,57.934509,93.978,74.918567,89.31,147,11,27,0,7.483,18.3673,0.0,63.9073,19.5122,70.2857,55.1181,31.4607,16.9492,0.0,127,89,-0.159758,1.607771,80.4878,-2.927989,-1.398587,False,-1.851255,-0.268905,False,30.339776,5.536455
2022,74465,박석민,,254,False,40.15748,45.592235,16.276334,6.408005,53.539684,102,1.703506,152,9.564972,120,5.364341,134,7.342631,68,34,29,123,97,157,64.397906,19.078947,80.921053,45.318958,75.19685,64,6.936377,11.073969,-1.535836,106,3.086699,-0.120191,5.452437,57,10.804047,-16.579741,17.352344,27,8.91424,-38.212445,14.805076,125.031,119.55,113.881,122.62,129.95,113.005,45.318958,125.031,64.397906,119.55,80.921053,113.881,58,9,8,1,15.5172,13.7931,1.7241,63.3333,19.403,67.1875,58.9286,24.0,19.2982,11.1111,56,50,-3.630685,1.083624,80.597,,,,,,,16.276334,6.408005
2022,67893,박성한,,2265,True,38.366446,47.550867,138.407109,6.110689,60.041099,869,4.251085,1396,7.268279,1172,4.390117,1093,7.955621,584,285,341,1055,925,1340,64.368517,24.426934,75.573066,39.941583,72.362031,629,5.750976,11.332805,-4.411458,1022,2.916692,0.734572,4.319984,456,10.178426,-17.782536,14.013471,158,16.462821,-27.839431,18.825607,108.877,119.434,91.989,117.855,106.749,118.451,39.941583,108.877,64.368517,119.434,75.573066,91.989,566,59,80,2,10.424,14.1343,0.3534,55.802,19.6706,64.5469,45.6722,31.7328,12.0614,5.0633,543,479,-5.122988,-6.569842,80.3294,0.076584,0.036581,False,-3.942317,-0.572642,False,138.407109,6.110689
2022,62244,박세혁,,1565,True,49.265176,45.951754,85.81489,5.48338,56.188051,771,2.18822,794,8.683087,734,5.189823,831,5.74267,481,290,121,673,602,963,58.318891,15.239295,84.760705,43.079596,73.738019,392,6.883869,9.382486,-3.853431,662,2.133911,0.350066,4.286418,342,7.222154,-14.298137,13.580422,169,11.836608,-23.690917,14.797235,118.304,95.498,129.599,107.802,125.794,98.789,43.079596,118.304,58.318891,95.498,84.760705,129.599,402,32,71,6,7.9602,17.6617,1.4925,74.2507,27.1961,81.1224,66.3743,42.1875,22.807,7.6923,342,320,9.747457,8.443288,72.8039,-1.748998,-0.835429,False,-3.668666,-0.532893,False,85.81489,5.48338
2022,69418,박승규,,297,False,46.464646,45.458704,12.277448,4.133821,47.256248,138,1.437137,159,6.474339,150,3.734268,147,4.541527,82,56,45,114,127,170,58.163265,28.301887,71.698113,29.861379,65.993266,80,4.772134,8.959775,-3.448049,119,1.281286,-0.679299,3.486944,74,5.62222,-9.808723,10.952909,24,11.560697,-15.793871,15.468492,78.595,94.883,76.127,86.174,91.13,88.118,29.861379,78.595,58.163265,94.883,71.698113,76.127,84,3,15,0,3.5714,17.8571,0.0,63.3333,29.2517,66.25,60.0,42.8571,25.6757,12.5,70,49,-5.580133,-3.412543,70.7483,,,,,,,12.277448,4.133821
2022,62802,박승욱,,857,True,46.55776,46.9921,42.156446,4.919072,49.729487,399,2.104948,458,7.370678,407,4.433258,450,5.358464,233,166,106,352,339,518,60.17094,23.144105,76.855895,37.026835,68.261377,231,6.230883,10.60127,-5.423482,350,0.886919,-1.329311,3.233516,199,7.070273,-11.840772,12.438569,77,13.752008,-25.83845,17.711054,100.121,102.826,97.241,98.758,107.777,95.376,37.026835,100.121,60.17094,102.826,76.855895,97.241,222,16,69,2,7.2072,31.0811,0.9009,66.3391,28.6667,72.7273,57.9545,44.8276,22.1106,9.0909,176,174,1.462858,-0.139676,71.3333,-0.375785,-0.179498,False,11.040207,1.603648,True,42.156446,4.919072
2022,67202,박유연,,74,False,41.891892,44.585635,4.03137,5.447798,56.473107,31,0.38908,43,9.09478,37,2.18324,37,8.712356,13,18,13,30,26,48,69.767442,30.232558,69.767442,39.534884,58.108108,13,6.160483,14.540475,-3.616175,40,-1.251483,-3.509224,1.243916,17,17.485432,-5.34271,22.377176,4,18.964432,,18.964432,107.655,140.795,68.224,107.231,54.193,125.174,39.534884,107.655,69.767442,140.795,69.767442,68.224,19,1,5,1,5.2632,26.3158,5.2632,43.2432,40.5405,53.8462,37.5,75.0,17.6471,0.0,24,16,-16.709997,-28.65625,59.4595,,,,,,,4.03137,5.447798
2022,67609,박정우,,10,False,60.0,56.776275,2.021599,20.215986,96.590385,6,27.05856,4,9.952125,6,26.884602,4,10.213062,5,1,1,3,6,4,37.5,25.0,75.0,12.5,80.0,3,26.384441,40.729622,-2.305921,5,19.973541,20.223029,18.975588,2,11.569416,,11.569416,0,,,,26.44,13.129,89.643,343.904,642.444,138.507,12.5,26.44,37.5,13.129,75.0,89.643,3,0,1,0,0.0,33.3333,0.0,83.3333,25.0,66.6667,100.0,50.0,0.0,,3,2,-1.089349,18.52846,75.0,,,,,,,2.021599,20.215986
2022,50709,박정현,,778,True,50.128535,45.77477,33.487535,4.30431,50.462507,390,1.727932,388,6.893969,389,3.818627,389,4.789994,240,150,88,300,328,450,55.555556,22.680412,77.319588,32.875143,69.40874,212,5.60736,8.836833,-2.967447,327,1.396554,-0.535936,4.110566,163,5.843746,-12.751377,11.692212,76,9.878806,-14.551884,11.972866,87.649,84.565,99.139,88.906,93.139,90.325,32.875143,87.649,55.555556,84.565,77.319588,99.139,215,12,55,1,5.5814,25.5814,0.4651,70.9512,29.3059,72.6415,68.9266,46.0,23.9264,7.8947,177,150,1.088937,4.180613,70.6941,-3.281429,-1.567411,True,5.122968,0.744138,False,33.487535,4.30431
2022,50357,박주홍,,233,False,38.626609,46.648204,7.793365,3.344792,41.367486,90,2.167539,143,4.08572,118,1.812214,115,4.91735,58,32,47,96,105,128,62.337662,32.867133,67.132867,29.470529,66.094421,65,1.865422,10.422376,-5.027681,105,2.443478,0.942406,3.808089,45,5.286598,-15.056352,10.372336,18,9.090112,-9.391765,11.400346,77.421,111.399,57.439,73.529,45.358,91.457,29.470529,77.421,62.337662,111.399,67.132867,57.439,56,7,18,0,12.5,32.1429,0.0,55.9322,20.8696,44.6154,69.8113,25.0,20.0,11.1111,53,52,-26.314143,-6.987014,79.1304,,,,,,,7.793365,3.344792
2022,66928,박준영,,1055,True,41.421801,49.371095,63.880958,6.055067,53.644031,437,2.68276,618,8.439692,549,4.033948,506,8.247941,288,149,169,449,457,598,60.922659,27.346278,72.653722,33.576381,69.85782,314,5.766334,11.54754,-4.955175,438,1.84971,-1.363898,4.381247,212,10.227258,-20.136675,16.438062,91,17.572694,-48.794875,20.624077,89.755,105.8,80.039,116.963,98.267,121.048,33.576381,89.755,60.922659,105.8,72.653722,80.039,241,27,54,1,11.2033,22.4066,0.4149,58.8342,22.5296,64.9682,50.6383,36.4532,16.9811,4.3956,235,203,-5.48232,-4.842844,77.4704,2.002815,0.956667,False,3.528669,0.512558,False,63.880958,6.055067
2022,64657,박준태,,370,True,47.837838,49.962126,22.80803,6.164333,53.088164,177,2.792171,193,9.256936,189,5.097747,181,7.27806,111,66,37,156,148,222,58.426966,19.170984,80.829016,39.255982,72.162162,102,7.253522,10.971684,-4.830506,149,1.241959,-1.340574,4.318212,86,9.611614,-13.101748,14.80324,33,16.039184,-21.681286,18.472763,106.817,95.926,113.505,118.714,123.601,112.431,39.255982,106.817,58.426966,95.926,80.829016,113.505,83,10,33,2,12.0482,39.759,2.4096,71.9577,22.6519,76.4706,66.6667,37.0968,18.6047,6.0606,87,62,5.762456,8.224823,77.3481,2.052334,0.98032,False,18.23337,2.648493,True,22.80803,6.164333
2022,52348,박찬혁,,686,True,50.58309,47.23208,28.630665,4.173566,43.916808,347,1.533668,339,6.875763,325,4.07071,361,4.266165,203,144,79,260,282,404,56.155508,23.303835,76.696165,32.851673,67.492711,170,6.061621,9.996983,-5.561426,297,0.838516,-0.186065,2.229019,153,4.147864,-14.126596,11.291516,66,14.377704,-16.362239,17.451699,87.578,86.939,96.587,86.811,99.143,85.671,32.851673,87.578,56.155508,86.939,76.696165,96.587,175,9,67,5,5.1429,38.2857,2.8571,70.1538,32.964,74.7059,65.1613,49.2958,28.1046,9.0909,155,142,2.490362,1.713203,67.036,-2.252381,-1.075875,False,18.037977,2.620111,True,28.630665,4.173566
