season,batter_id,batter_name,batter_stance,pitches_seen,qualified_300,swing_pct,expected_swing_pct,decision_value,decision_value_per_100,decision_capture_pct,swing_pitches,swing_decision_value_per_100,take_pitches,take_decision_value_per_100,in_zone_pitches,in_zone_decision_value_per_100,out_zone_pitches,out_zone_decision_value_per_100,heart_pitches,heart_decision_value_per_100,heart_swing_decision_value_per_100,heart_take_decision_value_per_100,shadow_pitches,shadow_decision_value_per_100,shadow_swing_decision_value_per_100,shadow_take_decision_value_per_100,chase_pitches,chase_decision_value_per_100,chase_swing_decision_value_per_100,chase_take_decision_value_per_100,waste_pitches,waste_decision_value_per_100,waste_swing_decision_value_per_100,waste_take_decision_value_per_100,za_with_contact_plus,z_za_with_contact_plus,o_za_with_contact_plus,terminal_plate_appearances,walks,strikeouts,hit_by_pitch,bb_pct,k_pct,hbp_pct,z_swing_pct,o_swing_pct,heart_swing_pct,shadow_in_swing_pct,shadow_out_swing_pct,chase_swing_pct,waste_swing_pct,shadow_in_pitches,shadow_out_pitches,heart_vs_chase_residual,zone_vs_out_residual,pure_hc_residual_z,pure_zo_residual_z,pure_z_attack_z,out_zone_take_pct,pure_o_restraint_z,pure_cluster_id,pure_cluster_distance,pure_hc_residual_z_adjusted,pure_zo_residual_z_adjusted,pure_z_attack_z_adjusted,pure_o_restraint_z_adjusted,pure_z_attack_z_final,pure_o_restraint_z_final,zone_awareness_raw,z_zone_awareness_raw,o_zone_awareness_raw,zone_awareness_plus,z_zone_awareness_plus,o_zone_awareness_plus,bb_vs_oza_residual,bb_vs_oza_residual_z,bb_vs_oza_residual_outlier,k_vs_zza_residual,k_vs_zza_residual_z,k_vs_zza_residual_outlier,za_with_contact_value,za_with_contact_per_100
2024,62895,한유섬,,2167,True,45.592986,48.208625,138.908565,6.410178,48.338403,988,4.421616,1179,8.076591,935,7.704256,1232,5.428066,492,9.113714,16.120664,-5.698448,876,3.636505,4.288635,2.808671,545,5.535637,-18.167506,14.128026,254,12.615783,-25.415182,15.690627,99.694,115.782,92.907,522,43,142,9,8.2375,27.2031,1.7241,64.9198,30.9253,67.8862,61.6253,50.1155,26.6055,7.4803,443,433,-4.132767,-2.761023,-0.593294,-0.491352,-0.266346,69.0747,-0.345985,1,1.278626,-0.279087,-0.111105,-0.195551,0.205011,-0.285903,0.267389,-0.009257,-0.285903,0.267389,99.751,95.711,104.011,-1.290332,-0.703644,False,8.187289,1.273599,False,138.908565,6.410178
2024,50903,한재환,,30,False,70.0,43.55628,0.465293,1.550976,17.92786,21,-0.751214,9,6.922752,11,7.333166,19,-1.796608,6,9.221183,11.790279,-3.624295,10,-0.919615,-0.919615,,10,1.779939,-8.956273,8.937414,4,-4.350267,-14.852823,6.152289,32.024,110.385,33.933,9,0,3,0,0.0,33.3333,0.0,90.9091,57.8947,83.3333,100.0,100.0,40.0,50.0,5,5,8.241394,9.214888,1.183123,1.639882,3.796705,42.1053,-4.931465,4,11.735641,0.433264,0.892752,2.89237,-4.412402,4.228754,-5.75496,-0.763103,4.228754,-5.75496,79.505,163.431,13.676,,,,,,,0.465293,1.550976
2024,68646,한준수,,1156,True,48.442907,46.448264,63.970595,5.533789,44.919519,560,3.071015,596,7.847804,519,6.164339,637,5.020043,278,7.855783,12.694167,-7.999229,485,2.681808,2.473991,2.925969,257,4.209628,-18.435498,13.541411,136,13.460298,-24.961279,16.509629,87.489,93.385,89.577,316,21,48,2,6.6456,15.1899,0.6329,70.7129,30.2983,76.6187,63.9004,44.2623,29.1829,7.3529,241,244,4.008431,3.357868,0.575445,0.597566,0.639322,69.7017,-0.239379,3,0.471966,0.26535,0.297635,0.418401,-0.328469,0.611718,-0.428412,0.091653,0.611718,-0.428412,102.462,109.176,93.574,-1.376744,-0.750766,False,-5.947253,-0.925143,False,63.970595,5.533789
2024,50108,함창건,,66,False,46.969697,47.524546,4.881112,7.395624,63.105625,31,9.561926,35,5.476899,35,8.605934,31,6.029144,14,6.550519,15.518783,-5.407165,33,6.97408,9.795896,2.035903,13,11.307682,,11.307682,6,3.209899,-16.722181,13.175938,113.417,128.896,97.814,17,2,3,0,11.7647,17.6471,0.0,62.8571,29.0323,57.1429,66.6667,58.3333,0.0,33.3333,21,12,-8.772287,-3.840114,-1.259337,-0.683387,-0.588819,70.9677,-0.024127,1,4.994068,-0.94513,-0.30314,-0.518024,0.526869,-0.757371,0.687179,-0.035096,-0.757371,0.687179,99.057,88.639,110.308,,,,,,,4.881112,7.395624
2024,79240,허경민,,1770,True,38.19209,44.279176,99.893099,5.643678,51.235112,676,4.177545,1094,6.549625,838,4.73212,932,6.463297,447,5.306456,12.805973,-4.039675,712,3.024243,4.190227,2.077809,420,7.46973,-15.044007,14.413219,191,12.182074,-19.918685,13.955597,89.019,72.555,101.358,482,35,25,18,7.2614,5.1867,3.7344,51.9093,25.8584,55.481,47.8261,41.1215,23.5714,5.2356,391,321,-15.84189,-13.138745,-2.27424,-2.338172,-2.300349,74.1416,0.515516,2,2.501072,-1.898073,-2.010949,-1.833988,0.141066,-2.68136,0.183988,-1.248686,-2.68136,0.183988,66.464,59.78,102.76,-2.085981,-1.137528,False,-8.168368,-1.270656,False,99.893099,5.643678
2024,77243,허도환,,419,True,47.732697,43.699652,29.47916,7.035599,53.750704,200,5.147613,219,8.759787,181,7.707946,238,6.524276,96,9.030522,13.973364,-6.657629,154,4.677315,5.926015,2.873637,103,4.11641,-15.2008,12.05499,66,14.19226,-12.296066,16.841093,108.403,115.836,101.856,104,9,26,10,8.6538,25.0,9.6154,72.3757,28.9916,76.0417,68.2353,47.8261,29.1262,9.0909,85,69,3.444439,5.699634,0.494479,1.014307,0.899276,71.0084,-0.017207,3,1.147323,0.184384,0.714376,0.678355,-0.106297,0.99178,-0.13864,0.42657,0.99178,-0.13864,111.456,114.877,97.92,0.004566,0.00249,False,2.964684,0.461181,False,29.47916,7.035599
2024,50840,현원회,,3,False,66.666667,55.882071,-0.184479,-6.149293,-69.659208,2,-4.002544,1,-10.442791,2,-3.212604,1,-12.022672,0,,,,2,-3.212604,4.017583,-10.442791,1,-12.022672,-12.022672,,0,,,,-75.211,-42.995,-49.541,1,0,1,0,0.0,100.0,0.0,50.0,100.0,,50.0,,100.0,,2,0,,-53.572265,,-9.533723,-2.598841,0.0,-12.090432,,,,-9.533723,-2.598841,-12.090432,-3.799604,-15.769177,-9.784391,-3.799604,-15.769177,-162.781,43.006,-136.538,,,,,,,-0.184479,-6.149293
2024,66233,홍성호,,58,False,53.448276,43.790943,1.658603,2.85966,20.468643,31,-0.154111,27,6.319916,21,4.207618,37,2.094603,8,12.790191,18.151291,-3.293111,26,-3.356707,-2.207661,-5.527128,21,5.858288,-9.519368,15.321461,3,9.263034,,9.263034,50.249,64.926,65.697,15,1,7,0,6.6667,46.6667,0.0,71.4286,43.2432,75.0,69.2308,61.5385,38.0952,0.0,13,13,0.345089,-2.652645,0.049541,-0.472065,0.751211,56.7568,-2.44034,3,2.99076,-0.260554,-0.771996,0.53029,-2.52943,0.775304,-3.299057,-1.261877,0.775304,-3.299057,66.11,111.63,50.514,,,,,,,1.658603,2.85966
2024,50600,홍종표,,408,True,44.362745,48.710598,20.440156,5.009842,44.016149,181,4.406104,227,5.491237,198,4.669458,210,5.330776,118,5.175391,11.818615,-7.778895,162,3.779962,4.578466,3.038493,92,4.268415,-18.675134,12.366138,36,11.896431,-33.264202,13.186735,80.193,71.643,92.113,115,6,31,1,5.2174,26.9565,0.8696,64.1414,25.7143,66.1017,61.25,35.3659,26.087,2.7778,80,82,-5.798314,-0.831771,-0.832398,-0.148022,-0.388037,74.2857,0.540017,2,1.329107,-0.456231,0.179201,0.078324,0.165567,0.114512,0.215944,0.165228,0.114512,0.215944,104.438,101.718,103.239,-4.199074,-2.28984,True,6.994317,1.088023,False,20.440156,5.009842
2024,66108,홍창기,,2642,True,35.806207,46.979667,220.517193,8.346601,64.887442,946,8.456598,1696,8.285246,1261,6.722822,1381,9.829283,679,8.723045,14.370471,-4.61271,1100,4.384493,6.817094,3.03763,579,11.510628,-18.878736,15.28717,284,16.342169,-24.525763,18.302623,126.661,101.508,128.834,639,94,91,12,14.7105,14.241,1.8779,59.1594,14.4823,70.2504,46.2199,23.7452,11.0535,4.5775,582,518,1.799341,0.022414,0.258311,0.003989,-1.166901,85.5177,2.449741,2,2.889935,0.634478,0.331212,-0.70054,2.075291,-1.024216,2.706738,0.841261,-1.024216,2.706738,122.594,84.637,140.601,-0.095265,-0.05195,False,-3.03016,-0.471366,False,220.517193,8.346601
2024,67005,홍현빈,,97,False,40.206186,44.198607,5.052382,5.208641,48.024818,39,4.247492,58,5.854931,41,4.443854,56,5.768574,26,6.415056,9.63837,-4.329323,40,1.456359,2.473708,0.84595,21,8.390254,-13.784187,12.085994,10,10.3997,-22.868282,14.096143,82.961,68.362,95.687,22,3,7,0,13.6364,31.8182,0.0,65.8537,21.4286,76.9231,46.6667,32.0,14.2857,10.0,15,25,7.730517,3.107393,1.109782,0.552992,-0.120344,78.5714,1.268694,2,3.008697,1.485949,0.880215,0.346017,0.894244,0.505889,1.166335,0.836112,0.505889,1.166335,122.456,107.588,117.495,,,,,,,5.052382,5.208641
2024,65610,황대인,,22,False,40.909091,40.423948,1.304328,5.928763,57.058414,9,2.21461,13,8.5001,9,2.116654,13,8.567916,7,0.261635,6.163181,-7.607093,9,9.966847,3.408078,15.213863,3,-0.945506,-18.353541,7.758512,3,13.91208,,13.91208,92.99,34.515,118.538,7,0,1,0,0.0,14.2857,0.0,66.6667,23.0769,57.1429,100.0,28.5714,33.3333,0.0,2,7,-16.419545,3.063931,-2.357167,0.545257,0.006757,76.9231,0.988441,3,6.849526,-2.667262,0.245326,-0.214164,0.899351,-0.313116,1.172996,0.42994,-0.313116,1.172996,111.547,95.303,117.595,,,,,,,1.304328,5.928763
2024,50500,황성빈,,1546,True,47.283312,43.974218,93.507181,6.04833,49.324753,731,3.709229,815,8.146346,671,7.028238,875,5.29688,344,9.272199,15.144304,-5.467983,650,2.727392,2.457494,3.075218,355,5.712117,-15.387524,14.102132,197,11.982108,-19.964176,15.194584,94.655,105.95,91.837,406,31,54,2,7.6355,13.3005,0.4926,66.468,32.5714,71.5116,61.1621,51.3932,28.4507,9.1371,327,323,-0.930689,-2.068142,-0.133608,-0.368047,-0.024307,67.4286,-0.625864,1,1.05966,0.180599,0.0122,0.046488,-0.074868,0.067967,-0.097648,-0.01484,0.067967,-0.097648,99.601,101.02,98.535,-1.102445,-0.601186,False,-6.551717,-1.019173,False,93.507181,6.04833
2024,54795,황영묵,,1434,True,49.02371,44.570422,86.01442,5.998216,50.241251,703,3.349011,731,8.545947,651,6.192885,783,5.836365,343,7.581506,12.002104,-4.301823,585,2.745576,3.175686,2.14448,323,7.023831,-13.601396,15.113898,183,11.618176,-23.397777,16.157281,93.957,93.8,96.24,388,31,55,5,7.9897,14.1753,1.2887,67.5883,33.5888,72.8863,61.6883,54.5126,28.1734,11.4754,308,277,0.507629,-1.476487,0.072875,-0.262756,0.150836,66.4112,-0.798848,1,1.01108,0.387082,0.117491,0.221631,-0.247852,0.324032,-0.323266,0.000383,0.324032,-0.323266,100.01,104.86,95.151,-0.260119,-0.141848,False,-6.281889,-0.977199,False,86.01442,5.998216
2024,76313,황재균,,2052,True,45.760234,45.792632,122.802553,5.98453,47.52504,939,5.053034,1113,6.770401,964,7.022508,1088,5.064851,515,8.901667,15.375904,-7.305946,844,2.814605,3.510948,2.094771,474,4.856769,-16.964625,12.843274,219,13.782015,-17.681551,16.095513,93.766,105.867,89.942,536,34,94,2,6.3433,17.5373,0.3731,63.9004,29.6875,71.4563,55.2339,45.8228,26.7932,6.8493,449,395,-0.605729,-3.137258,-0.086958,-0.558307,-0.425714,70.3125,-0.135528,2,1.147501,0.289209,-0.231084,0.040647,-0.509978,0.059427,-0.665149,-0.302861,0.059427,-0.665149,91.866,100.891,90.023,-1.166829,-0.636295,False,-2.294594,-0.356943,False,122.802553,5.98453
