season,batter_id,batter_name,team,batter_stance,pitches_seen,qualified_300,swing_aggression,za_raw,za_percentile,raw_dv,dv_per_100,swing_pct,z_swing_pct,o_swing_pct,z_minus_o_swing,heart_swing_pct,meatball_swing_pct,shadow_swing_pct,chase_swing_pct,waste_swing_pct,z_swing_residual,o_swing_residual,heart_swing_residual,meatball_swing_residual,waste_swing_residual,shadow_swing_residual,cluster_id,cluster_distance,cluster_distance_outlier,z_swing_residual_z,o_swing_residual_z,heart_swing_residual_z,meatball_swing_residual_z,waste_swing_residual_z,shadow_swing_residual_z
2023,74163,이용규,KIW,,719,True,-1.741805,0.259188,41.908,39.094744,5.437377,46.036161,63.959391,24.307692,39.651699,70.334928,89.090909,47.633136,16.535433,4.444444,0.401905,-2.075864,1.473183,16.7895,-1.423991,-2.323367,1,2.925622,False,0.080214,-0.44311,0.309035,2.3748,-0.461893,-0.383283
2023,63260,이우성,KIA,,1490,True,-1.58594,1.460678,58.671,72.298099,4.852221,44.42953,63.171036,22.641509,40.529527,69.40133,71.2,47.284345,16.778523,2.608696,-1.809486,-2.77422,-1.424724,-3.256365,-2.530619,-2.717452,2,0.651418,False,-0.361146,-0.59218,-0.298869,-0.460598,-0.820844,-0.448295
2023,68700,이원석,HAN,,570,True,-7.662107,3.444221,88.15,35.352505,6.202194,37.368421,58.075601,15.770609,42.304992,67.096774,68.181818,38.934426,11.666667,0.0,-9.254216,-8.047331,-6.972163,-9.83217,-3.935609,-11.142147,2,2.699112,False,-1.847002,-1.717768,-1.462576,-1.390717,-1.276573,-1.838108
2023,75566,이원석,SAM · KIW,,1334,True,3.03796,3.588942,89.884,72.621377,5.443881,45.427286,69.543974,24.861111,44.682863,77.672956,79.012346,52.125693,20.527859,5.223881,2.042751,1.159748,3.367416,0.73879,1.376095,2.043665,1,1.410287,False,0.407702,0.247558,0.706395,0.104499,0.446357,0.337141
2023,67207,이유찬,DOO,,943,True,-3.582703,-1.6838,21.098,42.434039,4.499898,44.008484,59.9182,26.872247,33.045953,61.481481,66.26506,49.403341,21.578947,1.5625,-1.338025,-1.076431,-4.203684,-2.551464,-5.485031,-0.479915,2,1.668052,False,-0.26705,-0.229773,-0.881822,-0.360893,-1.779151,-0.079171
2023,67993,이재용,HAN,,6,False,7.079327,15.71992,100.0,0.209235,3.487247,66.666667,66.666667,,,75.0,100.0,50.0,,,,,,,,,,,,,,,,,
2023,76812,이재원,SSG,,171,False,7.788971,-1.285123,26.012,7.75442,4.534749,49.707602,72.727273,30.851064,41.876209,75.675676,75.0,58.90411,26.190476,15.789474,,,,,,,,,,,,,,,
2023,68106,이재원,LG,,503,True,-0.702426,3.511595,89.306,23.694893,4.710714,44.532803,63.265306,26.744186,36.52112,67.692308,75.609756,52.830189,18.269231,8.77193,-4.144308,2.980518,-6.486778,-2.525072,4.877207,2.751077,2,2.563288,False,-0.827142,0.636216,-1.360755,-0.35716,1.581994,0.453842
2023,52415,이재현,SAM,,2049,True,-3.515049,-1.922033,16.474,93.58053,4.567132,41.14202,57.128906,25.170732,31.958174,60.795455,63.398693,47.058824,21.904762,3.0,-3.845157,-2.969848,-4.500225,-4.990543,-4.192102,-2.815451,2,1.189627,False,-0.767435,-0.633938,-0.944028,-0.70589,-1.35977,-0.464462
2023,67807,이정범,SSG,,99,False,11.919653,1.258913,54.335,4.639527,4.686391,54.545455,73.076923,34.042553,39.03437,76.0,80.0,60.465116,40.0,9.090909,,,,,,,,,,,,,,,
2023,67341,이정후,KIW,,1474,True,-4.645077,-1.59071,21.676,74.358687,5.044687,37.449118,55.476529,21.011673,34.464856,56.666667,63.636364,43.870968,14.953271,7.692308,-5.889951,-6.862018,-9.170691,-5.347123,0.701269,-6.015797,2,1.896614,False,-1.175546,-1.464753,-1.923769,-0.756327,0.227467,-0.992419
2023,67644,이정훈,LOT,,593,True,2.449472,1.300495,55.78,25.963474,4.378326,46.037099,66.784452,27.096774,39.687678,73.611111,88.0,54.251012,20.895522,7.352941,1.993649,1.552014,3.046939,13.830934,2.116419,4.255254,1,1.523285,False,0.397902,0.33129,0.639167,1.956324,0.686492,0.701985
2023,50167,이주형,LG · KIW,,924,True,-2.554339,1.733383,63.295,46.009346,4.979366,43.290043,62.0,21.226415,40.773585,69.314079,75.0,44.946809,17.241379,5.882353,-3.303512,-3.969644,-1.957819,0.054519,0.908528,-5.065268,2,0.873882,False,-0.659331,-0.847353,-0.410699,0.007711,0.294694,-0.835612
2023,79456,이지영,KIW,,807,True,8.916986,-3.809587,4.335,25.641248,3.177354,51.548947,65.968586,38.588235,27.380351,66.824645,72.881356,58.895706,35.714286,20.454545,7.230128,8.927188,4.614916,7.87758,12.116988,9.092588,1,3.622532,True,1.443025,1.905581,0.968088,1.114249,3.930324,1.499994
2023,66657,이진영,HAN,,1803,True,-5.182204,0.033862,40.173,100.565883,5.577697,41.652801,58.448459,23.317865,35.130594,64.672897,64.968153,45.25066,14.722222,6.0,-4.842153,-3.247197,-3.820464,-6.929118,-0.005174,-4.697349,2,0.782678,False,-0.966421,-0.69314,-0.801433,-0.980093,-0.001678,-0.774916
2023,64560,이창진,KIA,,1104,True,-4.617503,4.302681,93.931,58.820274,5.327923,41.123188,63.478261,16.824197,46.654064,70.031546,70.886076,43.949045,11.004785,1.869159,-4.86831,-6.302233,-5.440882,-8.667621,-1.545497,-6.15989,2,1.403766,False,-0.971641,-1.345263,-1.141353,-1.225996,-0.501305,-1.01619
2023,61186,이천웅,LG,,10,False,9.361869,-29.001329,0.0,-0.040696,-0.406956,50.0,50.0,50.0,0.0,33.333333,,100.0,50.0,0.0,,,,,,,,,,,,,,,
2023,68466,이태훈,SAM,,56,False,2.153878,1.257063,54.335,1.260491,2.250876,50.0,67.857143,32.142857,35.714286,76.470588,80.0,50.0,35.714286,0.0,,,,,,,,,,,,,,,
2023,69453,이학주,LOT,,449,True,1.134741,1.075962,51.734,22.761837,5.069451,48.329621,67.555556,29.017857,38.537699,70.3125,71.794872,56.25,21.176471,2.272727,3.030689,3.292231,0.115416,-1.971478,-3.100052,6.262706,1,2.182349,False,0.60488,0.702753,0.024211,-0.278857,-1.005548,1.033152
2023,69416,이해승,SAM,,12,False,31.269394,-8.168858,0.0,0.088644,0.738699,66.666667,80.0,57.142857,22.857143,100.0,100.0,66.666667,50.0,50.0,,,,,,,,,,,,,,,
2023,78135,이형종,KIW,,1555,True,-2.369976,2.957848,81.214,81.296469,5.228069,42.893891,64.537158,21.827411,42.709747,71.463415,68.852459,46.118721,19.298246,3.424658,-2.216602,-2.382313,-1.810354,-8.289185,-0.806105,-3.939516,2,0.746924,False,-0.4424,-0.508524,-0.379764,-1.172468,-0.261472,-0.649898
2023,68504,이호연,KT,,866,True,4.577763,1.279326,55.202,40.534568,4.680666,49.884527,68.213457,31.724138,36.489319,75.0,81.944444,54.520548,26.256983,3.846154,3.447727,6.162326,4.470437,7.813346,-1.403214,4.525588,1,1.140449,False,0.688114,1.315398,0.93778,1.105163,-0.455153,0.746581
2023,63440,이흥련,SSG,,59,False,-6.250731,3.736377,90.751,2.875006,4.872891,44.067797,61.538462,10.0,51.538462,65.0,66.666667,40.625,0.0,0.0,,,,,,,,,,,,,,,
2023,64346,임병욱,KIW,,845,True,11.931859,0.639976,46.532,31.686247,3.749852,59.171598,77.55102,39.108911,38.442109,82.648402,87.341772,64.736842,35.227273,15.714286,13.542531,13.032088,13.164109,14.357393,10.076931,14.765984,1,4.503556,True,2.702885,2.781805,2.761483,2.030789,3.268601,2.435928
2023,64340,임지열,KIW,,969,True,-3.414721,3.03508,81.792,55.97498,5.776572,43.137255,62.818004,21.179039,41.638965,71.969697,77.777778,45.034642,15.463918,3.846154,-4.027229,-2.968473,-1.430338,0.497613,-0.337741,-5.026507,2,0.723026,False,-0.803774,-0.633645,-0.300047,0.070385,-0.109551,-0.829217
2023,68507,장두성,LOT,,49,False,5.341853,-0.407572,34.104,1.451184,2.9616,46.938776,62.5,32.0,30.5,61.538462,100.0,42.307692,44.444444,0.0,,,,,,,,,,,,,,,
2023,78548,장성우,KT,,1785,True,-1.319784,0.01393,39.595,88.466719,4.956119,43.137255,61.675978,24.494382,37.181596,66.247379,73.684211,48.005319,22.680412,2.97619,-1.591026,-2.086735,-2.213395,1.82269,-3.041079,-1.941938,2,1.083034,False,-0.317545,-0.44543,-0.464312,0.257811,-0.986419,-0.320359
2023,63202,장승현,DOO,,571,True,-1.239772,1.81184,65.029,23.140035,4.052546,45.183888,64.569536,23.420074,41.149462,68.571429,84.090909,48.249027,13.0,2.564103,-0.8269,-1.712786,-2.828738,9.00471,-2.362111,-1.766008,2,1.886069,False,-0.165037,-0.365608,-0.593395,1.273676,-0.766186,-0.291336
2023,63700,장운호,HAN,,43,False,3.421688,12.157827,100.0,4.116544,9.573359,46.511628,83.333333,20.0,63.333333,83.333333,100.0,50.0,0.0,0.0,,,,,,,,,,,,,,,
2023,64115,장준원,KT,,437,True,-5.900124,4.244763,93.353,24.08669,5.511828,41.418764,62.727273,19.815668,42.911605,69.918699,75.757576,43.243243,16.853933,0.0,-5.5507,-3.357417,-5.459039,-3.692241,-3.449803,-6.863508,2,1.299985,False,-1.107836,-0.716668,-1.145162,-0.522251,-1.118995,-1.132265
2023,51706,장지승,HAN,,8,False,15.007196,15.440127,100.0,0.327117,4.088963,50.0,100.0,20.0,80.0,100.0,,50.0,0.0,,,,,,,,,,,,,,,,
2023,66706,장진혁,HAN,,727,True,-1.79456,2.819893,78.324,36.240564,4.984947,44.841816,63.451777,22.822823,40.628954,64.0625,69.491525,52.95858,15.686275,0.0,-3.13859,-1.498027,-8.985727,-7.402687,-4.31448,2.905543,2,2.108921,False,-0.626415,-0.319766,-1.884968,-1.047077,-1.399465,0.479324
2023,68205,전민재,DOO,,46,False,24.519904,-2.573713,9.249,0.622297,1.352819,67.391304,75.0,55.555556,19.444444,86.666667,75.0,60.869565,42.857143,100.0,,,,,,,,,,,,,,,
2023,65586,전병우,KIW,,315,True,-6.490291,-0.264587,34.971,16.961246,5.384522,38.730159,54.901961,23.45679,31.445171,61.643836,57.142857,43.884892,19.71831,6.25,-8.03517,-3.348679,-6.361592,-14.219125,0.063714,-6.051866,2,2.079978,False,-1.603699,-0.714803,-1.334494,-2.011232,0.020667,-0.99837
2023,69969,전사민,NC,,2,False,7.124326,-38.037818,0.0,-0.092255,-4.612774,50.0,0.0,100.0,-100.0,0.0,,100.0,,,,,,,,,,,,,,,,,
2023,50820,전의산,SSG,,620,True,6.085025,2.28466,70.809,32.174878,5.189496,51.129032,73.578595,30.218069,43.360526,80.291971,92.307692,61.231884,23.308271,9.459459,7.622154,5.466077,8.118794,16.373457,4.820174,11.199025,1,2.189967,False,1.521267,1.166778,1.703109,2.315952,1.563495,1.847491
2023,78513,전준우,LOT,,1986,True,0.11015,1.712509,62.717,99.627081,5.016469,44.662638,63.983903,25.302419,38.681484,68.89313,67.973856,50.996483,19.212963,4.519774,-1.294886,0.089546,-2.344641,-6.934186,-0.466718,0.985193,2,1.099626,False,-0.25844,0.019114,-0.491844,-0.98081,-0.151387,0.162526
2023,67123,전준호,LG,,5,False,14.463647,6.7374,100.0,1.131489,22.629781,60.0,100.0,0.0,100.0,100.0,,100.0,0.0,0.0,,,,,,,,,,,,,,,
2023,53568,정대선,LOT,,177,False,2.281395,-11.565154,0.0,6.104203,3.448702,46.892655,49.411765,44.565217,4.846548,53.333333,50.0,44.303797,45.714286,44.444444,,,,,,,,,,,,,,,
2023,68518,정보근,LOT,,350,True,0.00655,-0.220683,36.127,21.470003,6.134287,40.857143,62.732919,22.222222,40.510697,68.817204,76.923077,49.618321,10.989011,11.428571,-0.256211,-4.547881,0.739997,5.48235,5.268928,-0.320092,2,2.596626,False,-0.051136,-0.970782,0.155232,0.775454,1.709055,-0.052805
2023,79231,정수빈,DOO,,2315,True,-6.506456,-0.807111,30.925,110.514988,4.773866,38.7473,54.761905,22.212467,32.549438,59.335443,64.835165,41.43272,18.736842,2.857143,-7.532664,-5.030018,-7.783016,-5.553762,-3.658372,-8.483586,2,1.979104,False,-1.503406,-1.073698,-1.632671,-0.785555,-1.186647,-1.399528
2023,68743,정은원,HAN,,1958,True,-10.260848,-0.847853,30.347,112.782811,5.760103,34.678243,52.128764,17.788945,34.339819,56.308851,62.658228,39.615846,10.92233,2.747253,-10.117551,-9.486358,-10.742999,-7.657625,-3.792986,-10.298924,2,3.117715,True,-2.019311,-2.02494,-2.253598,-1.083137,-1.230311,-1.699002
2023,79150,정주현,LG,,398,True,-8.465005,1.239654,53.468,25.404315,6.382994,41.20603,57.847534,20.0,37.847534,68.656716,74.285714,38.36478,11.111111,8.333333,-6.871209,-5.593769,-1.807987,0.225771,3.05989,-11.628685,2,2.195901,False,-1.37139,-1.194035,-0.379268,0.031934,0.99252,-1.918371
2023,53058,정준영,KT,,210,False,-1.068485,-2.322807,12.139,8.783221,4.182486,47.619048,63.247863,27.956989,35.290874,64.615385,73.333333,52.380952,34.285714,7.692308,,,,,,,,,,,,,,,
2023,60523,정훈,LOT,,872,True,-1.787201,-0.792051,31.503,40.830662,4.682415,42.889908,59.529412,27.069351,32.460061,65.020576,76.923077,48.189415,21.787709,4.395604,-2.782994,-0.161002,-2.122505,6.507139,-2.110772,-1.727458,2,1.561548,False,-0.555444,-0.034367,-0.445246,0.920406,-0.68466,-0.284977
2023,52405,조민성,SAM,,91,False,6.72603,-6.363337,0.0,2.960964,3.253806,50.549451,61.904762,40.816327,21.088435,65.517241,70.0,53.125,47.368421,9.090909,,,,,,,,,,,,,,,
2023,66209,조수행,DOO,,928,True,-4.786735,1.468241,59.249,46.848344,5.048313,39.547414,58.225108,21.030043,37.195065,66.803279,70.3125,43.467337,14.705882,1.219512,-6.764372,-4.379594,-4.03514,-4.15743,-3.915214,-6.534745,2,1.445496,False,-1.350067,-0.93486,-0.846466,-0.58805,-1.269957,-1.07803
2023,64868,조용호,KT,,785,True,-2.331729,2.43989,73.121,48.911841,6.230808,45.22293,67.336683,22.48062,44.856063,71.232877,76.119403,52.212389,12.5,2.985075,1.196389,-2.146331,-1.194085,-0.093248,-1.560009,2.173678,2,1.367636,False,0.238781,-0.458152,-0.250488,-0.01319,-0.506012,0.358589
2023,51701,조현진,NC,,21,False,3.303643,3.840164,91.329,1.740833,8.289683,47.619048,77.777778,25.0,52.777778,80.0,50.0,50.0,28.571429,0.0,,,,,,,,,,,,,,,
2023,51865,조형우,SSG,,484,True,4.574015,-2.796377,8.382,17.339707,3.582584,47.31405,62.962963,31.53527,31.427693,69.402985,72.222222,51.5,28.846154,6.521739,3.024467,2.690386,5.536765,5.401183,-1.200955,1.658686,1,1.29915,False,0.603638,0.574285,1.161467,0.763973,-0.389547,0.273632
2023,69332,주성원,KIW,,278,False,6.615372,-4.58497,1.734,9.900162,3.561209,52.158273,67.785235,34.108527,33.676708,70.12987,70.0,58.26087,36.206897,10.714286,,,,,,,,,,,,,,,
2023,66354,주효상,KIA,,137,False,-2.827293,-6.022349,0.0,4.984551,3.638358,45.255474,56.0,32.258065,23.741935,61.538462,80.0,49.206349,29.166667,0.0,,,,,,,,,,,,,,,
2023,64717,지시완,LOT,,39,False,7.546987,-0.716525,31.792,1.406311,3.605925,46.153846,72.222222,23.809524,48.412698,88.888889,100.0,46.666667,20.0,20.0,,,,,,,,,,,,,,,
2023,79192,채은성,HAN,,2264,True,6.130133,-4.069504,3.179,85.143559,3.760758,47.70318,62.211055,36.327817,25.883238,64.243615,62.328767,59.147026,34.790528,11.111111,3.780441,6.4574,2.458823,-2.20883,2.615824,9.353706,1,1.504995,False,0.754519,1.378384,0.515796,-0.312429,0.848481,1.543071
2023,67905,천재환,NC,,635,True,10.955045,-1.182502,26.879,25.38491,3.997624,54.015748,73.015873,35.3125,37.703373,79.120879,78.571429,58.893281,33.082707,8.955224,11.165914,7.767629,12.616144,8.855792,2.211904,8.991127,1,2.242,False,2.228548,1.658063,2.646534,1.252612,0.717464,1.483256
2023,69802,최경모,SSG,,74,False,-3.346794,5.505401,98.266,4.502067,6.083874,45.945946,62.790698,22.580645,40.210053,77.272727,77.777778,41.176471,20.0,0.0,,,,,,,,,,,,,,,
2023,68909,최보성,NC,,70,False,2.063169,4.049178,91.329,3.241265,4.630378,48.571429,66.666667,21.428571,45.238096,65.217391,40.0,56.25,7.692308,0.0,,,,,,,,,,,,,,,
2023,68805,최상민,SSG,,157,False,0.887568,0.092546,41.04,8.027497,5.113055,47.133758,67.46988,24.324324,43.145556,67.44186,81.818182,52.941176,25.714286,0.0,,,,,,,,,,,,,,,
2023,65905,최승민,LG,,57,False,18.44013,-4.454166,1.734,1.730995,3.036834,57.894737,72.727273,48.571429,24.155844,80.0,100.0,76.190476,45.454545,0.0,,,,,,,,,,,,,,,
2023,66606,최원준,KIA,,1123,True,-8.43624,-1.32549,25.145,57.128202,5.087106,40.516474,56.291391,22.157996,34.133395,62.31003,62.365591,41.98783,18.518519,3.529412,-5.389214,-5.502055,-3.960934,-7.093587,-3.30068,-7.908934,2,1.480534,False,-1.075606,-1.174458,-0.830899,-1.003356,-1.070624,-1.304728
2023,50707,최인호,HAN,,570,True,-2.27714,-1.44232,23.41,21.165576,3.713259,42.105263,56.206897,27.5,28.706897,62.5,67.307692,46.8,21.186441,6.0,-5.335335,-0.25416,-3.57996,-1.941943,-0.900989,-3.092359,2,0.734337,False,-1.064853,-0.054253,-0.750981,-0.274679,-0.292249,-0.510143
2023,78288,최재훈,HAN,,1766,True,-9.88212,-1.583217,22.254,104.363931,5.909622,35.164213,52.927669,17.877095,35.050574,58.898305,58.273381,39.136302,12.531969,2.469136,-8.447686,-9.990561,-6.951303,-10.723545,-4.517356,-10.750746,2,2.922989,False,-1.686031,-2.132566,-1.4582,-1.516798,-1.465271,-1.773539
2023,75847,최정,SSG,,2138,True,5.894037,4.303009,94.509,118.646196,5.549401,49.064546,74.409044,27.896996,46.512048,81.0,87.333333,58.545035,23.669725,3.524229,6.062085,4.77083,5.527036,7.779048,0.109772,8.436088,1,0.710254,False,1.209901,1.018372,1.159426,1.100312,0.035606,1.391692
2023,65464,최정용,KIA,,144,False,-3.396665,1.359014,57.225,5.171097,3.59104,42.361111,60.25641,21.212121,39.044289,59.459459,44.444444,52.307692,15.625,0.0,,,,,,,,,,,,,,,
2023,69992,최정원,NC,,203,False,-3.69472,-1.128888,27.168,8.121217,4.000599,37.438424,57.425743,17.647059,39.778684,60.0,63.636364,43.023256,6.976744,15.789474,,,,,,,,,,,,,,,
2023,76267,최주환,SSG,,2044,True,-1.582574,-1.848439,18.786,95.061354,4.650751,44.765166,61.805556,28.185328,33.620228,66.959578,70.700637,50.060753,22.689076,7.954545,0.744328,0.10403,1.54358,2.179405,0.807104,0.183704,2,1.696124,False,0.148557,0.022206,0.323802,0.308267,0.261796,0.030305
2023,68868,최준우,SSG,,277,False,-5.709663,-1.225244,26.012,12.141525,4.383222,40.072202,58.59375,24.161074,34.432676,60.25641,62.5,46.846847,17.741935,3.846154,,,,,,,,,,,,,,,
2023,50854,최지훈,SSG,,1828,True,-0.442595,-0.572856,33.237,77.282359,4.2277,44.693654,61.380021,25.787631,35.59239,63.321168,62.585034,50.386598,19.398907,5.797101,-1.191998,-1.266156,-4.180273,-8.224046,-0.576257,0.461462,2,1.084316,False,-0.237905,-0.270271,-0.876911,-1.163255,-0.186917,0.076127
2023,62884,최항,SSG,,131,False,1.469971,0.501659,46.243,5.552578,4.238609,48.854962,68.181818,29.230769,38.951049,71.794872,72.727273,46.666667,28.571429,0.0,,,,,,,,,,,,,,,
2023,72443,최형우,KIA,,1987,True,0.347921,2.845706,79.48,109.459949,5.508805,43.43231,65.835141,24.037559,41.797582,71.794872,71.2,51.306413,18.88412,3.317536,-0.785799,-0.262498,-1.295556,-5.74051,-0.98128,1.252403,2,1.091722,False,-0.156834,-0.056032,-0.271773,-0.81197,-0.318293,0.206608
2023,51817,추신수,SSG,,1818,True,-0.518319,4.068644,91.618,96.878145,5.328831,42.684268,66.274971,21.923475,44.351496,70.537634,72.794118,47.686375,15.470852,6.20155,-1.794408,-1.391478,-4.552168,-6.339817,2.64487,-2.413737,2,1.330452,False,-0.358137,-0.297022,-0.954925,-0.896739,0.857903,-0.398192
2023,51463,피렐라,SAM,,2054,True,7.076889,-1.986596,15.318,82.151188,3.999571,48.247322,67.643865,32.480141,35.163724,72.597137,75.177305,54.469607,32.874016,5.504587,6.74627,4.287554,7.407011,6.903867,-1.726694,4.597766,1,1.260786,False,1.346454,0.915213,1.553795,0.976521,-0.560079,0.758488
2023,69813,하재훈,SSG,,871,True,7.327783,-0.958616,29.191,39.703709,4.558405,51.0907,70.093458,32.731377,37.362081,71.171171,74.193548,58.536585,32.275132,10.989011,7.97833,5.366852,4.300406,4.076356,4.381556,8.625991,1,1.19974,False,1.592355,1.145598,0.902112,0.576582,1.421222,1.42302
2023,62700,하주석,HAN,,119,False,15.191788,7.033074,100.0,5.444838,4.575494,64.705882,80.555556,40.425532,40.130024,77.777778,57.142857,76.785714,25.0,14.285714,,,,,,,,,,,,,,,
2023,68525,한동희,LOT,,1269,True,-1.617668,-2.343315,11.85,51.477121,4.056511,40.977147,56.852792,27.138643,29.714149,61.403509,75.0,44.894027,23.024055,8.547009,-3.622308,-1.341289,-3.203419,7.366362,1.099254,-4.964367,2,1.692153,False,-0.722958,-0.286309,-0.671993,1.041939,0.356559,-0.818966
2023,64101,한석현,NC,,244,False,1.744384,-0.056355,38.728,10.658289,4.368151,47.540984,66.141732,27.350427,38.791305,70.833333,75.0,49.52381,21.73913,14.285714,,,,,,,,,,,,,,,
2023,63722,한승택,KIA,,424,True,-4.750021,0.490996,45.954,22.756347,5.367063,41.745283,62.735849,20.754717,41.981132,72.357724,75.0,41.714286,16.853933,0.0,-1.096189,-5.442113,3.116997,2.282827,-5.727763,-8.250956,2,2.402709,False,-0.218783,-1.161663,0.653864,0.322896,-1.857884,-1.361151
2023,62895,한유섬,SSG,,1558,True,0.708319,3.218071,84.104,76.068384,4.882438,47.111682,69.582245,25.378788,44.203457,74.879227,76.106195,53.302611,19.945355,3.149606,2.520279,1.378679,1.180021,-1.502178,-0.923241,3.234564,1,1.812194,False,0.50301,0.29429,0.247537,-0.212476,-0.299467,0.533602
2023,68646,한준수,KIA,,317,True,0.548911,1.597765,61.561,11.650928,3.675372,47.318612,62.5,28.368794,34.131206,72.151899,77.777778,52.941176,18.333333,4.0,-2.642887,3.063492,1.101722,3.075538,-1.056124,2.934211,2,1.986067,False,-0.52748,0.653927,0.231112,0.435021,-0.342569,0.484054
2023,79240,허경민,DOO,,1659,True,-2.598332,-3.477366,6.647,76.37086,4.603427,41.470766,56.046512,25.782228,30.264284,59.52381,55.084746,48.137536,20.28169,3.472222,-3.085426,-3.611208,-3.229065,-10.514892,-4.663728,-1.678106,2,1.640804,False,-0.615805,-0.770842,-0.677373,-1.487285,-1.512749,-0.276835
2023,69706,허관회,HAN,,26,False,9.045291,5.987323,98.844,0.984325,3.785865,53.846154,78.571429,25.0,53.571429,85.714286,0.0,63.636364,16.666667,0.0,,,,,,,,,,,,,,,
2023,77243,허도환,LG,,307,True,3.715413,-1.09589,27.457,12.276549,3.998876,47.557003,68.456376,27.848101,40.608275,73.033708,73.076923,52.419355,21.73913,4.0,6.503835,0.372998,6.387372,3.205941,-2.69076,2.513936,1,1.823951,False,1.298068,0.079619,1.339902,0.453466,-0.872788,0.414721
2023,66233,홍성호,DOO,,159,False,17.630827,-1.912913,16.763,4.710631,2.962661,62.264151,80.0,46.428571,33.571429,85.365854,86.666667,66.666667,42.857143,30.769231,,,,,,,,,,,,,,,
2023,50600,홍종표,KIA,,55,False,-8.068035,3.413859,87.283,2.51146,4.566291,36.363636,55.172414,15.384615,39.787799,53.333333,42.857143,45.833333,7.692308,0.0,,,,,,,,,,,,,,,
2023,66108,홍창기,LG,,2658,True,-7.192343,4.176976,92.775,162.095488,6.098401,39.653875,61.641897,14.698795,46.943102,71.643664,79.059829,38.183422,8.703704,1.604278,-6.55579,-8.528894,-3.62325,-0.268407,-1.886661,-11.920774,2,2.122413,False,-1.308437,-1.820561,-0.760062,-0.037965,-0.611966,-1.966557
2023,67005,홍현빈,KT,,391,True,-8.192574,-2.131764,14.162,20.047211,5.127164,39.641944,53.110048,24.175824,28.934224,55.855856,66.666667,44.382022,18.309859,3.225806,-7.615611,-4.133699,-9.096936,-1.346402,-4.09357,-5.484347,2,2.02615,False,-1.519961,-0.882372,-1.908297,-0.190443,-1.32781,-0.904747
2023,65610,황대인,KIA,,800,True,3.445166,-0.111193,37.283,37.317484,4.664685,48.125,67.894737,30.238095,37.656642,73.232323,68.518519,56.880734,25.0,9.473684,4.775928,3.556188,4.976112,-3.118586,3.380484,6.938194,1,1.443852,False,0.953203,0.759097,1.043857,-0.44111,1.09651,1.144586
2023,50500,황성빈,LOT,,694,True,2.847958,-2.527902,10.694,26.269747,3.785266,49.567723,65.217391,31.90184,33.315551,68.181818,73.333333,53.666667,28.476821,11.111111,4.960915,3.273219,3.87667,6.030765,3.55134,3.815232,1,0.81079,False,0.990124,0.698695,0.813223,0.853025,1.15193,0.629395
2023,76313,황재균,KT,,1772,True,-1.867935,2.450775,73.699,91.913856,5.187012,43.227991,63.959956,21.87858,42.081376,69.005848,75.625,46.978022,16.79198,2.272727,-2.19323,-2.739603,-3.43891,-0.607174,-2.265751,-3.0611,2,0.638662,False,-0.437736,-0.58479,-0.721393,-0.085882,-0.73493,-0.504986
