season,batter_id,batter_name,team,batter_stance,pitches_seen,qualified_300,swing_aggression,za_raw,za_percentile,raw_dv,dv_per_100,swing_pct,z_swing_pct,o_swing_pct,z_minus_o_swing,heart_swing_pct,meatball_swing_pct,heart_only_swing_pct,heart_only_pitches,meatball_pitches,shadow_swing_pct,chase_swing_pct,waste_swing_pct,z_swing_residual,o_swing_residual,heart_swing_residual,meatball_swing_residual,waste_swing_residual,shadow_swing_residual,heart_only_swing_residual,cluster_id,cluster_distance,cluster_distance_outlier,sensitivity_cluster_id,sensitivity_cluster_distance,sensitivity_cluster_distance_outlier,sensitivity_residual_outlier,z_swing_residual_z,o_swing_residual_z,heart_swing_residual_z,meatball_swing_residual_z,waste_swing_residual_z,shadow_swing_residual_z,heart_only_swing_residual_z
2022,52025,라모스,KT,L,308,True,14.440017,-1.165749,23.006,10.610184,3.444865,58.116883,82.222222,39.306358,42.915864,80.28169,78.571429,80.701754,57,14,71.666667,39.534884,6.451613,18.12472,9.990352,11.363487,6.789037,-0.678752,19.547377,12.846599,1,3.485935,True,1,3.535012,True,True,3.402072,1.802594,2.196872,0.911724,-0.181663,2.895498,2.286458
2022,64944,박대온,NC,R,444,True,11.422799,-1.811611,19.325,12.762098,2.874346,58.783784,73.839662,41.545894,32.293768,77.966102,82.608696,76.842105,95,23,67.857143,35.789474,5.714286,10.447759,11.514976,10.010244,11.88285,-1.858533,15.688515,9.89395,1,2.653595,False,1,2.610421,False,True,1.96108,2.077687,1.935253,1.59579,-0.497422,2.323895,1.760941
2022,50150,손호영,LG,R,306,True,3.901059,4.061294,91.718,13.148276,4.296822,51.30719,72.727273,29.605263,43.12201,84.810127,66.666667,90.163934,61,18,50.0,28.767123,0.0,2.919269,6.075124,8.103546,-13.666479,-3.549529,-1.71999,14.968309,2,3.296099,True,1,3.775826,True,True,0.547957,1.096156,1.566636,-1.83532,-0.950004,-0.254777,2.664083
2022,62556,신본기,KT,R,529,True,-4.742887,0.494534,49.387,25.465117,4.813822,44.42344,62.633452,23.790323,38.843129,69.503546,57.5,74.257426,101,40,49.130435,20.183486,4.081633,-3.277895,-3.687899,-1.888505,-16.998396,-1.911339,-2.862024,4.070693,2,1.893276,False,2,2.270817,False,True,-0.615272,-0.66542,-0.365099,-2.282774,-0.511555,-0.423944,0.724508
2022,64022,안중열,LOT,R,348,True,-11.706485,2.211812,72.699,19.873183,5.710685,35.632184,58.62069,12.643678,45.977012,63.157895,66.666667,61.538462,65,30,39.86014,8.641975,0.0,-9.16677,-12.933671,-10.792928,-10.64097,-4.816534,-12.001134,-11.059889,2,3.174093,True,2,3.140528,True,True,-1.720634,-2.333667,-2.086567,-1.429013,-1.289109,-1.777694,-1.968456
2022,50293,양찬열,DOO,L,338,True,3.405741,-0.775541,27.301,12.390675,3.66588,51.47929,65.697674,36.746988,28.950686,76.666667,83.333333,74.242424,66,24,55.782313,25.675676,14.814815,1.173873,7.862907,7.167048,10.912613,7.951766,3.692832,5.839289,1,1.878567,False,1,1.869027,False,True,0.22034,1.418732,1.385586,1.465493,2.12823,0.547009,1.039286
2022,51302,이주형,KIW,L,338,True,-2.012251,0.548089,50.0,14.971571,4.429459,43.195266,62.962963,30.049261,32.913702,61.538462,42.857143,70.454545,44,21,53.416149,22.972973,7.894737,-3.006893,2.63032,-9.933387,-31.728862,1.938453,1.427781,0.192603,2,4.395437,True,2,4.227814,True,True,-0.564404,0.474598,-1.920394,-4.26098,0.518812,0.211493,0.03428
2022,69416,이해승,SAM,R,363,True,5.619541,-3.870143,8.282,10.384932,2.860863,53.168044,64.864865,41.011236,23.853629,76.470588,73.913043,77.419355,62,23,54.651163,37.5,15.384615,3.721892,8.701708,11.581976,6.554684,6.401579,2.325281,13.362049,1,1.814959,False,1,1.966105,False,True,0.698612,1.570079,2.239112,0.880252,1.713334,0.344437,2.378198
2022,68504,이호연,LOT,L,787,True,12.380952,-0.029024,37.73,28.007615,3.558782,57.179161,76.744186,38.25,38.494186,83.700441,79.661017,85.119048,168,59,64.052288,30.726257,12.0,11.404822,10.192246,13.0885,6.019093,5.64836,12.019834,15.667561,1,2.310816,False,1,2.540384,False,True,2.140724,1.839022,2.530364,0.808325,1.51174,1.780464,2.788537
2022,68743,정은원,HAN,L,2547,True,-10.017266,0.056016,40.798,153.837252,6.039939,36.238712,56.115108,17.052469,39.062639,65.467626,69.892473,63.850688,509,186,36.827458,12.230216,1.376147,-9.317162,-10.911153,-5.271026,-3.888565,-4.917236,-15.1985,-5.720223,2,2.687645,False,2,2.696828,True,True,-1.748863,-1.968737,-1.019033,-0.522209,-1.316061,-2.251311,-1.018094
2022,52827,크론,SSG,R,1006,True,12.059075,-5.434962,0.92,25.780185,2.562643,56.063618,72.553699,44.293015,28.260684,80.184332,85.714286,77.922078,154,63,65.394402,42.105263,16.153846,13.120278,10.251373,17.627326,20.915765,6.098816,12.948982,16.062287,1,3.786541,True,1,3.521393,False,True,2.462721,1.849691,3.407843,2.808852,1.632302,1.918096,2.858791
2022,52526,피터스,LOT,R,1282,True,10.735093,3.413733,86.196,59.913149,4.673413,56.00624,81.326353,35.543018,45.783335,86.885246,85.897436,87.22467,227,78,68.023256,30.136986,8.284024,12.225805,11.296087,11.143541,6.623615,4.290877,16.253798,12.938431,1,2.461299,False,1,2.57043,False,True,2.294826,2.038192,2.15435,0.889509,1.148421,2.407629,2.302802
2022,66108,홍창기,LG,L,2145,True,-9.136221,4.076749,92.331,133.369718,6.217702,39.254079,61.631944,13.293051,48.338893,73.214286,77.319588,71.327014,422,194,37.219251,10.046729,0.0,-8.192944,-10.21998,-3.515324,-3.03884,-3.538941,-14.499558,-3.890315,2,2.318412,False,2,2.322232,False,True,-1.537844,-1.844026,-0.679608,-0.408097,-0.947171,-2.147779,-0.692404
