season,batter_id,batter_name,batter_stance,team,pitches_seen,qualified_300,swing_pct,expected_swing_pct,decision_value,decision_value_per_100,decision_capture_pct,swing_pitches,swing_decision_value_per_100,take_pitches,take_decision_value_per_100,in_zone_pitches,in_zone_decision_value_per_100,out_zone_pitches,out_zone_decision_value_per_100,heart_pitches,heart_decision_value_per_100,heart_swing_decision_value_per_100,heart_take_decision_value_per_100,shadow_pitches,shadow_decision_value_per_100,shadow_swing_decision_value_per_100,shadow_take_decision_value_per_100,chase_pitches,chase_decision_value_per_100,chase_swing_decision_value_per_100,chase_take_decision_value_per_100,waste_pitches,waste_decision_value_per_100,waste_swing_decision_value_per_100,waste_take_decision_value_per_100,zone_awareness_plus,z_zone_awareness_plus,o_zone_awareness_plus
2026,60558,오태곤,R,—,990,True,50.505051,46.932314,56.359455,5.692874,44.937347,500,2.677672,490,8.769611,449,5.876221,541,5.540706,252,7.813027,12.809303,-6.863533,400,2.2833,1.010079,3.988375,227,5.169738,-15.103969,14.975321,111,14.236145,-20.325223,17.285678,88.484,96.284,89.851
2026,51996,오태양,R,—,73,False,41.09589,41.100021,5.267877,7.21627,49.979268,30,6.666146,43,7.600078,34,4.34101,39,9.722907,18,7.777749,18.217052,-8.626868,31,1.67723,2.50838,0.790671,13,9.418781,-13.649226,13.612964,11,19.30454,-13.238812,22.558875,110.865,73.272,124.402
2026,54307,원성준,L,—,136,False,46.323529,43.399484,10.280772,7.559391,57.427879,63,7.042785,73,8.00523,59,8.549554,77,6.800695,31,11.264154,16.843614,-4.776792,50,5.271491,8.294116,1.723191,39,3.815384,-12.896061,12.171107,16,16.657119,,16.657119,115.906,136.355,100.26
2026,61102,유강남,R,—,447,True,46.308725,45.274026,20.303595,4.542191,41.313792,207,2.530975,240,6.276866,208,4.806287,239,4.31235,117,5.780585,12.610841,-5.551431,169,1.309343,1.823423,0.616763,110,5.365301,-13.107127,12.943732,51,10.63861,-30.824728,15.145495,71.579,80.246,79.703
2026,52765,유민,R,—,168,False,50.595238,46.568892,10.027587,5.968802,48.866325,85,3.981886,83,8.003594,73,6.131568,95,5.843728,33,5.535419,10.663939,-10.491207,74,2.167938,4.720996,-2.276273,40,9.434811,-11.647447,15.555467,21,13.441427,-11.29948,19.262816,92.538,100.111,92.354
2026,51013,유준규,L,—,228,False,42.982456,43.936145,17.52517,7.686478,59.099381,98,6.149606,130,8.845043,98,5.614041,130,9.248777,50,6.154939,12.953389,-5.931195,100,5.113484,7.196249,2.764834,54,11.424796,-11.265538,17.229301,24,13.186779,-34.663677,17.536821,117.773,92.354,120.485
2026,52667,윤도현,R,—,304,True,59.210526,46.963838,13.282763,4.36933,32.253483,180,0.118864,124,10.539362,138,6.806182,166,2.343513,71,8.365246,12.360415,-4.325289,125,1.205234,1.394688,0.771484,59,1.178993,-16.038845,15.706543,49,10.492428,-27.863,22.932027,69.039,110.223,63.437
2026,52591,윤동희,R,—,1136,True,42.78169,47.896022,74.938347,6.596685,53.168547,486,4.93297,650,7.840633,533,5.414389,603,7.641734,289,6.892117,12.313691,-5.905321,444,2.820574,4.708756,0.898061,281,8.804943,-18.53403,14.72247,122,14.553191,-25.590636,17.750487,101.762,89.361,107.208
2026,68463,윤정빈,L,—,14,False,57.142857,53.707393,-0.268382,-1.917014,-17.002109,8,-3.455373,6,0.134131,7,-1.02546,7,-2.808568,2,-7.672674,2.319363,-17.664711,6,-0.763004,2.739494,-18.275493,6,-1.152471,-21.829908,9.186248,0,,,,-23.316,-7.168,20.874
2026,50092,윤준혁,R,—,10,False,70.0,50.57093,0.074516,0.745157,9.776809,7,-0.31002,3,3.207236,6,4.565911,4,-4.985974,3,3.181908,3.181908,,5,4.013895,4.962226,2.591398,2,-11.081814,-26.602539,4.438911,0,,,,15.795,76.643,2.885
2026,53296,윤준호,R,—,746,True,46.91689,46.538046,41.308454,5.537326,44.260178,350,3.173255,396,7.626783,332,6.407351,414,4.839625,182,7.123718,13.180815,-6.86267,299,3.154962,3.918435,2.299439,180,4.508893,-18.071109,14.972796,85,12.69876,-19.047968,15.997121,86.199,104.245,84.059
2026,56006,이강민,R,—,616,True,50.0,45.595388,39.73753,6.450898,51.269639,308,4.876268,308,8.025528,293,7.520343,323,5.480782,171,8.930507,15.242033,-5.12157,228,3.643911,4.714225,1.972299,124,5.488227,-16.777762,15.704387,93,10.056821,-24.801163,15.220966,99.621,120.928,89.356
2026,65703,이도윤,L,—,1302,True,45.852535,43.26999,70.132068,5.386488,44.130548,597,3.495621,705,6.987689,607,6.148601,695,4.720872,358,7.044778,13.225569,-5.061398,485,2.707337,3.394564,1.957904,310,3.152727,-16.663516,12.042257,149,14.770284,-27.881924,18.170098,83.983,100.367,83.078
2026,56563,이서준,R,—,10,False,60.0,45.204628,-0.311648,-3.116477,-34.816112,6,-6.785177,4,2.386572,5,0.856076,5,-7.089031,2,2.820551,2.820551,,5,-4.342061,-4.678902,-3.836799,2,-14.297264,-32.315456,3.720927,1,13.498958,,13.498958,-40.938,21.035,-14.489
2026,66409,이성규,R,—,82,False,46.341463,47.22761,6.931203,8.452687,60.211888,38,2.053042,44,13.979653,29,7.852612,53,8.78103,12,12.519763,14.189885,-5.851586,40,3.983696,0.738771,7.228622,18,9.935473,-12.757241,21.28183,12,17.058065,-16.305125,20.091083,129.03,125.909,116.621
2026,51100,이영빈,L,—,351,True,49.85755,45.535017,18.310255,5.216597,46.815917,175,3.971321,176,6.454798,164,6.606806,187,3.997376,90,8.018694,13.800047,-6.212326,141,2.016745,2.365432,1.487489,77,5.386399,-14.88627,14.566475,43,9.540214,-16.006573,10.786399,81.487,107.235,77.101
2026,63260,이우성,R,—,1452,True,43.663912,46.665801,74.946815,5.161626,43.899527,634,3.617594,818,6.358346,678,4.492983,774,5.747337,378,4.795824,11.631172,-6.95704,581,2.77674,3.982548,1.532986,350,6.387061,-16.14297,14.185918,143,12.818902,-20.827992,15.348743,80.679,75.55,91.558
2026,68700,이원석,R,—,828,True,45.772947,45.748764,64.155246,7.748218,57.512588,379,5.844778,449,9.354908,391,7.776848,437,7.722602,220,10.079906,14.111816,-6.047734,312,3.159226,4.229515,2.032606,193,8.357679,-21.954777,15.78912,103,15.526551,-22.1899,17.45086,118.68,124.773,107.876
2026,67207,이유찬,R,—,502,True,45.816733,45.994519,29.289559,5.834574,43.674737,230,4.223086,272,7.197229,224,5.868049,278,5.807601,118,8.110522,14.831217,-6.602351,197,3.197875,6.223315,0.01486,125,5.034392,-15.795524,14.480516,62,11.494097,-26.9498,18.022306,90.566,96.161,92.056
2026,68106,이재원,R,—,404,True,48.762376,45.898034,30.840297,7.633737,51.037299,197,3.539368,207,11.53031,174,8.017162,230,7.343668,95,11.015585,14.481096,-6.095378,151,3.384195,2.698428,4.316409,106,7.181605,-22.778888,16.428671,52,14.717029,-18.673686,19.072339,116.998,128.375,104.746
2026,56005,이재원,L,—,21,False,61.904762,45.218465,-0.115977,-0.552272,-5.341772,13,-2.640222,8,2.840646,7,-1.046745,14,-0.305036,5,-0.414951,8.249253,-13.411257,11,-1.803097,-3.158844,1.812229,0,,,,5,2.06222,-16.899947,14.703665,-3.266,-7.487,41.556
2026,52415,이재현,R,—,1014,True,37.278107,45.386007,78.270778,7.719012,61.156061,378,7.307512,636,7.963582,470,5.902669,544,9.288278,246,6.002703,12.791002,-5.763682,417,4.929624,8.012509,2.542028,218,9.302968,-17.806787,14.487894,133,17.042952,-13.639168,18.241472,118.251,96.68,120.811
2026,67807,이정범,L,—,85,False,48.235294,39.087454,4.038568,4.751256,45.651489,41,1.621194,44,7.667906,40,3.735504,45,5.654147,19,7.527141,10.40484,-3.264231,37,1.272248,1.780985,0.735247,13,-1.92038,-18.837167,12.579723,16,14.920806,-10.419376,16.610152,74.65,64.196,90.788
2026,67644,이정훈,L,—,302,True,31.788079,41.498017,24.335963,8.058266,64.168485,96,5.971288,206,9.030838,127,4.822258,175,10.406684,66,5.215399,11.5186,-5.815205,139,5.077195,7.135206,4.186097,68,10.493727,-18.47024,16.083264,29,23.106088,-7.0436,24.182863,123.235,80.486,130.051
2026,52154,이주헌,R,—,449,True,53.89755,47.406529,18.821047,4.19177,35.132018,242,0.887167,207,8.055122,200,5.409238,249,3.213884,107,7.443686,11.065547,-5.783982,187,1.07845,0.726803,1.65297,105,3.602169,-19.133031,15.464013,50,10.114651,-18.388584,14.001456,66.431,89.284,70.628
2026,50167,이주형,L,—,382,True,51.308901,46.329763,19.927185,5.216541,48.335775,196,2.48917,186,8.090544,185,4.200279,197,6.170898,97,4.555002,8.04349,-5.491845,162,3.249381,2.983948,3.645489,70,6.203077,-12.690607,13.76055,53,11.137137,-18.126391,15.590283,81.486,71.162,95.057
2026,51302,이주형,L,—,16,False,43.75,43.645004,0.591704,3.698152,21.134131,7,8.754921,9,-0.234891,7,-0.537631,9,6.992649,4,-15.996603,7.250102,-39.243308,6,12.44405,21.409355,3.478744,4,6.688529,-8.721911,22.098968,2,10.869212,,10.869212,59.179,0.144,101.846
2026,79456,이지영,R,—,348,True,48.275862,43.872405,13.925459,4.001569,33.368292,168,-0.357191,180,8.069744,150,5.10794,198,3.163408,81,5.111512,13.467682,-4.825554,136,2.938731,1.940183,4.409319,84,2.171838,-16.858955,16.444932,47,8.43429,-28.974071,14.980753,63.636,84.768,70.211
2026,66657,이진영,R,—,440,True,41.363636,46.098804,31.795113,7.226162,52.217506,182,2.756407,258,10.379245,187,4.196642,253,9.465372,100,6.905509,12.740006,-6.080951,176,2.010836,1.495497,2.440285,105,8.458803,-12.937115,15.865082,59,21.133543,-24.622009,26.313416,111.01,71.108,122.274
2026,55417,이진용,L,—,7,False,42.857143,41.79201,0.833002,11.900033,100.0,3,9.240717,4,13.894519,3,9.240717,4,13.894519,2,13.842028,13.842028,,2,6.919045,0.038095,13.799995,3,13.926028,,13.926028,0,,,,179.676,146.716,158.865
2026,51407,이창용,R,—,15,False,73.333333,50.629217,0.482327,3.215515,38.89642,11,2.494131,4,5.199321,7,8.138157,8,-1.091796,6,7.796167,10.076935,-3.607672,4,-3.535411,-3.535411,,4,1.993342,-4.403796,8.390479,1,7.623999,,7.623999,52.088,130.189,35.057
2026,64560,이창진,R,—,22,False,31.818182,54.14006,2.281394,10.369971,78.528754,7,20.278421,15,5.746028,11,12.666539,11,8.073403,6,19.624724,23.836167,-1.432492,9,3.742192,33.421515,0.032277,4,10.701563,-10.653406,17.819887,3,11.301676,,11.301676,157.197,198.067,110.775
2026,69416,이해승,R,—,76,False,47.368421,45.252356,7.661061,10.080344,53.64868,36,4.68141,40,14.939384,34,12.684954,42,7.97185,19,19.471841,22.126982,-3.096857,23,1.268403,-0.840686,3.201734,25,5.525137,-24.797547,19.794636,9,25.426605,,25.426605,152.942,198.343,109.936
2026,78135,이형종,R,—,772,True,45.854922,45.944859,51.759935,6.704655,50.533254,354,3.164417,418,9.702846,335,5.820202,437,7.382668,168,8.105633,13.475,-6.570635,314,2.816125,2.726795,2.924328,180,7.371332,-17.065097,16.257306,110,14.574036,-17.009577,18.083327,103.349,95.444,105.068
2026,68504,이호연,L,—,188,False,45.212766,40.854758,13.258466,7.052376,53.141676,85,1.236307,103,11.852044,77,5.114877,111,8.396406,31,9.219609,12.189387,-3.154462,75,2.744727,1.747279,3.884667,58,11.368101,-14.054409,19.457082,24,7.284765,-12.129669,13.756243,108.457,84.872,113.443
2026,54598,이호준,L,—,188,False,39.893617,44.47158,15.320572,8.149241,63.429172,75,7.942862,113,8.286218,90,7.202808,98,9.018413,46,8.947142,13.832945,-4.895969,80,3.834811,6.925678,1.550256,39,9.600931,-14.766289,14.031335,23,19.098588,-21.480827,20.943107,124.572,116.169,118.582
2026,56932,이희성,R,—,5,False,40.0,26.149991,0.544293,10.885853,100.0,2,3.464627,3,15.833338,2,3.464627,3,15.833338,1,3.331238,3.331238,,2,7.091041,3.598016,10.584066,1,7.264089,,7.264089,1,29.651858,,29.651858,164.776,60.135,174.883
2026,52807,임근우,R,—,269,False,46.840149,47.001613,12.53983,4.661647,38.853882,126,1.379602,143,7.553518,127,5.398422,142,4.0027,69,6.906768,11.216471,-4.434555,103,2.509823,3.203419,1.88045,66,1.842104,-21.017039,13.271676,31,12.816946,-16.317265,18.419679,73.334,89.122,77.145
2026,64346,임병욱,L,—,971,True,53.347065,43.657689,46.443795,4.783089,36.825668,518,1.440097,453,8.60576,435,6.037231,536,3.765268,229,7.5634,12.406115,-7.757188,374,1.361158,1.091643,1.816813,234,2.741835,-14.795411,14.308954,134,13.147002,-18.328548,17.414873,75.118,98.697,75.183
2026,54236,임종성,R,—,84,False,52.380952,48.841665,5.301933,6.311825,44.897512,44,5.322396,40,7.400197,42,7.971361,42,4.65229,24,10.070392,17.69464,-8.445641,28,2.610361,4.073255,-0.022849,22,4.610557,-13.609072,13.11305,10,11.398157,-22.339268,19.832513,97.577,127.689,82.511
2026,64340,임지열,R,—,337,True,42.136499,44.142392,22.494568,6.674946,46.16708,142,3.904625,195,8.692308,133,5.238347,204,7.611553,69,7.194419,12.996364,-6.067168,134,3.763539,6.685236,1.011216,94,7.35411,-18.260536,16.136274,40,13.936035,-13.131235,17.802788,102.912,86.722,106.959
2026,51762,장규현,L,—,87,False,42.528736,43.613264,6.416635,7.375442,57.906536,37,7.215078,50,7.494112,47,6.195611,40,8.761744,29,10.303368,13.225809,-3.724346,34,-1.026171,-2.231065,-0.368956,13,15.22715,-23.688729,18.47014,11,16.345697,,16.345697,113.203,101.071,116.461
2026,68507,장두성,L,—,694,True,52.449568,43.855036,33.932792,4.889451,40.230841,364,2.463105,330,7.565785,328,6.659883,366,3.302835,182,7.351372,12.322647,-4.748524,279,3.140457,3.769522,2.243355,154,2.306981,-18.247759,13.726282,79,10.428695,-19.226631,17.960207,76.681,108.03,71.363
2026,78548,장성우,R,—,1008,True,31.746032,47.244,79.871368,7.923747,54.366631,320,7.192221,688,8.263991,442,4.216849,566,10.818533,223,5.724696,15.92449,-8.018183,447,2.348539,3.753972,1.469504,230,13.73801,-19.125357,16.867855,108,23.157317,,23.157317,121.259,71.411,133.453
2026,63202,장승현,R,—,128,False,46.875,47.689498,6.492368,5.072162,39.685872,60,2.630661,68,7.226428,58,5.95855,70,4.337726,39,7.100411,13.754877,-7.872137,51,3.426565,0.500096,5.475093,28,3.226124,-19.559914,15.885034,10,10.723443,-14.222448,16.959916,79.365,97.518,79.912
2026,64115,장준원,R,—,405,True,40.740741,46.002802,23.16053,5.718649,46.487548,165,4.844339,240,6.319738,200,4.939516,205,6.47878,103,7.136349,13.849982,-7.104692,184,2.269044,2.19377,2.322014,85,8.296964,-17.123598,14.191587,33,13.886762,-20.977269,17.373165,88.863,82.243,97.601
2026,66706,장진혁,L,—,204,False,42.156863,42.642809,14.859208,7.283925,62.598287,86,6.547616,118,7.820558,95,7.111863,109,7.433888,50,9.982803,13.758617,-3.404176,84,4.14313,4.08518,4.198385,53,8.864225,-23.49725,12.995477,17,9.93846,,9.93846,111.859,114.805,105.491
2026,54214,전다민,L,—,4,False,50.0,51.287733,1.088291,27.207285,96.615963,2,43.205534,2,11.209036,3,28.168387,1,24.323978,2,37.009487,75.924881,-1.905906,1,10.486186,10.486186,,0,,,,1,24.323978,,24.323978,404.562,430.43,245.028
2026,68205,전민재,R,—,1515,True,50.231023,45.596561,94.009143,6.205224,47.668962,761,3.128867,754,9.310141,694,7.142044,821,5.41332,364,8.246994,13.671243,-5.132821,608,3.499317,3.745723,3.129201,374,4.298626,-17.394303,14.929025,169,15.761762,-27.676709,19.685237,96.011,115.258,88.798
2026,65586,전병우,R,—,1417,True,41.072689,45.151991,96.228975,6.791036,50.452351,582,4.196982,835,8.599107,635,5.153772,782,8.120527,334,6.052263,12.551695,-9.375683,573,4.148047,5.329884,3.166329,336,7.638524,-19.336952,15.523663,174,15.276246,-38.469669,18.90327,104.618,85.455,111.164
2026,50820,전의산,L,—,1094,True,44.241316,45.700047,72.915338,6.665022,49.84086,484,3.642056,610,9.063572,469,6.784784,625,6.575152,249,10.348619,14.674655,-4.22329,441,2.213109,2.348621,2.081832,269,7.287108,-20.10389,15.320045,135,13.17418,-24.149446,17.492616,102.766,109.903,98.397
2026,78513,전준우,R,—,740,True,48.648649,45.546079,39.393094,5.323391,41.580365,360,2.31484,380,8.173598,330,5.807766,410,4.933528,168,8.536327,14.588875,-6.162718,297,1.109671,1.669517,0.339322,179,3.997832,-17.17799,15.498494,96,15.208566,-17.946236,17.418886,83.056,95.258,84.835
2026,55397,전태현,L,—,74,False,50.0,52.049185,1.990535,2.689913,25.917865,37,0.874339,37,4.505487,36,4.201214,38,1.258153,16,4.193878,8.382312,-5.020677,39,2.445697,3.150505,1.703793,17,1.834615,-22.36932,11.919588,2,2.690425,-11.018403,16.399252,44.366,71.176,54.471
2026,53568,정대선,R,—,15,False,53.333333,46.761518,0.038663,0.257754,2.644462,8,-3.437328,7,4.480705,7,2.186678,8,-1.430054,3,-1.289461,7.23477,-5.551577,9,-1.764249,-4.180388,3.068028,2,4.271228,-9.651068,18.193523,1,15.070481,,15.070481,8.634,40.98,32.262
2026,51764,정민규,R,—,9,False,55.555556,40.32402,-0.38093,-4.232553,-36.754513,5,-12.740265,4,6.402087,3,-0.461374,6,-6.118143,2,-0.934312,2.406426,-4.27505,3,-6.103588,-12.728578,7.146391,2,1.535293,-10.958581,14.029167,2,-10.492087,-29.692014,8.70784,-57.335,1.287,-6.468
2026,68518,정보근,R,—,17,False,70.588235,57.431592,0.161611,0.950656,6.27251,12,4.210524,5,-6.873028,9,11.052947,8,-10.414422,1,8.812121,8.812121,,12,5.538406,14.403715,-6.873028,4,-14.77796,-14.77796,,0,,,,18.814,173.88,-41.962
2026,79231,정수빈,L,—,1805,True,42.65928,42.763036,119.259424,6.60717,55.435871,770,4.269051,1035,8.346641,823,5.613696,982,7.439787,420,7.225556,13.547741,-4.891965,745,2.966552,3.693599,2.189015,412,7.191656,-17.029796,14.550071,228,16.307744,-18.398645,18.40627,101.916,92.349,105.54
2026,68743,정은원,L,—,62,False,37.096774,44.287932,1.15639,1.865145,15.078919,23,-0.932184,39,3.514852,31,0.839664,31,2.890626,21,1.721112,14.523731,-7.880852,17,-5.329341,-6.747372,-3.734055,16,3.385173,-18.285494,13.235475,8,14.491457,,14.491457,32.249,20.789,67.957
2026,54812,정준재,L,—,2040,True,40.588235,43.431404,133.912339,6.56433,54.268868,828,4.30154,1212,8.110197,928,5.342593,1112,7.58391,502,6.710132,13.762998,-4.581762,807,2.776753,3.225663,2.319987,465,8.153028,-16.570167,14.500876,266,15.002819,-25.280603,17.753093,101.287,88.285,106.731
2026,55926,정현창,L,—,332,True,46.084337,43.09056,22.775702,6.860151,46.605708,153,4.131801,179,9.192205,142,6.712449,190,6.970539,73,8.045291,16.776835,-7.738653,136,2.827799,3.58657,1.77617,84,8.455826,-15.495099,17.486503,39,15.266508,-20.824364,19.391179,105.633,108.818,101.663
2026,68089,조대현,R,—,173,False,54.913295,48.798166,12.210818,7.058276,56.741953,95,7.409353,78,6.630683,89,8.518167,84,5.511488,50,9.407351,13.390507,-6.525271,72,4.97637,7.879361,1.136931,40,6.28237,-11.452398,13.009352,11,12.829164,-9.603047,21.241243,108.544,135.885,89.609
2026,55534,조민영,R,—,11,False,63.636364,35.720764,0.412942,3.754017,31.411507,7,-0.991795,4,12.059187,4,9.535331,7,0.450408,2,5.705995,5.705995,,3,3.867975,3.867975,,4,-3.313242,-14.97924,8.352756,2,15.765618,,15.765618,59.999,151.132,47.797
2026,52516,조세진,R,—,106,False,50.0,43.332426,3.398177,3.205827,29.321822,53,0.738293,53,5.673361,51,2.511301,55,3.849842,19,7.619561,10.75672,-4.144784,51,0.947377,2.844687,-1.187097,19,-0.723283,-14.41941,11.603233,17,9.439539,-34.626568,15.31502,51.946,45.846,75.882
2026,66209,조수행,L,—,630,True,36.666667,42.635148,47.248549,7.49977,65.337263,231,6.680266,399,7.974219,311,4.739005,319,10.191299,158,5.945018,12.310989,-5.335037,263,3.640764,4.185651,3.197338,133,12.358661,-16.928889,14.999342,76,15.583149,-7.957512,15.897024,115.03,79.238,128.271
2026,51865,조형우,R,—,1220,True,52.04918,46.392424,76.769621,6.292592,52.044594,635,3.167956,585,9.68429,571,6.182748,649,6.389234,292,7.897691,11.212138,-4.150061,512,3.363935,3.413205,3.290748,261,5.662467,-15.813505,16.034385,155,14.003857,-17.081346,17.334414,97.295,100.878,96.861
2026,69332,주성원,R,—,73,False,43.835616,41.386981,3.837096,5.256296,41.261853,32,0.071522,41,9.302949,27,5.22019,46,5.277488,13,3.719455,12.471773,-10.284253,34,3.456182,0.2678,6.644563,18,5.676886,-14.576871,18.56564,8,14.457818,,14.457818,82.07,86.45,87.676
2026,66354,주효상,L,—,75,False,41.333333,50.878346,3.332113,4.442817,49.461174,31,5.129866,44,3.95876,43,3.739296,32,5.388173,27,0.8139,7.885517,-4.843393,28,4.974047,6.395745,3.078449,11,8.94113,-7.268385,12.543244,9,8.178915,-23.395503,12.125717,70.119,64.253,88.591
2026,55435,차승준,L,—,6,False,16.666667,28.025291,-0.024922,-0.415372,-1.906744,1,-57.097933,5,10.921141,2,-4.750597,4,1.752241,0,,,,3,5.426872,,5.426872,3,-6.257615,-57.097933,19.162544,0,,,,-1.255,-63.006,58.552
2026,79192,채은성,R,—,742,True,46.226415,44.994384,43.940575,5.92191,44.999627,343,2.211272,399,9.111757,307,5.893339,435,5.942075,167,6.44194,13.905573,-5.878979,290,2.462696,2.380594,2.579008,183,6.951437,-14.235838,16.293857,102,13.058419,-22.708252,18.282764,91.849,96.54,93.167
2026,69804,채현우,R,—,195,False,62.564103,47.480634,4.4497,2.281897,19.918753,122,-0.170459,73,6.380355,87,5.879889,108,-0.616485,48,7.553909,11.089987,-5.883189,84,0.523961,-0.739991,3.192303,49,-2.715582,-14.88216,11.037941,14,12.245224,-13.099845,14.194844,38.372,96.339,38.983
2026,50054,천성호,L,—,851,True,49.706228,45.130282,48.1661,5.659941,46.191793,423,2.68534,428,8.599793,396,5.628366,455,5.687422,204,6.919139,10.772564,-5.60449,356,2.631286,2.561822,2.718335,195,5.177266,-14.049569,14.35371,96,15.195844,-27.789845,18.061556,88.0,92.569,91.063
2026,67905,천재환,R,—,913,True,49.288061,44.750371,52.284577,5.726679,43.525323,450,3.258995,463,8.125076,415,6.074787,498,5.436589,194,8.091475,13.566667,-7.260536,401,2.800196,4.364862,0.738092,195,3.412999,-17.935686,14.087342,123,15.205678,-21.632471,19.937183,88.981,99.26,88.991
2026,52103,최원영,R,—,80,False,46.25,41.585955,5.754301,7.192876,53.468911,37,7.131703,43,7.245514,40,7.667019,40,6.718733,25,12.08339,17.555205,-1.986991,25,1.028289,4.474871,-2.705509,18,7.447209,-18.343775,14.816061,12,9.465698,-18.459454,15.050729,110.521,123.127,99.583
2026,66606,최원준,L,—,2015,True,42.233251,41.696264,130.449905,6.473941,50.92694,851,3.493052,1164,8.653267,907,5.388677,1108,7.362329,488,7.010107,13.092816,-5.230406,789,2.527073,2.463539,2.592735,496,7.972587,-16.35723,15.233318,242,15.189235,-41.882523,17.649225,99.959,88.976,104.9
2026,56793,최유빈,L,—,5,False,40.0,46.27843,0.017963,0.359269,4.238748,2,-7.130501,3,5.352449,1,-3.225059,4,1.255351,1,-3.225059,,-3.225059,2,-7.130501,-7.130501,,2,9.641203,,9.641203,0,,,,10.126,-40.139,54.447
2026,55894,최윤석,R,—,35,False,45.714286,44.627236,0.48675,1.390715,16.338143,16,-3.719539,19,5.694086,14,0.594405,21,1.921588,8,1.028545,5.148817,-5.838576,14,-0.052319,-1.659561,2.090671,9,4.292021,-13.269607,9.30963,4,0.637732,-45.441003,15.99731,25.279,17.113,59.952
2026,50707,최인호,L,—,414,True,44.202899,44.056282,24.003776,5.798014,45.684478,183,3.711779,231,7.450745,197,6.243383,217,5.393692,106,9.832484,14.318623,-4.702606,152,1.776977,3.233431,0.628948,102,3.281769,-18.88914,12.08939,54,13.949879,-24.901297,18.806276,90.029,101.787,88.636
2026,56338,최재영,R,—,165,False,49.090909,50.409454,12.912897,7.825998,54.504853,81,7.084653,84,8.540866,81,7.986954,84,7.67079,43,11.646015,18.914138,-5.126577,65,3.089452,5.904124,-0.629935,33,5.123436,-14.874496,16.550826,24,17.525968,-16.762931,20.64314,119.823,127.922,107.448
2026,78288,최재훈,R,—,492,True,43.292683,49.869494,32.253353,6.55556,49.422292,213,5.629424,279,7.262609,247,7.596753,245,5.505867,129,8.081142,16.067474,-4.957767,199,5.005996,7.843942,2.360919,111,3.783455,-22.009519,15.172561,53,14.46625,-30.341781,17.154732,101.158,122.074,89.563
2026,75847,최정,R,—,1226,True,45.676998,45.963779,90.756123,7.40262,57.269073,560,3.645083,666,10.562111,534,6.917229,692,7.777185,297,9.149183,12.927097,-4.07352,468,2.532583,1.851408,3.34108,279,7.725913,-18.325779,15.015607,182,16.579816,-21.235598,19.731101,113.603,111.888,108.327
2026,69992,최정원,L,—,792,True,40.40404,44.124396,50.777894,6.41135,53.851526,320,4.889534,472,7.44309,386,5.273173,406,7.49346,205,6.226895,12.850447,-5.015712,320,3.669596,5.003176,2.592183,185,7.793461,-17.689487,14.82324,82,14.453842,-12.616436,17.380358,99.04,87.244,105.983
2026,76267,최주환,L,—,1265,True,40.711462,42.487516,77.714732,6.143457,47.15548,515,2.88549,750,8.380594,534,5.84099,731,6.364411,267,6.273124,12.9345,-5.214351,521,3.448094,4.208769,2.707587,309,7.368584,-17.663719,14.973334,168,12.042857,-29.986404,16.774628,95.104,95.756,96.656
2026,68868,최준우,L,—,222,False,40.09009,42.278292,16.970166,7.644219,59.382752,89,4.680061,133,9.627753,96,6.571492,126,8.461535,46,6.652192,12.564316,-3.433197,83,4.868404,6.962647,2.505669,58,9.022792,-15.906764,16.224664,35,13.246179,-15.802747,15.969516,117.152,106.706,113.981
2026,50854,최지훈,L,—,1959,True,44.46146,44.995145,113.516213,5.7946,46.489481,871,3.244454,1088,7.836123,882,6.424401,1077,5.278829,462,7.648295,13.426842,-4.371081,837,3.162217,3.181826,3.143479,438,5.347575,-16.665194,14.040515,222,12.743672,-23.005327,17.485886,89.979,104.501,87.687
2026,62884,최항,L,—,53,False,52.830189,44.270629,2.290709,4.322092,40.763478,28,1.936022,25,6.99449,21,4.465139,32,4.228217,12,6.773447,7.933149,-5.983275,19,3.897158,6.712487,0.769015,13,-3.424144,-14.311556,9.277836,9,13.139708,,13.139708,68.345,75.133,79.008
2026,72443,최형우,L,—,1903,True,46.715712,44.219749,159.109606,8.360988,56.464967,889,5.628191,1014,10.756902,836,8.62002,1067,8.158036,417,9.134915,14.301505,-5.647273,797,4.664511,5.782288,2.989597,445,9.63622,-20.058962,16.956041,244,16.786755,-29.603457,19.610507,127.683,137.412,111.474
2026,68362,추재현,L,—,959,True,45.046924,45.056792,64.229924,6.697594,51.62193,432,5.196969,527,7.927708,448,6.98733,511,6.443578,260,8.675454,14.051694,-5.917198,362,4.710247,5.640665,3.895529,235,4.052111,-18.527717,13.631433,102,14.804105,-27.021235,16.071539,103.245,112.939,97.31
2026,56251,카메론,R,—,1117,True,45.389436,44.039798,66.645131,5.96644,50.115597,507,2.695825,610,8.684803,505,4.740056,612,6.978406,274,5.304427,9.997997,-5.879015,422,2.518802,2.663445,2.328065,270,7.113769,-15.18554,14.47364,151,14.75131,-26.37507,16.750509,92.503,79.253,101.728
2026,56626,카스트로,L,—,1173,True,50.980392,42.241488,46.42576,3.957865,34.026281,598,1.082227,575,6.948529,513,5.881331,660,2.462808,257,7.630601,12.870423,-5.084701,474,1.64938,1.92971,1.261989,273,0.854573,-14.786558,12.940902,169,9.860397,-21.196132,14.508312,62.994,96.36,64.423
