season,batter_id,batter_name,team,batter_stance,pitches_seen,qualified_300,swing_aggression,za_raw,za_percentile,raw_dv,dv_per_100,swing_pct,z_swing_pct,o_swing_pct,z_minus_o_swing,heart_swing_pct,meatball_swing_pct,heart_only_swing_pct,heart_only_pitches,meatball_pitches,shadow_swing_pct,chase_swing_pct,waste_swing_pct,z_swing_residual,o_swing_residual,heart_swing_residual,meatball_swing_residual,waste_swing_residual,shadow_swing_residual,heart_only_swing_residual,cluster_id,cluster_distance,cluster_distance_outlier,sensitivity_cluster_id,sensitivity_cluster_distance,sensitivity_cluster_distance_outlier,sensitivity_residual_outlier,z_swing_residual_z,o_swing_residual_z,heart_swing_residual_z,meatball_swing_residual_z,waste_swing_residual_z,shadow_swing_residual_z,heart_only_swing_residual_z
2025,66662,신범수,SSG,,133,False,5.403381,-0.768245,36.257,10.685169,8.033962,44.360902,70.588235,28.04878,42.539455,72.222222,71.428571,72.727273,11,7,55.932203,40.0,3.846154,,,,,,,,,,,,,,,,,,,,,
2025,69508,신윤후,LOT,,43,False,6.377506,-2.616663,14.62,1.674059,3.893161,53.488372,65.217391,40.0,25.217391,66.666667,80.0,60.0,10,5,73.333333,22.222222,0.0,,,,,,,,,,,,,,,,,,,,,
2025,64006,심우준,HAN,,1080,True,-1.651922,-2.093091,17.836,65.9841,6.109639,45.277778,60.980392,31.22807,29.752322,67.013889,67.123288,66.976744,215,73,48.512586,32.520325,3.669725,-1.412066,-0.44602,0.224583,-2.219766,-6.417317,-4.307942,1.201163,1,1.404713,False,1,1.444623,False,False,-0.258274,-0.079344,0.041676,-0.304667,-1.484291,-0.654972,0.210631
2025,55438,심재훈,SAM,,166,False,5.527449,-2.121474,17.544,10.024435,6.038816,50.60241,69.444444,36.170213,33.274231,72.340426,76.470588,70.0,30,17,53.225806,40.540541,10.0,,,,,,,,,,,,,,,,,,,,,
2025,66864,안상현,SSG,,1115,True,-0.143869,-0.963954,34.211,56.679131,5.08333,44.573991,62.868369,29.207921,33.660448,65.517241,68.75,64.088398,181,80,51.548673,29.520295,9.923664,-0.861751,-1.638026,-2.819101,-2.265906,0.728084,-1.743475,-3.181873,1,1.022425,False,1,0.977083,False,False,-0.157619,-0.291395,-0.523138,-0.311,0.168402,-0.265075,-0.557959
2025,50901,안인산,NC,,29,False,19.251608,-4.576294,3.509,1.108278,3.821649,68.965517,81.25,53.846154,27.403846,100.0,100.0,100.0,4,2,73.333333,50.0,25.0,,,,,,,,,,,,,,,,,,,,,
2025,51203,안재석,DOO,,533,True,2.698941,-1.141337,30.117,24.060961,4.514252,47.27955,62.753036,33.916084,28.836952,68.613139,75.0,65.168539,89,48,53.398058,35.294118,8.450704,-0.766943,2.940039,0.519831,4.246892,-0.884921,0.18,-1.866922,2,1.772527,False,1,1.810753,False,False,-0.140278,0.523015,0.096465,0.582894,-0.204678,0.027367,-0.327375
2025,66406,안주형,SAM,,71,False,-5.68403,3.811428,90.058,6.250339,8.803295,42.253521,67.567568,14.705882,52.861686,73.684211,80.0,71.428571,14,5,60.0,4.545455,0.0,,,,,,,,,,,,,,,,,,,,,
2025,64022,안중열,NC,,242,False,-8.365786,3.251265,86.55,16.232664,6.707712,36.77686,59.259259,18.656716,40.602543,69.491525,89.473684,60.0,40,19,39.361702,18.333333,0.0,,,,,,,,,,,,,,,,,,,,,
2025,67006,안치영,KT,,218,False,-9.387535,-1.158665,29.825,13.451972,6.17063,37.155963,53.703704,20.909091,32.794613,64.583333,81.25,56.25,32,16,42.708333,17.307692,0.0,,,,,,,,,,,,,,,,,,,,,
2025,79608,안치홍,HAN,,744,True,5.808064,-2.617157,14.327,37.274689,5.010039,50.403226,66.666667,37.439614,29.227053,73.372781,69.811321,75.0,116,53,55.555556,38.372093,18.867925,4.895058,5.381158,7.3015,1.244687,8.367129,2.953921,9.918149,2,1.506186,False,2,1.658576,False,False,0.895331,0.957276,1.354933,0.170836,1.935273,0.449109,1.739203
2025,52001,안현민,KT,,2025,True,-6.731232,-1.455977,23.684,143.114257,7.067371,36.740741,53.021665,24.303136,28.718529,57.734205,54.032258,59.104478,335,124,44.346734,24.10148,4.040404,-10.125567,-6.903675,-9.928014,-16.254701,-5.543632,-8.739905,-7.51448,1,2.676346,False,1,2.550695,False,True,-1.852017,-1.228123,-1.842333,-2.230989,-1.282213,-1.328799,-1.317706
