season,batter_id,batter_name,team,pitches_seen,qualified_300,za_raw,dv_per_100,raw_dv,swing_aggression,zone_judgment_raw,za_percentile,low_opposite_support_pitches,low_opposite_support_pct,za_ci_low,za_ci_high,games_seen,swing_pitches,swing_decision_value_per_100,take_pitches,take_decision_value_per_100,heart_pitches,heart_raw_dv,heart_decision_value_per_100,heart_swing_decision_value_per_100,heart_take_decision_value_per_100,shadow_in_pitches,shadow_in_raw_dv,shadow_in_decision_value_per_100,shadow_in_swing_decision_value_per_100,shadow_in_take_decision_value_per_100,shadow_out_pitches,shadow_out_raw_dv,shadow_out_decision_value_per_100,shadow_out_swing_decision_value_per_100,shadow_out_take_decision_value_per_100,chase_pitches,chase_raw_dv,chase_decision_value_per_100,chase_swing_decision_value_per_100,chase_take_decision_value_per_100,waste_pitches,waste_raw_dv,waste_decision_value_per_100,waste_swing_decision_value_per_100,waste_take_decision_value_per_100
2024,62244,박세혁,NC,672,True,-0.208947,-0.208947,-1.404124,4.701832,0.151121,28.709677,672,100.0,-0.631931,0.253736,72,334,-0.517257,338,0.30831,147,0.532148,0.079189,0.215017,-0.135828,140,0.278026,0.041373,0.290158,-0.248785,141,-2.727854,-0.405931,-0.464869,0.058939,167,0.753683,0.112155,-0.399331,0.511487,77,-0.240128,-0.035733,-0.158231,0.122498
2024,66209,조수행,DOO,1384,True,0.208099,0.208099,2.880093,-2.965953,1.027203,71.290323,1384,100.0,-0.0289,0.436875,119,565,-0.201104,819,0.409203,338,0.709595,0.051271,0.217807,-0.166535,290,-0.583586,-0.042167,0.189992,-0.232158,279,0.950833,0.068702,-0.166132,0.234833,326,1.55578,0.112412,-0.380601,0.493013,151,0.24747,0.017881,-0.06217,0.080051
2024,69992,최정원,NC,638,True,-0.36495,-0.36495,-2.328378,-2.581958,-2.844167,16.451613,638,100.0,-0.89858,0.097977,51,272,-0.378362,366,0.013413,145,-0.801232,-0.125585,0.177095,-0.30268,144,-0.749821,-0.117527,0.283035,-0.400562,121,1.102056,0.172736,-0.11684,0.289576,156,-1.274789,-0.19981,-0.541489,0.341679,72,-0.604593,-0.094764,-0.180164,0.0854
2024,65132,김재성,SAM,92,False,1.446661,1.446661,1.330928,-9.036586,9.357531,100.0,92,100.0,,,10,36,0.413626,56,1.033035,28,-0.006423,-0.006981,0.288441,-0.295423,18,0.065925,0.071657,0.124136,-0.052478,19,0.846423,0.920025,0.203862,0.716164,16,0.172722,0.187741,-0.202813,0.390554,11,0.252281,0.274218,0.0,0.274218
2024,66409,이성규,SAM,1444,True,-0.511291,-0.511291,-7.383045,5.841175,-2.113582,8.709677,1444,100.0,-0.891973,-0.140265,116,729,-0.805258,715,0.293967,310,0.693679,0.048039,0.231472,-0.183433,266,-1.049644,-0.07269,0.218178,-0.290868,312,-2.844348,-0.196977,-0.354724,0.157747,338,-0.972643,-0.067358,-0.506692,0.439334,218,-3.210088,-0.222305,-0.393492,0.171187
2024,64007,문상철,KT,1624,True,0.083101,0.083101,1.349553,-0.787025,2.248638,60.967742,1624,100.0,-0.269458,0.405717,120,711,-0.416108,913,0.499208,349,-3.208426,-0.197563,0.218624,-0.416188,321,-0.274625,-0.01691,0.221799,-0.238709,336,1.933623,0.119065,-0.191581,0.310647,394,1.369236,0.084313,-0.535023,0.619336,224,1.529744,0.094196,-0.129926,0.224122
2024,52424,김재혁,SAM,221,False,-1.031902,-1.031902,-2.280503,-0.66361,-2.61849,0.0,221,100.0,,,24,107,-1.060026,114,0.028124,46,-0.251105,-0.113622,0.171675,-0.285297,50,-1.046411,-0.473489,0.202455,-0.675944,50,0.144477,0.065374,-0.208877,0.274251,46,-0.369115,-0.16702,-0.772445,0.605424,29,-0.758349,-0.343144,-0.452835,0.109691
2024,61404,김헌곤,SAM,1282,True,-0.55231,-0.55231,-7.080619,-3.480171,-7.263007,8.064516,1282,100.0,-0.819186,-0.263837,103,554,-0.697933,728,0.145622,322,-1.908564,-0.148874,0.156657,-0.305531,261,0.249395,0.019454,0.239898,-0.220445,234,0.485781,0.037892,-0.207423,0.245315,297,-2.493127,-0.194472,-0.51646,0.321988,168,-3.414103,-0.266311,-0.370605,0.104295
2024,62558,김준태,KT,114,False,-0.105339,-0.105339,-0.120086,-10.372476,0.168852,40.0,114,100.0,,,19,42,0.138982,72,-0.24432,36,-0.284137,-0.249243,0.205597,-0.45484,22,-0.108856,-0.095487,0.112817,-0.208304,26,-0.165406,-0.145093,-0.179431,0.034338,17,0.327109,0.286937,0.0,0.286937,13,0.111204,0.097547,0.0,0.097547
2024,62556,신본기,KT,563,True,0.143044,0.143044,0.805338,-5.167131,-3.749666,66.129032,563,100.0,-0.245009,0.59456,63,228,-0.150228,335,0.293273,150,-0.449061,-0.079762,0.191289,-0.271051,110,0.287175,0.051008,0.247026,-0.196018,107,0.918825,0.163202,-0.0949,0.258102,129,0.46086,0.081858,-0.298775,0.380633,67,-0.41246,-0.073261,-0.194869,0.121607
2024,67006,안치영,KT,198,False,-0.607789,-0.607789,-1.203422,-5.553666,-2.332673,6.451613,198,100.0,,,19,77,-0.257848,121,-0.34994,52,-0.517015,-0.261119,0.184775,-0.445894,35,-0.980846,-0.495377,0.116011,-0.611388,35,0.049454,0.024977,-0.031132,0.056108,57,0.136752,0.069067,-0.35807,0.427137,19,0.108234,0.054664,-0.169433,0.224096
2024,73113,박경수,KT,11,False,-3.182796,-3.182796,-0.350108,-10.626827,-11.275782,0.0,11,100.0,,,3,5,-0.52526,6,-2.657536,5,-0.03621,-0.329186,0.470179,-0.799365,2,-0.233154,-2.119583,0.076788,-2.196371,2,-0.098018,-0.89107,-1.072228,0.181158,2,0.017275,0.157043,0.0,0.157043,0,0.0,0.0,0.0,0.0
2024,54805,박지환,SSG,919,True,-0.177377,-0.177377,-1.630092,5.840638,0.210112,31.935484,919,100.0,-0.494246,0.134914,72,470,-0.555728,449,0.378351,227,1.50887,0.164186,0.295383,-0.131197,189,1.448206,0.157585,0.220112,-0.062527,181,-0.708648,-0.077111,-0.24187,0.164759,218,-2.2167,-0.241208,-0.547397,0.306189,104,-1.66182,-0.180829,-0.281956,0.101127
2024,50500,황성빈,LOT,1546,True,-0.482363,-0.482363,-7.457327,4.354736,-2.952252,11.290323,1546,100.0,-0.749714,-0.216297,105,731,-0.669297,815,0.186935,344,0.001444,9.3e-05,0.186755,-0.186662,327,-0.382063,-0.024713,0.210241,-0.234954,323,-1.71541,-0.110958,-0.333874,0.222916,355,-3.558507,-0.230175,-0.536462,0.306287,197,-1.80279,-0.11661,-0.195958,0.079348
2024,64560,이창진,KIA,990,True,1.099524,1.099524,10.885291,-8.707072,5.57905,99.677419,990,100.0,0.580814,1.596247,85,370,0.086682,620,1.012842,244,-0.025828,-0.002609,0.227546,-0.230155,189,-0.295066,-0.029805,0.167889,-0.197694,199,2.555591,0.258141,-0.116726,0.374866,240,7.642837,0.772004,-0.148558,0.920562,118,1.007757,0.101794,-0.043469,0.145262
2024,78168,서건창,KIA,1017,True,0.617167,0.617167,6.276587,-10.549085,0.737392,96.451613,1017,100.0,0.276345,0.928403,87,362,0.049082,655,0.568085,255,-0.587939,-0.057811,0.180664,-0.238475,205,-0.432313,-0.042509,0.170198,-0.212706,216,3.044362,0.299347,-0.053493,0.35284,227,3.956565,0.389043,-0.139713,0.528756,114,0.295911,0.029096,-0.108574,0.137671
2024,75566,이원석,KIW,401,True,0.865541,0.865541,3.470819,-4.430789,7.501773,99.032258,401,100.0,0.082915,1.481064,36,179,0.234562,222,0.630979,107,0.331788,0.08274,0.284896,-0.202155,93,0.272838,0.068039,0.35676,-0.288721,72,1.625903,0.405462,-0.043644,0.449106,90,0.518512,0.129305,-0.352037,0.481342,39,0.721777,0.179994,-0.011413,0.191408
2024,66965,도태훈,NC,732,True,0.208511,0.208511,1.526298,-5.532728,0.474101,71.935484,732,100.0,-0.171405,0.574576,78,291,-0.069124,441,0.277635,188,-1.468368,-0.200597,0.211594,-0.41219,142,1.266999,0.173087,0.26397,-0.090883,152,-0.235325,-0.032148,-0.230154,0.198006,170,1.293816,0.176751,-0.288711,0.465462,80,0.669176,0.091417,-0.025822,0.11724
2024,52305,박수종,KIW,529,True,-0.336165,-0.336165,-1.778313,-3.541093,-3.051861,20.967742,529,100.0,-0.784809,0.12064,53,222,-0.573282,307,0.237117,125,-0.244459,-0.046212,0.198669,-0.244881,112,-0.951608,-0.179888,0.158767,-0.338655,90,-0.285442,-0.053959,-0.223423,0.169464,138,-0.240499,-0.045463,-0.594342,0.548879,64,-0.056305,-0.010644,-0.112953,0.10231
2024,62332,김재현,KIW,1116,True,-0.671714,-0.671714,-7.496331,3.721156,-4.369728,4.83871,1116,100.0,-0.948895,-0.385199,103,545,-0.630032,571,-0.041683,280,-2.209791,-0.19801,0.235064,-0.433074,223,-1.127233,-0.101007,0.170155,-0.271161,225,-1.227988,-0.110035,-0.22418,0.114145,249,-2.441589,-0.21878,-0.611192,0.392412,139,-0.489731,-0.043883,-0.199878,0.155995
2024,50902,김한별,NC,195,False,-0.179645,-0.179645,-0.350308,-0.288869,-2.787719,31.612903,195,100.0,,,27,104,-0.01439,91,-0.165255,53,-0.227054,-0.116438,0.21926,-0.335698,45,0.268156,0.137516,0.368458,-0.230943,38,-0.382496,-0.196152,-0.217506,0.021355,34,0.147126,0.075449,-0.226939,0.302388,25,-0.156039,-0.08002,-0.157664,0.077644
2024,68646,한준수,KIA,1156,True,-0.183616,-0.183616,-2.122606,2.689963,1.618235,31.290323,1156,100.0,-0.533052,0.160489,110,560,-0.427772,596,0.244155,278,-0.072743,-0.006293,0.243,-0.249293,241,-0.595753,-0.051536,0.225943,-0.277479,244,0.423999,0.036678,-0.230058,0.266736,257,-1.400217,-0.121126,-0.493647,0.372521,136,-0.477891,-0.04134,-0.173011,0.13167
2024,61353,고종욱,KIA,127,False,-0.322202,-0.322202,-0.409196,11.453646,-4.585263,22.580645,127,100.0,,,26,69,-1.033943,58,0.711742,27,0.381797,0.300627,0.319293,-0.018665,20,0.024926,0.019627,0.195707,-0.17608,30,0.198006,0.15591,-0.253882,0.409792,34,-1.064395,-0.838106,-1.084407,0.246301,16,0.05047,0.03974,-0.210655,0.250395
2024,69100,구본혁,LG,1481,True,0.034733,0.034733,0.514393,0.576332,1.124581,53.870968,1481,100.0,-0.219913,0.293586,123,678,-0.44541,803,0.480143,353,1.249867,0.084393,0.211078,-0.126685,318,0.815844,0.055087,0.231504,-0.176417,261,0.23961,0.016179,-0.209029,0.225208,379,-0.715188,-0.048291,-0.496773,0.448483,170,-1.075741,-0.072636,-0.18219,0.109554
2024,68330,예진원,KIW,81,False,-0.798369,-0.798369,-0.646679,3.340875,-4.970704,0.645161,81,100.0,,,14,38,-0.572441,43,-0.225928,19,-0.517018,-0.638294,0.12487,-0.763164,11,0.091237,0.112638,0.131473,-0.018834,23,-0.071066,-0.087736,-0.235694,0.147959,17,0.102092,0.12604,-0.237149,0.363189,11,-0.251924,-0.311017,-0.35594,0.044923
2024,62925,강진성,SSG,103,False,-0.557589,-0.557589,-0.574317,5.250885,-5.314362,7.741935,103,100.0,,,16,51,-0.791727,52,0.234138,22,-0.05502,-0.053418,0.158203,-0.21162,20,0.010836,0.01052,0.207605,-0.197085,22,-0.072574,-0.07046,-0.190563,0.120103,29,-0.25343,-0.246049,-0.722195,0.476147,10,-0.204128,-0.198183,-0.244777,0.046594
2024,63202,장승현,DOO,85,False,-0.034362,-0.034362,-0.029208,-0.257934,2.022621,49.032258,85,100.0,,,7,42,-0.441979,43,0.407617,19,-0.12031,-0.141541,0.220161,-0.361702,24,-0.078287,-0.092102,0.208005,-0.300107,19,0.011185,0.013159,-0.421929,0.435087,17,0.082769,0.097376,-0.448216,0.545592,6,0.075435,0.088747,0.0,0.088747
2024,66406,안주형,SAM,622,True,-0.50649,-0.50649,-3.150367,4.233043,-1.151339,10.0,622,100.0,-0.910258,-0.116894,64,297,-0.420024,325,-0.086466,149,-0.276073,-0.044385,0.235387,-0.279772,127,-1.186211,-0.190709,0.170557,-0.361266,133,-0.583148,-0.093754,-0.302276,0.208522,153,-0.969913,-0.155935,-0.444883,0.288949,60,-0.135022,-0.021708,-0.078809,0.057101
2024,50150,손호영,LG · LOT,1402,True,-0.708109,-0.708109,-9.927683,17.87462,-2.396683,2.258065,1402,100.0,-1.010418,-0.442601,100,845,-0.924744,557,0.216635,315,2.910483,0.207595,0.297567,-0.089972,268,1.4522,0.103581,0.245348,-0.141768,265,-2.318172,-0.165347,-0.304504,0.139157,338,-8.411035,-0.599931,-0.820431,0.2205,216,-3.56116,-0.254006,-0.342724,0.088719
2024,65905,최승민,LG,55,False,-0.580608,-0.580608,-0.319334,1.251824,3.536694,7.096774,55,100.0,,,12,27,-0.397273,28,-0.183335,13,-0.638345,-1.160627,0.210657,-1.371284,17,0.196119,0.356581,0.409894,-0.053313,11,0.057545,0.104628,-0.409923,0.514551,7,-0.060663,-0.110297,-0.607901,0.497604,7,0.126009,0.229107,0.0,0.229107
2024,77243,허도환,LG,419,True,-0.109243,-0.109243,-0.457729,3.730031,-0.310326,39.677419,419,100.0,-0.96638,0.683843,48,200,-0.415089,219,0.305846,96,0.083187,0.019854,0.25614,-0.236286,85,0.158583,0.037848,0.265871,-0.228023,69,-0.33786,-0.080635,-0.245596,0.164962,103,-0.35541,-0.084824,-0.53495,0.450127,66,-0.006228,-0.001486,-0.156553,0.155067
2024,54166,김현종,LG,43,False,-1.14156,-1.14156,-0.490871,17.497394,-7.168281,0.0,43,100.0,,,11,24,-1.283483,19,0.141923,11,-0.003704,-0.008614,0.205644,-0.214258,7,0.100635,0.234035,0.280782,-0.046747,6,0.041071,0.095513,-0.033014,0.128528,14,-0.373304,-0.868148,-1.089251,0.221103,5,-0.255569,-0.594347,-0.647645,0.053298
2024,51403,김동진,SAM,128,False,0.134419,0.134419,0.172056,-6.104678,-3.271319,65.16129,128,100.0,,,23,51,0.032788,77,0.101631,38,-0.054697,-0.042732,0.288322,-0.331053,29,-0.038494,-0.030074,0.149926,-0.18,22,0.242351,0.189337,-0.02207,0.211407,25,0.044649,0.034882,-0.223424,0.258307,14,-0.021753,-0.016994,-0.159966,0.142971
2024,63722,한승택,KIA,65,False,-0.048102,-0.048102,-0.031266,-1.402342,10.4475,47.096774,65,100.0,,,9,26,-0.690306,39,0.642205,9,0.057504,0.088467,0.141063,-0.052596,13,-0.149853,-0.230544,0.365307,-0.595851,11,0.271856,0.41824,0.098907,0.319333,24,-0.373093,-0.573989,-1.295583,0.721595,8,0.16232,0.249724,0.0,0.249724
2024,69363,박준형,KIW,16,False,-2.385136,-2.385136,-0.381622,3.971164,-6.208308,0.0,16,100.0,,,3,9,-0.511721,7,-1.873415,4,0.023802,0.148765,0.194912,-0.046148,3,-0.356582,-2.228637,0.069355,-2.297991,5,-0.022931,-0.143319,-0.42495,0.281631,4,-0.025911,-0.161946,-0.351038,0.189093,0,0.0,0.0,0.0,0.0
2024,50906,박영빈,NC,31,False,0.333717,0.333717,0.103452,5.287753,7.018312,85.16129,31,100.0,,,7,16,-0.192682,15,0.526399,6,-0.031432,-0.101393,0.124967,-0.22636,7,0.105242,0.33949,0.33949,0.0,8,-0.054253,-0.175009,-0.57134,0.396331,7,0.079053,0.255009,-0.0858,0.340808,3,0.004842,0.01562,0.0,0.01562
2024,65653,김호령,KIA,304,True,-0.70341,-0.70341,-2.138365,-2.065589,-1.80248,3.548387,304,100.0,-1.478413,0.073212,34,131,-0.754569,173,0.051159,54,0.007969,0.002621,0.155615,-0.152993,74,-1.519139,-0.499717,0.233537,-0.733254,54,-0.241866,-0.079561,-0.261873,0.182312,81,0.522749,0.171957,-0.404269,0.576226,41,-0.908078,-0.29871,-0.477579,0.178869
2024,50657,박민,KIA,104,False,-0.847381,-0.847381,-0.881276,2.845374,-5.317997,0.645161,104,100.0,,,13,47,-0.384631,57,-0.46275,25,-0.758211,-0.729049,0.108099,-0.837149,21,0.09755,0.093798,0.163267,-0.069468,23,0.130663,0.125638,-0.08234,0.207978,20,-0.343777,-0.330554,-0.484975,0.15442,15,-0.007502,-0.007213,-0.088682,0.081469
2024,64868,조용호,KT,613,True,0.02682,0.02682,0.164407,-4.7387,-1.197013,52.580645,613,100.0,-0.349966,0.373944,55,254,-0.052053,359,0.078873,147,-0.143041,-0.023335,0.202301,-0.225635,138,-0.580275,-0.094662,0.203003,-0.297664,128,-0.192458,-0.031396,-0.201969,0.170573,130,0.282625,0.046105,-0.255387,0.301493,70,0.797556,0.130107,0.0,0.130107
2024,66838,김동엽,SAM,76,False,-0.572576,-0.572576,-0.435158,3.917668,-5.982309,7.741935,76,100.0,,,7,39,-0.600655,37,0.028079,20,-0.152713,-0.200938,0.201369,-0.402307,19,0.220263,0.28982,0.366639,-0.076819,11,0.053249,0.070064,-0.081655,0.151719,13,-0.123425,-0.162402,-0.334521,0.172119,13,-0.432532,-0.569121,-0.752488,0.183366
2024,64011,안승한,DOO,19,False,0.800806,0.800806,0.152153,14.280244,8.154753,98.709677,19,100.0,,,3,11,0.43485,8,0.365955,5,0.045148,0.237619,0.302045,-0.064426,3,0.07921,0.416895,0.416895,0.0,5,-0.007727,-0.040667,-0.103442,0.062775,5,0.030727,0.161719,-0.180648,0.342366,1,0.004796,0.02524,0.0,0.02524
2024,64468,박계범,DOO,94,False,0.627917,0.627917,0.590242,-10.665426,5.349115,97.419355,94,100.0,,,9,36,-0.281253,58,0.90917,23,0.099272,0.105608,0.175283,-0.069674,23,0.085609,0.091074,0.236743,-0.14567,14,0.274378,0.291891,-0.073678,0.36557,31,0.105735,0.112484,-0.619601,0.732085,3,0.025248,0.026859,0.0,0.026859
2024,64012,송민섭,KT,90,False,0.246478,0.246478,0.22183,-2.241145,3.142969,76.129032,90,100.0,,,15,42,-0.313379,48,0.559857,19,0.048778,0.054197,0.114666,-0.060468,15,-0.216411,-0.240456,0.332813,-0.573269,20,-0.498863,-0.554292,-0.162573,-0.391718,27,0.672499,0.747221,-0.598284,1.345506,9,0.215827,0.239808,0.0,0.239808
2024,54344,고영우,KIW,1142,True,0.030534,0.030534,0.348696,0.972066,2.215556,53.225806,1142,100.0,-0.284407,0.319072,80,537,-0.366875,605,0.397409,265,0.458016,0.040106,0.222169,-0.182062,226,0.234257,0.020513,0.220995,-0.200482,234,-0.638746,-0.055932,-0.26409,0.208158,275,-1.024227,-0.089687,-0.49497,0.405282,142,1.319397,0.115534,-0.050979,0.166513
2024,69453,이학주,LOT,443,True,-0.35127,-0.35127,-1.556127,8.692097,0.333294,18.387097,443,100.0,-0.84423,0.101039,36,246,-0.399965,197,0.048695,106,0.221516,0.050004,0.291879,-0.241876,100,0.467053,0.105429,0.291869,-0.18644,79,-0.705811,-0.159325,-0.217962,0.058637,105,-0.54135,-0.122201,-0.414403,0.292202,53,-0.997534,-0.225177,-0.351349,0.126172
2024,68507,장두성,LOT,133,False,-0.378701,-0.378701,-0.503673,2.576132,-1.049664,15.483871,133,100.0,,,23,65,-0.270906,68,-0.107796,33,-0.028565,-0.021478,0.251068,-0.272545,32,-0.419142,-0.315145,0.212419,-0.527563,16,0.109369,0.082232,-0.009373,0.091605,34,0.012345,0.009282,-0.452715,0.461997,18,-0.177679,-0.133593,-0.272304,0.13871
2024,50167,이주형,KIW,1982,True,0.111746,0.111746,2.214804,2.524198,2.423081,62.903226,1980,99.899092,-0.117213,0.352425,113,962,-0.11982,1020,0.231566,475,0.710441,0.035845,0.245519,-0.209675,453,-2.097593,-0.105832,0.269014,-0.374846,369,0.349475,0.017632,-0.19351,0.211143,442,2.864457,0.144524,-0.365539,0.510062,243,0.388024,0.019577,-0.075304,0.094881
2024,68407,공민규,SAM,73,False,-0.316071,-0.316071,-0.230732,2.922247,-4.700206,22.580645,73,100.0,,,9,32,-0.127042,41,-0.189028,13,-0.248338,-0.340189,0.122114,-0.462304,14,-0.060338,-0.082655,0.278608,-0.361263,19,0.117095,0.160404,-0.245506,0.40591,17,-0.079625,-0.109075,-0.282258,0.173184,10,0.040475,0.055445,0.0,0.055445
2024,67644,이정훈,LOT,475,True,0.624743,0.624743,2.967527,-1.721344,3.010657,97.096774,475,100.0,0.037765,1.352924,64,218,-0.251134,257,0.875876,107,0.273792,0.05764,0.281051,-0.223411,102,-0.373324,-0.078595,0.18877,-0.267365,103,0.381629,0.080343,-0.290053,0.370396,111,2.233816,0.470277,-0.392764,0.863041,52,0.451614,0.095077,-0.038139,0.133215
2024,69802,최경모,SSG,180,False,-0.044203,-0.044203,-0.079566,-9.701556,-1.346042,47.096774,180,100.0,,,30,61,-0.151428,119,0.107224,42,-0.944501,-0.524723,0.162305,-0.687028,37,-0.401822,-0.223234,0.091044,-0.314278,37,0.491395,0.272997,-0.136009,0.409006,45,0.492683,0.273713,-0.268768,0.54248,19,0.28268,0.157044,0.0,0.157044
2024,69428,이병헌,SAM,662,True,0.056078,0.056078,0.371234,0.587798,1.629244,57.096774,662,100.0,-0.269806,0.403408,67,320,-0.190019,342,0.246097,163,0.446591,0.067461,0.264917,-0.197456,141,-0.766349,-0.115763,0.213836,-0.329598,123,0.240734,0.036365,-0.140207,0.176572,150,0.374257,0.056534,-0.401405,0.457939,85,0.076001,0.01148,-0.12716,0.13864
2024,53404,류승민,SAM,17,False,-0.553866,-0.553866,-0.094157,-2.286712,-2.15019,7.741935,17,100.0,,,3,5,-0.85944,12,0.305573,1,0.016574,0.097491,0.097491,0.0,1,-0.285613,-1.680079,0.0,-1.680079,5,0.272867,1.605101,0.00857,1.596531,5,-0.134422,-0.790716,-0.965501,0.174786,5,0.036437,0.214335,0.0,0.214335
2024,66657,이진영,HAN,444,True,0.261885,0.261885,1.162769,-5.743083,1.48873,78.387097,444,100.0,-0.204129,0.711818,35,185,-0.067811,259,0.329696,110,-0.481767,-0.108506,0.17652,-0.285026,91,-0.404941,-0.091203,0.16667,-0.257873,91,1.092098,0.245968,-0.064814,0.310782,95,0.584171,0.13157,-0.243418,0.374988,57,0.373208,0.084056,-0.10277,0.186826
2024,66917,김찬형,SSG,37,False,-0.778843,-0.778843,-0.288172,-1.12284,-6.310309,0.645161,37,100.0,,,4,18,-0.743304,19,-0.035539,9,-0.070968,-0.191806,0.329612,-0.521417,8,-0.025078,-0.067778,0.078567,-0.146345,5,0.047468,0.128292,0.049624,0.078668,11,-0.169653,-0.458522,-0.98189,0.523368,4,-0.069941,-0.18903,-0.219217,0.030187
2024,54460,김호진,SAM,102,False,-0.458593,-0.458593,-0.467765,1.236694,-5.284836,12.258065,102,100.0,,,16,52,-0.433723,50,-0.02487,30,0.085963,0.084277,0.360689,-0.276412,21,-0.094049,-0.092205,0.18649,-0.278694,17,-0.02475,-0.024264,-0.136438,0.112174,23,0.082585,0.080966,-0.295005,0.375971,11,-0.517515,-0.507368,-0.549459,0.042091
2024,68205,전민재,DOO,1011,True,-0.354979,-0.354979,-3.588834,6.221446,-2.644362,17.096774,1011,100.0,-0.644786,-0.097736,82,536,-0.481868,475,0.126889,245,0.287495,0.028437,0.23656,-0.208124,222,1.030574,0.101936,0.25165,-0.149713,194,-1.159873,-0.114725,-0.209104,0.094379,231,-3.005208,-0.297251,-0.593455,0.296204,119,-0.741823,-0.073375,-0.167518,0.094143
2024,66112,김기연,DOO,1060,True,-0.092371,-0.092371,-0.979137,2.773878,1.820588,40.967742,1060,100.0,-0.393634,0.233672,89,507,-0.449502,553,0.357131,253,-0.474824,-0.044795,0.210014,-0.254809,218,0.599021,0.056511,0.201584,-0.145072,209,1.230422,0.116078,-0.176848,0.292926,242,-1.890916,-0.178388,-0.519462,0.341073,138,-0.44284,-0.041777,-0.16479,0.123013
2024,50868,류효승,SSG,9,False,-1.328437,-1.328437,-0.119559,2.716227,-22.424537,0.0,9,100.0,,,1,3,-1.400777,6,0.07234,2,-0.008345,-0.092726,0.063005,-0.155731,1,-0.004243,-0.047149,0.0,-0.047149,1,-0.105089,-1.167658,-1.167658,0.0,2,0.014686,0.163175,0.0,0.163175,3,-0.016567,-0.184078,-0.296123,0.112045
2024,68504,이호연,KT,171,False,-0.863055,-0.863055,-1.475824,0.505725,-8.81056,0.645161,171,100.0,,,24,76,-0.898449,95,0.035394,45,0.024654,0.014417,0.235516,-0.221098,36,-0.042294,-0.024733,0.153906,-0.17864,24,0.250596,0.146548,-0.082828,0.229375,45,-1.450265,-0.848108,-0.993323,0.145214,21,-0.258516,-0.151179,-0.21172,0.060542
2024,69207,김태근,DOO,108,False,-0.844981,-0.844981,-0.91258,-0.017439,-3.646776,0.645161,108,100.0,,,15,48,-0.571472,60,-0.273509,26,-0.082382,-0.07628,0.17176,-0.248039,19,-0.486225,-0.450209,0.053619,-0.503828,19,0.061053,0.056531,-0.11124,0.167771,34,-0.424195,-0.392773,-0.685611,0.292837,10,0.019169,0.017749,0.0,0.017749
2024,53400,김재상,SAM,328,True,-0.679239,-0.679239,-2.227903,9.106737,-2.971367,4.193548,328,100.0,-1.42983,-0.09795,32,184,-0.787172,144,0.107934,91,0.591014,0.180187,0.320812,-0.140625,61,-0.749581,-0.228531,0.19454,-0.423071,64,0.156992,0.047863,-0.21777,0.265633,76,-1.152288,-0.351307,-0.656813,0.305506,36,-1.074039,-0.327451,-0.427941,0.10049
2024,66614,김규성,KIA,63,False,-0.674651,-0.674651,-0.42503,8.733089,-3.705061,4.516129,63,100.0,,,12,31,-1.46009,32,0.78544,10,0.089646,0.142295,0.168713,-0.026418,16,0.009791,0.01554,0.119862,-0.104322,8,-0.410976,-0.652342,-0.863346,0.211004,17,0.145878,0.231552,-0.336347,0.567899,12,-0.259369,-0.411696,-0.548972,0.137276
2024,53554,김민석,LOT,287,False,-1.216323,-1.216323,-3.490848,5.474009,-5.724048,0.0,287,100.0,,,32,145,-0.835035,142,-0.381289,71,-0.116521,-0.0406,0.189999,-0.230598,68,-0.575614,-0.200562,0.28998,-0.490542,52,-1.047492,-0.36498,-0.478163,0.113183,53,-1.433695,-0.499545,-0.645477,0.145932,43,-0.317527,-0.110637,-0.191374,0.080737
2024,67900,김수윤,NC,36,False,0.684381,0.684381,0.246377,-4.984905,5.497041,98.064516,36,100.0,,,6,16,-0.50807,20,1.192451,11,-0.145919,-0.405329,0.14971,-0.555039,8,-0.035445,-0.098458,0.158863,-0.257321,5,0.119622,0.332283,-0.033826,0.366109,9,0.393684,1.093567,-0.500576,1.594143,3,-0.085566,-0.237682,-0.282241,0.044558
2024,52002,김병준,KT,58,False,-0.357558,-0.357558,-0.207384,-3.928219,-2.122485,16.774194,58,100.0,,,11,24,-0.243994,34,-0.113564,17,0.04698,0.080999,0.233016,-0.152016,8,-0.556514,-0.959506,0.076971,-1.036477,9,-0.034138,-0.058858,-0.132604,0.073746,16,0.281695,0.485681,-0.421377,0.907057,8,0.054593,0.094126,0.0,0.094126
2024,50600,홍종표,KIA,408,True,-0.459713,-0.459713,-1.875628,-3.573443,-2.090615,11.935484,408,100.0,-0.958401,0.027358,58,181,-0.212782,227,-0.246931,118,-1.310357,-0.321166,0.277562,-0.598728,80,-0.695406,-0.170443,0.18102,-0.351463,82,0.802739,0.19675,-0.111048,0.307797,92,-0.788393,-0.193234,-0.513633,0.3204,36,0.11579,0.02838,-0.046683,0.075063
2024,54795,황영묵,HAN,1434,True,-0.230775,-0.230775,-3.309317,4.951009,-1.437824,26.774194,1434,100.0,-0.495659,0.010851,112,703,-0.406194,731,0.175419,343,0.855579,0.059664,0.219099,-0.159435,308,0.37919,0.026443,0.244328,-0.217885,277,-0.400017,-0.027895,-0.226824,0.198928,323,-2.161945,-0.150763,-0.42856,0.277797,183,-1.982123,-0.138223,-0.214238,0.076014
