season,batter_id,batter_name,team,pitches_seen,qualified_300,za_raw,dv_per_100,raw_dv,swing_aggression,zone_judgment_raw,za_percentile,low_opposite_support_pitches,swing_pitches,swing_decision_value_per_100,take_pitches,take_decision_value_per_100,heart_pitches,heart_raw_dv,heart_decision_value_per_100,heart_swing_decision_value_per_100,heart_take_decision_value_per_100,shadow_in_pitches,shadow_in_raw_dv,shadow_in_decision_value_per_100,shadow_in_swing_decision_value_per_100,shadow_in_take_decision_value_per_100,shadow_out_pitches,shadow_out_raw_dv,shadow_out_decision_value_per_100,shadow_out_swing_decision_value_per_100,shadow_out_take_decision_value_per_100,chase_pitches,chase_raw_dv,chase_decision_value_per_100,chase_swing_decision_value_per_100,chase_take_decision_value_per_100,waste_pitches,waste_raw_dv,waste_decision_value_per_100,waste_swing_decision_value_per_100,waste_take_decision_value_per_100
2025,51359,장재영,KIW,58,False,0.047728,0.047728,0.027682,-0.375369,1.782646,53.216374,22,25,-0.47173,33,0.519457,13,0.073416,0.126579,0.210199,-0.08362,11,-0.031109,-0.053636,0.069274,-0.12291,12,0.090105,0.155354,-0.254217,0.409571,17,-0.098032,-0.16902,-0.414703,0.245683,5,-0.006698,-0.011549,-0.082283,0.070734
2025,51007,최성민,KT,81,False,0.366327,0.366327,0.296725,3.200558,6.012596,85.380117,27,44,0.145528,37,0.220799,27,-0.072694,-0.089745,0.266835,-0.356581,15,0.097641,0.120545,0.194008,-0.073463,17,0.17611,0.21742,-0.073565,0.290985,15,0.136568,0.168603,-0.11942,0.288023,7,-0.040901,-0.050496,-0.122331,0.071835
2025,60523,정훈,LOT,802,True,-0.000295,-0.000295,-0.002363,-0.974442,-0.924734,44.736842,267,363,-0.29058,439,0.290285,207,0.006066,0.000756,0.214783,-0.214027,169,0.26176,0.032638,0.21323,-0.180591,150,-0.466046,-0.058111,-0.246536,0.188426,187,-0.132553,-0.016528,-0.410522,0.393995,89,0.32841,0.040949,-0.061534,0.102483
2025,68205,전민재,LOT,1384,True,-0.491429,-0.491429,-6.801378,7.379793,-2.942145,10.233918,402,723,-0.827833,661,0.336403,355,1.79145,0.12944,0.216597,-0.087157,264,0.868632,0.062762,0.174636,-0.111874,270,-2.419684,-0.174833,-0.312044,0.137211,335,-6.010251,-0.434267,-0.726317,0.29205,160,-1.031526,-0.074532,-0.180705,0.106173
2025,55636,박재현,KIA,263,False,-0.943415,-0.943415,-2.481181,2.585683,-3.502062,0.0,80,121,-0.665136,142,-0.278278,63,-0.543884,-0.2068,0.156846,-0.363646,53,-0.338234,-0.128606,0.164203,-0.292809,54,-0.469181,-0.178396,-0.278555,0.100159,59,-1.114458,-0.423748,-0.641853,0.218105,34,-0.015424,-0.005865,-0.065777,0.059912
2025,62934,김성욱,NC · SSG,492,True,-0.27732,-0.27732,-1.364414,-1.770306,-1.344284,20.175439,134,220,-0.47922,272,0.2019,109,-0.166606,-0.033863,0.197264,-0.231127,124,-1.098143,-0.2232,0.143074,-0.366274,92,0.006845,0.001391,-0.230856,0.232248,120,-0.132271,-0.026884,-0.469957,0.443073,47,0.025762,0.005236,-0.118745,0.123981
2025,66614,김규성,KIA,841,True,-0.02252,-0.02252,-0.189394,-1.393968,-1.25076,42.397661,262,379,-0.410748,462,0.388228,202,0.181861,0.021624,0.186734,-0.165109,184,0.018594,0.002211,0.189788,-0.187577,153,-1.372733,-0.163226,-0.278951,0.115725,218,0.371967,0.044229,-0.432405,0.476634,84,0.610915,0.072642,-0.075914,0.148556
2025,67207,이유찬,DOO,1246,True,0.232679,0.232679,2.89918,-3.462712,-0.233148,69.883041,392,518,-0.33837,728,0.571049,302,-0.129499,-0.010393,0.162289,-0.172683,255,0.019353,0.001553,0.180572,-0.179019,261,1.145363,0.091923,-0.230427,0.32235,274,0.89095,0.071505,-0.333036,0.404541,154,0.973014,0.078091,-0.117768,0.195859
2025,66864,안상현,SSG,1115,True,-0.126262,-0.126262,-1.407817,-0.720547,-1.211578,35.964912,343,497,-0.446524,618,0.320262,261,-0.064262,-0.005763,0.185932,-0.191695,248,-0.371084,-0.033281,0.13773,-0.171011,204,-0.071783,-0.006438,-0.16742,0.160982,271,-0.981641,-0.08804,-0.490382,0.402342,131,0.080953,0.00726,-0.112383,0.119644
2025,66112,김기연,DOO,875,True,-0.356071,-0.356071,-3.115625,6.212222,-0.071941,15.497076,278,425,-0.619979,450,0.263908,200,-0.019212,-0.002196,0.158841,-0.161037,178,-0.540331,-0.061752,0.142068,-0.20382,166,0.042743,0.004885,-0.220123,0.225008,220,-1.945591,-0.222353,-0.524642,0.302289,111,-0.653233,-0.074655,-0.176124,0.101468
2025,68868,최준우,SSG,775,True,0.307102,0.307102,2.380042,-5.537049,0.234567,79.824561,250,287,-0.199554,488,0.506656,187,0.062191,0.008025,0.180104,-0.172079,156,-0.826848,-0.10669,0.196497,-0.303187,141,0.664683,0.085765,-0.158791,0.244556,189,1.837403,0.237084,-0.3373,0.574385,102,0.642614,0.082918,-0.080063,0.162981
2025,51407,이창용,SAM,79,False,-0.045992,-0.045992,-0.036334,7.908617,1.396394,40.935673,32,45,-1.369626,34,1.323635,16,0.128752,0.162977,0.233953,-0.070976,18,0.183725,0.232563,0.274587,-0.042024,16,0.294511,0.372799,-0.405872,0.77867,18,-0.016553,-0.020953,-0.550546,0.529593,11,-0.626768,-0.793378,-0.921749,0.128371
2025,54408,양도근,SAM,742,True,0.195159,0.195159,1.448076,-3.914894,-0.626635,66.374269,228,311,-0.285731,431,0.480889,183,0.024376,0.003285,0.174608,-0.171323,165,0.054882,0.007397,0.218629,-0.211232,142,1.351533,0.182147,-0.113133,0.295281,182,-0.273036,-0.036797,-0.493034,0.456237,70,0.29032,0.039127,-0.0728,0.111927
2025,65703,이도윤,HAN,1068,True,-0.593203,-0.593203,-6.335407,5.464744,-3.770218,4.385965,335,546,-0.877447,522,0.284244,240,0.589894,0.055234,0.184667,-0.129434,230,0.68601,0.064233,0.167105,-0.102872,210,-1.246976,-0.116758,-0.237852,0.121094,261,-4.274132,-0.4002,-0.695309,0.29511,127,-2.090203,-0.195712,-0.296058,0.100347
2025,68507,장두성,LOT,1095,True,-0.221035,-0.221035,-2.42033,1.341184,-1.5611,24.853801,364,502,-0.405528,593,0.184493,266,0.093791,0.008565,0.222334,-0.213768,249,0.023124,0.002112,0.194853,-0.192741,206,0.309698,0.028283,-0.191766,0.220049,245,-1.768618,-0.161518,-0.461408,0.29989,129,-1.078326,-0.098477,-0.169541,0.071063
2025,62884,최항,LOT,31,False,-1.510571,-1.510571,-0.468277,20.040507,-8.379551,0.0,13,20,-0.829835,11,-0.680737,5,0.089678,0.289283,0.289283,0.0,9,-0.181483,-0.585428,0.431624,-1.017052,5,-0.134461,-0.433746,-0.433746,0.0,8,-0.074916,-0.241665,-0.548566,0.306901,4,-0.167095,-0.539015,-0.56843,0.029415
2025,50996,박시원,NC,218,False,-0.471011,-0.471011,-1.026804,2.21124,0.271279,10.526316,64,99,-0.647934,119,0.176923,45,0.019324,0.008864,0.165684,-0.15682,49,-0.625146,-0.286764,0.120483,-0.407247,39,-0.486556,-0.223191,-0.382962,0.159771,58,0.02789,0.012793,-0.43653,0.449323,27,0.037685,0.017287,-0.11461,0.131897
2025,67005,홍현빈,SAM,150,False,0.516964,0.516964,0.775446,-11.633594,0.888215,94.152047,50,56,-0.098607,94,0.615571,42,-0.032418,-0.021612,0.181864,-0.203476,29,-0.183552,-0.122368,0.067253,-0.189621,36,0.054742,0.036494,-0.307689,0.344183,27,0.643423,0.428949,-0.040035,0.468983,16,0.293251,0.195501,0.0,0.195501
2025,76313,황재균,KT,1660,True,0.003997,0.003997,0.066343,-2.07406,-0.084311,45.906433,550,684,-0.273598,976,0.277595,385,-0.381694,-0.022994,0.146312,-0.169306,389,-1.149838,-0.069267,0.192317,-0.261585,306,1.296192,0.078084,-0.136921,0.215005,381,-0.074652,-0.004497,-0.379005,0.374508,199,0.376336,0.022671,-0.096301,0.118972
2025,55392,어준서,KIW,1418,True,0.009631,0.009631,0.136569,-2.240357,-1.267426,48.245614,429,621,-0.41684,797,0.426471,333,-1.300909,-0.091743,0.165587,-0.25733,325,-0.205345,-0.014481,0.176933,-0.191414,276,1.343737,0.094763,-0.225296,0.320059,320,-0.056212,-0.003964,-0.431263,0.427299,164,0.355297,0.025056,-0.102801,0.127857
2025,78168,서건창,KIA,97,False,-0.108547,-0.108547,-0.10529,1.348238,-0.898183,36.842105,32,42,-0.491071,55,0.382524,21,0.021768,0.022441,0.131705,-0.109264,25,0.237082,0.244414,0.317378,-0.072963,19,0.079789,0.082256,-0.085069,0.167326,22,0.030464,0.031406,-0.343428,0.374833,10,-0.474392,-0.489064,-0.511656,0.022593
2025,76802,김성현,SSG,498,True,0.340748,0.340748,1.696927,-3.147442,1.185572,84.502924,166,211,-0.272218,287,0.612967,148,-0.042662,-0.008567,0.239805,-0.248371,83,-0.090041,-0.018081,0.160251,-0.178331,93,1.381382,0.277386,-0.111844,0.38923,114,0.875838,0.175871,-0.351349,0.52722,60,-0.427589,-0.085861,-0.20908,0.123219
2025,54214,전다민,DOO,39,False,-0.062406,-0.062406,-0.024338,8.007992,-0.145552,40.350877,10,19,-0.511842,20,0.449436,5,-0.016329,-0.04187,0.070093,-0.111963,13,0.082946,0.212683,0.350533,-0.137851,9,-0.043851,-0.112438,-0.400841,0.288404,8,-0.082635,-0.211886,-0.531627,0.319741,4,0.035531,0.091105,0.0,0.091105
2025,69727,변우혁,KIA,603,True,-0.134447,-0.134447,-0.810717,9.665234,5.079095,34.795322,208,329,-0.742426,274,0.607978,123,0.855125,0.141812,0.204597,-0.062785,116,0.290256,0.048135,0.170529,-0.122394,134,-0.711822,-0.118047,-0.327814,0.209767,140,-1.258215,-0.208659,-0.608685,0.400026,90,0.013939,0.002312,-0.181053,0.183364
2025,52154,이주헌,LG,591,True,0.531161,0.531161,3.139164,-2.198717,5.079785,95.02924,177,260,-0.275719,331,0.80688,149,0.052747,0.008925,0.227867,-0.218942,116,0.323943,0.054813,0.11414,-0.059328,130,1.265755,0.214172,-0.218775,0.432947,128,1.301075,0.220148,-0.305629,0.525777,68,0.195644,0.033104,-0.093322,0.126426
2025,51865,조형우,SSG,1140,True,-0.200272,-0.200272,-2.283105,5.296237,-0.120241,27.192982,353,572,-0.656806,568,0.456534,272,0.764766,0.067085,0.197898,-0.130813,245,1.083572,0.09505,0.210597,-0.115547,206,-0.027277,-0.002393,-0.180831,0.178438,271,-2.262864,-0.198497,-0.577217,0.37872,146,-1.841302,-0.161518,-0.307253,0.145735
2025,68805,최상민,SSG,41,False,0.404124,0.404124,0.165691,-8.14862,4.389584,88.304094,10,16,-0.705092,25,1.109217,8,0.013531,0.033002,0.104551,-0.071549,9,0.072047,0.175725,0.24207,-0.066345,11,0.104769,0.255535,-0.279974,0.535509,10,-0.063758,-0.155507,-0.77174,0.616233,3,0.039101,0.095369,0.0,0.095369
2025,69428,이병헌,SAM,229,False,0.22736,0.22736,0.520654,1.040983,2.167236,69.005848,69,118,-0.297957,111,0.525316,58,0.32617,0.142432,0.247297,-0.104864,57,-0.436938,-0.190803,0.173484,-0.364287,35,-0.008905,-0.003889,-0.185698,0.181809,43,-0.038856,-0.016968,-0.403072,0.386104,36,0.679184,0.296587,-0.129968,0.426555
2025,63202,장승현,DOO,6,False,0.841992,0.841992,0.05052,17.22838,-3.186653,99.415205,2,3,0.422073,3,0.419919,0,0.0,0.0,0.0,0.0,3,0.045005,0.750085,0.660555,0.08953,2,-0.004799,-0.07999,-0.238481,0.158491,0,0.0,0.0,0.0,0.0,1,0.010314,0.171897,0.0,0.171897
2025,66657,이진영,HAN,1440,True,0.058686,0.058686,0.845078,-3.743546,-1.10106,53.508772,458,602,-0.388999,838,0.447685,350,-0.106175,-0.007373,0.170692,-0.178065,315,-0.399125,-0.027717,0.150119,-0.177836,266,0.073507,0.005105,-0.195124,0.200228,326,1.399539,0.09719,-0.350854,0.448044,183,-0.122667,-0.008519,-0.163832,0.155314
2025,77564,김민성,LOT,1073,True,0.233416,0.233416,2.504549,-4.139691,0.728966,70.467836,350,449,-0.445226,624,0.678641,268,-0.142728,-0.013302,0.210387,-0.223689,216,0.43593,0.040627,0.172575,-0.131947,212,1.387167,0.129279,-0.185119,0.314399,246,0.742359,0.069185,-0.449834,0.519019,131,0.081822,0.007625,-0.193234,0.20086
2025,52516,조세진,LOT,37,False,-1.130896,-1.130896,-0.418431,-0.553071,-4.769035,0.0,12,15,-1.145508,22,0.014613,7,-0.039713,-0.107332,0.165348,-0.27268,5,0.080148,0.216616,0.233301,-0.016685,8,0.002097,0.005668,0.110054,-0.104385,11,-0.148824,-0.402228,-0.570025,0.167797,6,-0.312139,-0.843619,-1.084185,0.240566
2025,51100,이영빈,LG,333,True,-0.576713,-0.576713,-1.920454,1.793919,-4.782389,4.97076,110,169,-0.757019,164,0.180306,82,-0.231267,-0.069449,0.215668,-0.285117,67,-0.119706,-0.035948,0.141494,-0.177442,61,-0.545876,-0.163927,-0.225087,0.06116,76,-0.565936,-0.169951,-0.617179,0.447229,47,-0.457668,-0.137438,-0.271914,0.134476
2025,54598,이호준,LOT,585,True,-0.45542,-0.45542,-2.664208,-2.743201,-1.23785,10.818713,191,240,-0.536741,345,0.081321,140,-1.272927,-0.217594,0.184609,-0.402203,116,-0.321911,-0.055027,0.150968,-0.205995,121,0.599327,0.102449,-0.166579,0.269028,141,-2.236678,-0.382338,-0.657993,0.275655,67,0.567981,0.097091,-0.047746,0.144836
2025,55370,양현종,KIW,63,False,-0.461297,-0.461297,-0.290617,-0.294127,-3.679753,10.526316,23,27,-0.836326,36,0.37503,15,0.005352,0.008495,0.167146,-0.158651,8,0.023124,0.036705,0.07249,-0.035785,19,-0.231932,-0.368147,-0.535439,0.167292,15,-0.133473,-0.211862,-0.540524,0.328662,6,0.046312,0.073512,0.0,0.073512
2025,54815,정현승,SSG,10,False,-0.437384,-0.437384,-0.043738,19.629428,10.739118,12.280702,3,8,-0.605165,2,0.167781,4,0.031444,0.314437,0.314437,0.0,2,0.017434,0.174341,0.174341,0.0,0,0.0,0.0,0.0,0.0,3,-0.096159,-0.961589,-1.093943,0.132353,1,0.003543,0.035428,0.0,0.035428
2025,64468,박계범,DOO,785,True,-0.145207,-0.145207,-1.139872,-1.836364,-1.608546,32.45614,252,353,-0.438486,432,0.293279,205,0.181743,0.023152,0.181686,-0.158534,165,-0.280723,-0.035761,0.181217,-0.216978,156,-0.284674,-0.036264,-0.203591,0.167327,163,-0.486388,-0.06196,-0.445567,0.383607,96,-0.269831,-0.034373,-0.152231,0.117858
2025,67006,안치영,KT,218,False,-0.002138,-0.002138,-0.00466,-8.624035,-2.273406,44.444444,61,81,-0.175361,137,0.173223,48,-0.365119,-0.167486,0.15601,-0.323496,60,-0.581257,-0.266632,0.114835,-0.381467,36,0.172285,0.07903,-0.190076,0.269106,52,0.617125,0.283085,-0.256131,0.539216,22,0.152307,0.069865,0.0,0.069865
2025,51003,권동진,KT,1261,True,-0.156417,-0.156417,-1.972421,-1.687756,-0.436539,30.701754,446,552,-0.347465,709,0.191048,310,-0.62808,-0.049808,0.18407,-0.233878,283,-0.669018,-0.053055,0.179603,-0.232658,219,-0.826145,-0.065515,-0.165751,0.100236,297,0.343703,0.027256,-0.407572,0.434828,152,-0.192881,-0.015296,-0.137816,0.12252
2025,65464,최정용,KIA,22,False,0.37308,0.37308,0.082078,3.234479,-2.272113,85.964912,9,13,0.305627,9,0.067453,9,0.027234,0.123792,0.196758,-0.072966,5,-0.004366,-0.019846,0.051453,-0.071299,2,0.023175,0.10534,0.10534,0.0,4,0.003006,0.013663,-0.047924,0.061587,2,0.033029,0.150131,0.0,0.150131
2025,68362,추재현,DOO,339,True,-0.287937,-0.287937,-0.976106,5.564977,-1.087563,19.005848,119,171,-0.572249,168,0.284312,85,-0.092286,-0.027223,0.19715,-0.224373,62,0.567956,0.167539,0.217784,-0.050245,64,0.282056,0.083202,-0.152925,0.236128,81,-1.119112,-0.330122,-0.553947,0.223826,47,-0.614719,-0.181333,-0.28031,0.098977
2025,64346,임병욱,KIW,521,True,-0.383211,-0.383211,-1.996531,13.092178,-0.871702,14.327485,163,306,-0.725097,215,0.341886,120,0.660349,0.126746,0.232821,-0.106074,106,1.195186,0.229402,0.268305,-0.038902,101,-1.182511,-0.226969,-0.33904,0.112071,124,-2.668111,-0.512114,-0.72293,0.210817,70,-0.001443,-0.000277,-0.164252,0.163975
2025,66209,조수행,DOO,524,True,0.239436,0.239436,1.254642,-6.443943,-0.080805,71.637427,173,197,-0.21681,327,0.456246,127,0.085928,0.016399,0.209375,-0.192976,106,-0.127351,-0.024304,0.159547,-0.183851,117,0.1849,0.035286,-0.277742,0.313028,120,0.770811,0.147101,-0.28394,0.431041,54,0.340354,0.064953,-0.02405,0.089003
2025,53302,이승원,KIW,5,False,-0.188421,-0.188421,-0.009421,43.667866,20.919542,28.070175,1,5,-0.188421,0,0.0,1,0.007021,0.140428,0.140428,0.0,1,0.011178,0.223566,0.223566,0.0,2,0.017456,0.349114,0.349114,0.0,1,-0.045076,-0.901528,-0.901528,0.0,0,0.0,0.0,0.0,0.0
2025,65269,김민혁,DOO,81,False,0.342153,0.342153,0.277144,12.284812,3.588327,84.795322,25,45,-0.727394,36,1.069547,18,0.137506,0.169761,0.199342,-0.029581,11,0.045,0.055555,0.063447,-0.007892,15,-0.201749,-0.249073,-0.28028,0.031207,23,0.073709,0.090999,-0.709903,0.800902,14,0.222678,0.274912,0.0,0.274912
2025,62925,강진성,KIW,45,False,0.683018,0.683018,0.307358,1.901136,3.6438,97.660819,15,20,-0.083791,25,0.766809,11,0.07501,0.16669,0.233396,-0.066706,10,-0.012156,-0.027013,0.086076,-0.113089,8,0.260643,0.579207,-0.075885,0.655092,10,-0.043436,-0.096525,-0.327377,0.230852,6,0.027297,0.060659,0.0,0.060659
2025,50108,함창건,LG,135,False,0.193134,0.193134,0.260731,6.491205,9.105132,65.497076,44,69,-0.442099,66,0.635233,32,0.26514,0.1964,0.26687,-0.07047,23,-0.158667,-0.117531,0.126315,-0.243846,30,0.082436,0.061064,-0.356284,0.417347,34,-0.249322,-0.184683,-0.479,0.294317,16,0.321144,0.237885,0.0,0.237885
2025,68089,조대현,KT,348,True,-7.5e-05,-7.5e-05,-0.000262,-3.363035,-1.739292,45.321637,112,152,-0.212428,196,0.212352,87,-0.215387,-0.061893,0.179129,-0.241022,82,-0.181723,-0.052219,0.205932,-0.258152,57,0.237853,0.068349,-0.119498,0.187847,80,0.149371,0.042923,-0.338797,0.38172,42,0.009624,0.002765,-0.139194,0.141959
2025,53312,김건희,KIW,1351,True,-0.312649,-0.312649,-4.223884,1.442701,-3.094621,18.421053,393,648,-0.651599,703,0.33895,323,0.341798,0.0253,0.194223,-0.168924,315,0.764203,0.056566,0.225821,-0.169255,242,0.038832,0.002874,-0.211796,0.214671,311,-3.704495,-0.274204,-0.616572,0.342368,160,-1.664222,-0.123184,-0.243275,0.120091
2025,55563,박재엽,LOT,59,False,0.283698,0.283698,0.167382,1.605186,11.367415,76.608187,21,27,0.099688,32,0.18401,19,0.168825,0.286143,0.322123,-0.035979,6,-0.229803,-0.389496,0.036145,-0.425641,14,-0.03158,-0.053526,-0.210789,0.157263,15,0.212507,0.360181,-0.047791,0.407971,5,0.047434,0.080396,0.0,0.080396
2025,53309,서유신,KIW,35,False,-1.053946,-1.053946,-0.368881,-4.831002,-15.190494,0.0,9,14,-1.083921,21,0.029975,5,0.022943,0.065551,0.084016,-0.018466,10,-0.145188,-0.414824,0.047919,-0.462742,7,0.012964,0.03704,-0.098734,0.135774,8,-0.024931,-0.071232,-0.246069,0.174837,5,-0.234668,-0.67048,-0.871053,0.200573
2025,52704,이상혁,HAN,38,False,-0.406075,-0.406075,-0.154309,1.115346,-3.866982,14.035088,14,19,0.237514,19,-0.643589,13,-0.198086,-0.521279,0.210349,-0.731628,10,0.154988,0.407863,0.429393,-0.02153,3,-0.128843,-0.33906,-0.291645,-0.047415,8,-0.007106,-0.018699,-0.110582,0.091884,4,0.024738,0.065099,0.0,0.065099
2025,65898,김웅빈,KIW,131,False,0.591685,0.591685,0.775107,-0.474212,0.988548,97.076023,39,62,-0.7262,69,1.317885,19,0.046098,0.035189,0.160268,-0.125079,26,0.096379,0.073571,0.181171,-0.107599,36,0.591629,0.451625,-0.205831,0.657457,41,-0.104518,-0.079785,-0.861807,0.782023,9,0.145519,0.111083,0.0,0.111083
2025,69203,송승환,NC,52,False,-1.138499,-1.138499,-0.592019,23.782522,0.883595,0.0,11,36,-1.685019,16,0.54652,12,0.157964,0.303777,0.303777,0.0,6,0.034193,0.065757,0.067721,-0.001965,11,-0.227906,-0.43828,-0.662082,0.223801,18,-0.623881,-1.199771,-1.394436,0.194665,5,0.06761,0.130019,0.0,0.130019
2025,64115,장준원,KT,556,True,-0.183233,-0.183233,-1.018773,0.042744,-0.475818,28.362573,155,252,-0.346074,304,0.162841,145,-0.480382,-0.0864,0.201494,-0.287894,120,-0.047706,-0.00858,0.170126,-0.178707,118,-0.524554,-0.094344,-0.307748,0.213403,107,0.093599,0.016834,-0.285059,0.301894,66,-0.059731,-0.010743,-0.124887,0.114144
2025,62700,하주석,HAN,1074,True,-0.676609,-0.676609,-7.266784,13.299152,-0.556243,3.80117,325,614,-0.981498,460,0.304889,255,1.388048,0.129241,0.233492,-0.104251,208,0.26516,0.024689,0.19166,-0.166971,209,-3.295383,-0.306833,-0.458399,0.151566,253,-3.728107,-0.347124,-0.603139,0.256016,149,-1.896501,-0.176583,-0.345112,0.168529
2025,51013,유준규,KT,161,False,-0.346508,-0.346508,-0.557878,-2.51,-2.245783,15.789474,59,64,-0.347888,97,0.00138,43,-0.365985,-0.22732,0.162272,-0.389591,29,0.000596,0.00037,0.140068,-0.139698,32,0.325995,0.202481,-0.037539,0.24002,41,-0.283544,-0.176114,-0.426976,0.250862,16,-0.234941,-0.145926,-0.185712,0.039786
2025,53992,박한결,NC,80,False,-0.907696,-0.907696,-0.726157,0.502595,-8.749734,0.0,27,38,-0.810912,42,-0.096784,16,-0.08823,-0.110287,0.12086,-0.231148,16,-0.049901,-0.062377,0.054965,-0.117342,14,-0.38327,-0.479088,-0.303739,-0.175349,17,-0.282236,-0.352796,-0.584043,0.231247,17,0.077481,0.096852,-0.098956,0.195807
2025,52001,안현민,KT,2025,True,0.26797,0.26797,5.426402,-7.338961,-1.157952,76.315789,688,744,-0.365096,1281,0.633067,459,-0.519794,-0.025669,0.158777,-0.184445,418,-0.100353,-0.004956,0.15255,-0.157505,378,3.062902,0.151254,-0.13224,0.283494,473,1.130959,0.05585,-0.461285,0.517135,297,1.852688,0.091491,-0.082898,0.174389
2025,68904,오영수,NC,724,True,-0.022523,-0.022523,-0.163064,-0.345106,1.830642,41.812865,247,303,-0.419396,421,0.396873,152,0.37458,0.051738,0.170127,-0.118389,150,-0.882248,-0.121858,0.148461,-0.270319,143,0.04078,0.005633,-0.213217,0.218849,176,-0.286625,-0.039589,-0.429103,0.389514,103,0.590449,0.081554,-0.095664,0.177218
2025,69992,최정원,NC,579,True,-0.136964,-0.136964,-0.793021,-3.261746,-1.494631,33.625731,186,224,-0.278195,355,0.141231,133,-0.667323,-0.115254,0.181397,-0.296651,115,-0.296753,-0.051253,0.170571,-0.221824,127,0.093571,0.016161,-0.233945,0.250106,122,0.083709,0.014457,-0.274185,0.288642,82,-0.006225,-0.001075,-0.122033,0.120958
2025,50840,현원회,SSG,262,False,-0.667557,-0.667557,-1.749001,-7.591599,-5.360815,4.093567,67,112,-0.850628,150,0.18307,65,-0.714346,-0.272651,0.133675,-0.406326,57,-0.275434,-0.105128,0.193142,-0.298269,50,0.139585,0.053277,-0.217437,0.270714,64,0.241714,0.092257,-0.449374,0.541632,26,-1.140519,-0.435313,-0.510634,0.075321
2025,55252,박준순,DOO,993,True,-0.545874,-0.545874,-5.420524,16.118419,-1.857314,7.309942,258,603,-0.833969,390,0.288095,232,1.630322,0.164181,0.247565,-0.083384,213,1.556057,0.156703,0.224194,-0.067492,199,-2.229333,-0.224505,-0.327327,0.102823,221,-4.970687,-0.500573,-0.702546,0.201973,128,-1.406884,-0.14168,-0.275855,0.134175
2025,52267,김동준,DOO,338,True,-0.800451,-0.800451,-2.705524,17.639726,-3.429091,0.877193,80,207,-0.897458,131,0.097008,86,0.303209,0.089707,0.269463,-0.179757,66,0.541737,0.160277,0.227695,-0.067418,52,-0.627281,-0.185586,-0.245968,0.060382,94,-1.983076,-0.586709,-0.823216,0.236507,40,-0.940111,-0.278139,-0.325432,0.047292
2025,50204,박지훈,DOO,202,False,-0.133198,-0.133198,-0.269061,-0.557459,1.686805,35.087719,62,90,-0.493274,112,0.360075,44,0.104415,0.051691,0.174577,-0.122887,51,0.013544,0.006705,0.124047,-0.117342,39,-0.042618,-0.021098,-0.204828,0.183729,42,-0.442162,-0.218892,-0.51385,0.294958,26,0.09776,0.048396,-0.073221,0.121617
2025,69636,오선우,KIA,1929,True,-0.227167,-0.227167,-4.382047,4.522562,-1.185142,23.684211,605,954,-0.545522,975,0.318355,439,1.579351,0.081874,0.218901,-0.137027,393,-1.002967,-0.051994,0.163084,-0.215078,398,-1.646246,-0.085342,-0.261342,0.176,454,-2.813387,-0.145847,-0.518418,0.372571,245,-0.498797,-0.025858,-0.147747,0.12189
2025,63722,한승택,KIA,85,False,-0.387789,-0.387789,-0.32962,-8.791768,-4.199746,14.035088,22,36,0.314303,49,-0.702092,24,-0.262309,-0.308598,0.168908,-0.477506,24,-0.348677,-0.410208,0.127204,-0.537412,13,-0.065881,-0.077508,0.0227,-0.100208,16,0.320768,0.377375,-0.004509,0.381884,8,0.026478,0.03115,0.0,0.03115
2025,66406,안주형,SAM,71,False,0.596584,0.596584,0.423575,-4.391227,4.336669,97.076023,29,30,0.200724,41,0.39586,19,-0.117271,-0.16517,0.183985,-0.349155,18,0.166937,0.235123,0.281028,-0.045905,7,-0.138296,-0.194782,-0.186935,-0.007847,22,0.487264,0.686287,-0.077355,0.763642,5,0.02494,0.035127,0.0,0.035127
2025,55440,함수호,SAM,53,False,-1.648615,-1.648615,-0.873766,-3.193056,-2.275169,0.0,11,23,-0.234251,30,-1.414364,13,-0.747172,-1.409758,0.073234,-1.482992,11,-0.063739,-0.120263,0.120146,-0.240409,12,-0.087615,-0.165311,-0.13887,-0.026441,12,-0.039828,-0.075147,-0.28876,0.213613,5,0.064588,0.121864,0.0,0.121864
2025,64340,임지열,KIW,1632,True,0.194359,0.194359,3.171934,1.637249,3.260426,65.789474,535,783,-0.337989,849,0.532347,397,1.822622,0.11168,0.198647,-0.086967,328,-0.336901,-0.020643,0.201591,-0.222234,295,0.80823,0.049524,-0.147485,0.197009,414,0.047842,0.002931,-0.49055,0.493482,198,0.830142,0.050867,-0.100192,0.151058
2025,55438,심재훈,SAM,166,False,-0.25343,-0.25343,-0.420694,4.814371,-2.060696,21.052632,55,84,-0.526856,82,0.273426,47,0.143755,0.086599,0.237954,-0.151355,25,0.106453,0.064128,0.131483,-0.067354,37,0.285028,0.171704,0.000668,0.171035,37,-0.739904,-0.445725,-0.647516,0.201791,20,-0.216025,-0.130136,-0.249444,0.119308
2025,50066,강현우,KT,288,False,0.278628,0.278628,0.802448,-0.505444,0.838439,76.608187,94,122,-0.390197,166,0.668825,58,0.135082,0.046903,0.160832,-0.113929,75,0.251066,0.087176,0.209158,-0.121983,51,0.740291,0.257045,-0.078219,0.335265,67,-0.15587,-0.054122,-0.51234,0.458218,37,-0.16812,-0.058375,-0.169629,0.111254
