season,batter_id,batter_name,batter_stance,pitches_seen,qualified_300,swing_pct,expected_swing_pct,decision_value,decision_value_per_100,decision_capture_pct,swing_pitches,swing_decision_value_per_100,take_pitches,take_decision_value_per_100,in_zone_pitches,in_zone_decision_value_per_100,out_zone_pitches,out_zone_decision_value_per_100,heart_pitches,heart_decision_value_per_100,heart_swing_decision_value_per_100,heart_take_decision_value_per_100,shadow_pitches,shadow_decision_value_per_100,shadow_swing_decision_value_per_100,shadow_take_decision_value_per_100,chase_pitches,chase_decision_value_per_100,chase_swing_decision_value_per_100,chase_take_decision_value_per_100,waste_pitches,waste_decision_value_per_100,waste_swing_decision_value_per_100,waste_take_decision_value_per_100,za_with_contact_plus,z_za_with_contact_plus,o_za_with_contact_plus,z_swing_pct,o_swing_pct,heart_swing_pct,shadow_in_swing_pct,shadow_out_swing_pct,chase_swing_pct,waste_swing_pct,shadow_in_pitches,shadow_out_pitches,heart_vs_chase_residual,zone_vs_out_residual,pure_hc_residual_z,pure_zo_residual_z,pure_z_attack_z,out_zone_take_pct,pure_o_restraint_z,pure_cluster_id,pure_cluster_distance,pure_hc_residual_z_adjusted,pure_zo_residual_z_adjusted,pure_z_attack_z_adjusted,pure_o_restraint_z_adjusted,zone_awareness_raw,z_zone_awareness_raw,o_zone_awareness_raw,zone_awareness_plus,z_zone_awareness_plus,o_zone_awareness_plus,za_with_contact_value,za_with_contact_per_100
2025,55703,리베라토,,989,True,50.960566,46.618793,58.544709,5.919586,53.589932,504,2.025097,485,9.966644,457,5.538618,532,6.246847,252,7.375111,9.759199,-3.895124,400,1.577314,-0.105678,3.92544,240,7.48458,-14.709253,14.882524,97,16.172352,-34.028848,17.774518,100.011,96.088,101.661,74.1794,31.015,82.5397,63.9024,52.3077,25.0,3.0928,205,195,13.145175,8.257345,2.124396,1.566185,1.405367,68.985,-0.187213,4,1.357554,1.474726,0.900768,0.765053,-0.030015,1.187747,0.765053,-0.030015,127.297,117.064,99.422,58.544709,5.919586
2025,55844,맥브룸,,336,True,46.130952,44.983295,16.95603,5.046438,37.345796,155,1.925292,181,7.719242,150,6.079086,186,4.213657,87,7.538737,14.638154,-7.420749,125,1.372622,0.783472,2.053191,73,2.035327,-19.230492,13.111275,51,14.109339,-34.240294,18.224202,87.38,104.974,84.764,60.0,34.9462,67.8161,49.2063,58.0645,34.2466,7.8431,63,62,-4.237108,-8.250018,-0.68476,-1.564795,-0.828977,65.0538,-0.846284,1,2.269171,-0.155488,-1.065523,-0.259765,-1.12373,-0.610506,-0.259765,-1.12373,85.969,94.206,78.356,16.95603,5.046438
2025,69102,문보경,,2506,True,40.981644,45.132396,196.684893,7.848559,59.49,1027,5.02906,1479,9.806386,1102,6.487846,1404,8.916583,569,7.728585,12.721459,-4.81524,1014,3.800864,4.566241,3.085148,606,8.906241,-16.910244,15.214581,317,18.989485,-21.629845,20.449657,127.916,111.694,123.847,64.2468,22.7208,71.529,56.4728,39.2931,19.637,3.47,533,481,3.676503,3.236373,0.594161,0.613849,-0.15978,77.2792,1.203321,3,0.934079,0.497741,0.495369,-0.09606,0.911992,0.496555,-0.09606,0.911992,111.412,97.857,117.566,196.684893,7.848559
2025,64007,문상철,,827,True,44.256348,43.834345,62.378046,7.54269,54.291584,366,3.929807,461,10.411053,369,6.296668,458,8.546581,202,7.083699,12.584332,-6.248343,311,3.765591,4.854317,2.41839,190,8.139637,-20.062921,16.639038,124,16.848932,-44.774888,20.535827,123.491,108.551,120.772,66.9377,25.9825,70.7921,62.2754,47.2222,23.1579,5.6452,167,144,1.927236,3.995772,0.311461,0.757885,0.264243,74.0175,0.656492,3,0.998861,0.215041,0.639405,0.327963,0.365163,0.427223,0.327963,0.365163,109.819,107.315,107.033,62.378046,7.54269
2025,68119,문성주,,2044,True,41.976517,43.143793,145.232084,7.105288,59.391355,858,4.261247,1186,9.162781,934,6.131083,1110,7.925024,519,6.727491,10.818038,-2.967636,798,4.271401,4.853712,3.697782,473,7.994656,-20.958004,14.612407,254,15.124369,-41.133293,17.190977,117.163,105.829,115.607,65.3105,22.3423,70.3276,59.0361,39.4256,18.6047,3.5433,415,383,2.771921,4.524212,0.447971,0.858115,0.007834,77.6577,1.266777,3,0.984252,0.351551,0.739635,0.071554,0.975448,0.545593,0.071554,0.975448,112.539,101.596,118.788,145.232084,7.105288
2025,52121,문정빈,,128,False,53.90625,47.675911,5.925004,4.628909,33.191897,69,0.139692,59,9.879011,56,7.267951,72,2.576321,32,10.123131,14.846928,-4.048258,58,2.533878,-0.330608,6.0594,23,-5.374088,-25.543167,16.628544,15,16.346617,-29.590058,19.627809,81.34,124.519,71.158,67.8571,43.0556,75.0,58.3333,52.9412,52.1739,6.6667,24,34,-2.20786,-5.195112,-0.356813,-0.985366,0.409119,56.9444,-2.205836,1,1.759703,0.172459,-0.486094,0.978331,-2.483282,-0.156817,0.978331,-2.483282,96.396,121.822,52.17,5.925004,4.628909
2025,53764,문현빈,,2143,True,49.043397,44.323092,118.30232,5.520407,52.360117,1051,2.760522,1092,8.17667,948,6.013952,1195,5.128875,502,6.663983,9.956408,-3.372602,895,3.486619,3.12619,3.975094,483,4.82998,-14.959581,12.907352,263,11.526648,-20.992241,13.915791,94.236,103.903,92.37,70.9916,31.6318,75.2988,66.1435,48.9978,28.9855,6.8441,446,449,4.758321,4.70429,0.768994,0.892271,0.903044,68.3682,-0.290621,4,0.886093,0.119324,0.226854,0.26273,-0.133423,0.173089,0.26273,-0.133423,103.978,105.86,97.43,118.30232,5.520407
2025,79215,박건우,,1644,True,45.742092,43.920832,118.086689,7.182889,58.091517,752,4.457742,892,9.480321,742,6.466772,902,7.771978,423,7.922555,10.836952,-4.197071,635,2.744954,2.75921,2.72873,398,9.948418,-16.752869,15.160381,188,14.653786,-23.356859,16.343148,118.286,111.348,114.335,73.7197,22.7273,80.6147,64.5768,41.7722,16.3317,4.2553,319,316,13.712579,12.705424,2.216095,2.40986,1.332929,77.2727,1.202231,4,2.176268,1.566425,1.744443,0.692615,1.359429,1.655434,0.692615,1.359429,138.046,115.449,126.184,118.086689,7.182889
2025,55509,박건우,,11,False,45.454545,40.071516,0.195115,1.773772,22.316601,5,0.911746,6,2.492126,6,2.604271,5,0.777173,5,4.134994,9.023966,-3.198463,2,1.119658,,1.119658,3,3.087421,-9.848105,9.555184,1,-12.665063,-12.665063,,40.037,47.847,56.207,50.0,40.0,60.0,0.0,0.0,33.3333,100.0,1,1,-11.790606,-21.242759,-1.905484,-4.029151,-2.404745,60.0,-1.693561,2,21.426639,-1.774787,-3.812071,-2.56601,-1.079803,-2.793429,-2.56601,-1.079803,35.801,42.765,79.202,0.195115,1.773772
2025,64468,박계범,,785,True,44.968153,46.074791,48.543337,6.183865,53.186275,353,5.000932,432,7.150474,370,6.430298,415,5.964153,205,6.857897,12.54133,-3.640669,321,4.055699,5.796228,2.120507,163,5.552376,-16.476896,13.697653,96,12.932793,-22.463886,15.716802,103.834,110.748,99.311,61.8919,29.8795,64.878,58.1818,46.7949,26.9939,7.2917,165,156,-5.089833,-3.357739,-0.82257,-0.636868,-0.530858,70.1205,0.003155,1,1.081337,-0.293298,-0.137596,0.038354,-0.274291,-0.215447,0.038354,-0.274291,95.049,100.855,94.717,48.543337,6.183865
2025,55164,박관우,,203,False,47.29064,47.448034,8.871805,4.370347,39.5448,96,1.853916,107,6.62808,89,4.640339,114,4.159564,52,4.705524,9.611048,-5.394084,82,3.377389,4.647702,2.107075,53,4.083767,-20.205594,13.671672,16,9.319236,-9.17652,17.726398,77.599,81.32,84.315,64.0449,34.2105,67.3077,59.4595,42.2222,28.3019,31.25,37,45,-3.036223,-3.769454,-0.490685,-0.714959,-0.191595,65.7895,-0.722943,2,3.914648,-0.359988,-0.497879,-0.35286,-0.109185,-0.428933,-0.35286,-0.109185,90.142,92.129,97.897,8.871805,4.370347
2025,79365,박동원,,2033,True,47.614363,43.342229,134.092723,6.595805,51.772406,968,2.507914,1065,10.311372,845,6.04562,1188,6.987141,453,7.861821,11.41932,-5.544337,782,1.997431,1.704128,2.412038,482,6.90273,-15.356892,15.473963,316,15.692282,-21.284588,17.925784,109.793,104.424,107.813,72.3077,30.0505,79.0287,64.5408,52.5641,27.8008,5.6962,392,390,8.828858,6.956799,1.426835,1.319508,1.11043,69.9495,-0.025513,4,0.588865,0.777165,0.654091,0.470116,0.131685,0.715628,0.470116,0.131685,116.447,110.486,102.536,134.092723,6.595805
2025,50657,박민,,396,True,47.474747,45.97016,13.931323,3.518011,34.386157,188,0.823486,208,5.953447,180,4.010493,216,3.107609,92,3.550122,9.128819,-5.127851,171,1.704671,1.424986,2.062667,95,4.443294,-11.755253,10.87507,38,9.287091,-19.533926,18.231545,65.269,70.966,75.573,60.5556,36.5741,60.8696,60.2273,51.8072,28.4211,23.6842,88,83,-9.508597,-8.658422,-1.536688,-1.642258,-0.741428,63.4259,-1.119204,2,2.682854,-1.405991,-1.425178,-0.902693,-0.505446,-1.415585,-0.902693,-0.505446,67.467,79.866,90.265,13.931323,3.518011
2025,69056,박민석,,77,False,35.064935,37.443879,4.622381,6.003092,50.365771,27,-1.654317,50,10.138093,31,3.147311,46,7.92764,22,4.828078,8.779048,-2.086119,20,-1.258572,-7.243765,1.964225,26,9.44095,-21.904117,16.904061,9,15.080789,-7.346283,17.884173,101.219,56.775,115.628,54.8387,21.7391,63.6364,33.3333,36.3636,19.2308,11.1111,9,11,-4.099302,-5.590388,-0.66249,-1.060339,-1.642278,78.2609,1.367904,1,2.996005,-0.133218,-0.561067,-1.073066,1.090458,-0.347143,-1.073066,1.090458,92.022,76.065,121.003,4.622381,6.003092
2025,62907,박민우,,1719,True,44.618965,45.337609,99.429372,5.78414,52.262253,767,3.345111,952,7.749198,781,5.557421,938,5.972912,416,6.49528,11.036208,-4.321728,727,2.432405,2.797882,2.045186,389,6.747934,-16.154935,13.842426,187,15.227784,-28.50784,17.182449,98.051,96.398,99.384,65.685,27.0789,70.4327,60.274,42.5414,23.6504,4.2781,365,362,1.426227,2.09381,0.230493,0.397137,0.066847,72.9211,0.472679,3,0.536165,0.134073,0.278657,0.130567,0.18135,0.206365,0.130567,0.18135,104.743,102.912,103.493,99.429372,5.78414
2025,53204,박민준,,8,False,62.5,65.08314,0.54282,6.785254,55.567593,5,8.836601,3,3.366343,5,4.169994,3,11.144023,1,4.070445,4.070445,,5,3.682066,10.028141,-21.702231,1,13.021684,,13.021684,1,18.779576,,18.779576,112.534,73.588,142.357,80.0,33.3333,100.0,75.0,100.0,0.0,0.0,4,1,37.793747,12.705103,6.10786,2.409799,2.322558,66.6667,-0.575879,4,8.147102,5.45819,1.744382,1.682244,-0.418681,3.601286,1.682244,-0.418681,182.766,137.522,91.936,0.54282,6.785254
2025,75125,박병호,,981,True,44.444444,44.6432,68.416424,6.974151,58.024053,436,4.296816,545,9.116019,441,6.732534,540,7.171472,226,8.153596,12.798597,-4.697576,358,3.026019,3.962172,1.854355,252,7.265492,-13.908498,13.59586,145,14.377318,-17.918039,17.557921,115.266,115.717,109.345,66.8934,26.1111,73.4513,60.0,48.951,23.0159,8.9655,215,143,4.627265,3.875318,0.747814,0.735038,0.257263,73.8889,0.634932,3,1.275685,0.651394,0.616558,0.320983,0.343603,0.633976,0.320983,0.343603,114.57,107.159,106.618,68.416424,6.974151
2025,51298,박성재,,27,False,48.148148,44.031462,1.589727,5.887878,40.153161,13,1.979206,14,9.517359,12,7.373028,15,4.699758,5,21.764359,38.202447,-2.892774,11,-2.089256,-1.587321,-2.691579,7,-3.498727,-19.838433,18.287548,4,24.405954,,24.405954,99.552,126.247,88.804,50.0,46.6667,60.0,42.8571,75.0,57.1429,0.0,7,4,-18.636601,-25.19062,-3.011867,-4.777949,-2.404745,53.3333,-2.811242,1,6.345106,-2.482595,-4.278677,-1.835533,-3.088688,-3.380636,-1.835533,-3.088688,22.305,59.059,40.509,1.589727,5.887878
2025,67893,박성한,,2436,True,32.799672,46.841032,174.547906,7.165349,59.221738,799,6.043829,1637,7.71275,1154,5.326319,1282,8.820763,605,5.921118,14.701964,-3.743911,954,3.790313,5.855549,2.423084,590,9.526714,-19.203331,14.296129,287,16.152593,-24.640665,18.882254,118.032,92.598,123.05,48.2669,18.8768,52.3967,43.7158,34.5679,14.2373,6.2718,549,405,-13.903216,-10.467202,-2.246904,-1.985332,-2.677841,81.1232,1.847773,1,2.226351,-1.717632,-1.48606,-2.108629,1.570327,-1.601846,-2.108629,1.570327,63.186,52.967,130.246,174.547906,7.165349
2025,62244,박세혁,,365,True,55.616438,50.695433,19.967773,5.470623,50.329539,203,4.047227,162,7.254261,176,6.864237,189,4.172865,92,8.237825,9.732339,-2.767233,158,1.683405,3.162659,-0.798732,79,6.612832,-11.995248,12.920655,36,12.514045,-13.310234,14.861707,93.516,117.882,84.425,78.9773,33.8624,88.0435,69.0476,55.4054,25.3165,8.3333,84,74,18.557971,11.369082,2.99916,2.156394,2.161404,66.1376,-0.664584,4,1.938275,2.34949,1.490977,1.52109,-0.507386,1.920233,1.52109,-0.507386,144.131,133.928,90.227,19.967773,5.470623
2025,52305,박수종,,188,False,47.87234,52.489504,14.556037,7.742573,59.389552,90,7.636953,98,7.839571,91,9.644846,97,5.957966,61,9.969694,17.655183,-4.669333,68,5.967258,6.094921,5.831857,42,3.767024,-16.781595,12.978473,17,16.674342,-7.021548,19.833794,126.382,163.596,99.26,62.6374,34.0206,65.5738,56.6667,47.3684,30.9524,11.7647,30,38,-5.532224,-5.0645,-0.894065,-0.960592,-0.413384,65.9794,-0.691106,1,1.44495,-0.364793,-0.46132,0.155828,-0.968552,-0.413056,0.155828,-0.968552,90.507,103.476,81.345,14.556037,7.742573
2025,69418,박승규,,833,True,44.777911,44.846466,51.914669,6.232253,51.298317,373,2.632483,460,9.151197,367,6.327125,466,6.157536,206,7.536376,11.698537,-3.612269,320,2.243276,2.402368,2.086159,198,6.341264,-16.714189,15.433555,109,15.28032,-27.355791,18.657438,104.534,109.052,100.919,65.9401,28.1116,72.8155,57.1429,42.1384,28.2828,7.3394,161,159,2.477069,1.737369,0.40032,0.32953,0.107045,71.8884,0.299546,3,0.359308,0.3039,0.21105,0.170765,0.008217,0.257475,0.170765,0.008217,105.917,103.809,100.158,51.914669,6.232253
2025,62802,박승욱,,363,True,47.658402,45.363563,21.75514,5.993152,54.277354,173,4.805799,190,7.074268,164,7.498103,199,4.75289,89,9.019791,14.453813,-2.818614,146,2.499389,3.390473,1.147399,83,6.038774,-14.4609,13.896983,45,11.258302,-16.04034,11.878726,101.075,128.303,89.246,67.6829,31.1558,68.5393,66.6667,53.5211,27.7108,2.2222,75,71,-1.634664,1.677466,-0.264179,0.318168,0.381669,68.8442,-0.210818,3,2.084174,-0.360599,0.199688,0.445389,-0.502147,-0.080455,0.445389,-0.502147,98.151,109.934,90.328,21.75514,5.993152
2025,50996,박시원,,218,False,45.412844,43.777823,8.306314,3.810236,33.471112,99,-1.284591,119,8.048789,94,2.369854,124,4.902138,45,4.774366,8.843426,-5.241782,88,-1.511173,-2.208954,-0.593039,58,4.924842,-16.289498,13.006496,27,17.152863,-39.08443,19.315836,69.497,43.993,90.486,62.766,32.2581,71.1111,55.102,58.9744,27.5862,3.7037,49,39,0.972963,-3.89219,0.157241,-0.738238,-0.39312,67.7419,-0.395621,3,2.431248,0.060821,-0.856718,-0.3294,-0.68695,-0.397948,-0.3294,-0.68695,90.854,92.653,86.769,8.306314,3.810236
2025,50906,박영빈,,21,False,33.333333,40.848971,0.812238,3.867798,51.990144,7,0.375742,14,5.613826,8,-0.200865,13,6.37159,4,0.312553,3.731508,-3.106401,8,0.249907,4.062651,-2.037739,3,1.366029,-14.55359,9.325839,6,12.312699,-2.467182,15.268675,70.329,1.73,102.697,50.0,23.0769,50.0,50.0,25.0,33.3333,16.6667,4,4,-21.790606,-11.221301,-3.521587,-2.128364,-2.404745,76.9231,1.14362,1,4.15695,-2.992315,-1.629092,-1.835533,0.866174,-2.310703,-1.835533,0.866174,46.895,59.059,116.683,0.812238,3.867798
2025,55563,박재엽,,59,False,45.762712,43.566303,2.656471,4.502494,56.587523,27,3.495488,32,5.352156,25,3.202397,34,5.458448,19,5.783532,7.981599,-2.459218,20,-1.029241,-1.506298,-0.446172,15,8.969808,-8.776535,10.237404,5,8.359547,,8.359547,79.511,57.68,95.109,76.0,23.5294,78.9474,66.6667,50.0,6.6667,0.0,6,14,14.824265,14.510739,2.395755,2.752277,1.692251,76.4706,1.067758,4,2.402714,1.746085,2.08686,1.051937,1.224956,1.916473,1.051937,1.224956,144.045,123.463,123.594,2.656471,4.502494
2025,55636,박재현,,263,False,46.007605,43.874335,11.310019,4.300388,32.244387,121,0.659995,142,7.402412,116,4.661679,147,4.015287,63,6.792354,14.549849,-7.664795,107,0.906624,0.11774,1.710393,59,2.769529,-21.462817,18.251305,34,13.019783,-9.799207,15.228072,76.587,81.671,83.116,63.7931,31.9728,65.0794,62.2642,38.8889,38.9831,8.8235,53,54,-8.335698,-2.696142,-1.347135,-0.511382,-0.231273,68.0272,-0.34779,1,1.597414,-0.817863,-0.01211,0.337939,-0.625236,-0.414986,0.337939,-0.625236,90.463,107.538,87.957,11.310019,4.300388
2025,67609,박정우,,294,False,43.197279,42.73203,21.239523,7.224328,54.349252,127,2.366187,167,10.918842,125,5.91067,169,8.195968,56,7.613266,9.74206,-3.503771,127,2.448029,3.539947,1.33878,68,9.475294,-24.067484,16.663033,43,17.264876,-23.779459,21.474551,118.885,102.205,117.858,72.0,21.8935,83.9286,62.3188,36.2069,17.6471,9.3023,69,58,16.648261,11.47948,2.690531,2.177333,1.061944,78.1065,1.342019,4,2.848396,2.040861,1.511916,0.42163,1.499217,1.776388,0.42163,1.499217,140.825,109.404,128.876,21.239523,7.224328
2025,50709,박정현,,8,False,50.0,51.74721,1.138191,14.227392,72.745459,4,32.648554,4,-4.19377,5,26.403805,3,-6.066629,3,30.582691,30.582691,,4,4.737356,38.846144,-6.63224,0,,,,1,3.121639,,3.121639,220.193,439.118,-0.667,80.0,0.0,100.0,50.0,0.0,,0.0,2,2,,32.444291,,6.153765,2.322558,100.0,5.012495,,,,6.153765,2.322558,5.012495,,2.322558,5.012495,,151.804,196.545,1.138191,14.227392
2025,50357,박주홍,,1182,True,45.00846,48.123279,77.661469,6.570344,54.377867,532,4.73196,650,8.074991,562,6.609574,620,6.534784,284,7.024736,11.513774,-4.42231,505,4.731826,5.957336,3.471865,259,5.378513,-18.689359,13.114615,134,14.839662,-19.895041,17.340561,109.425,113.695,104.054,66.1922,25.8065,71.831,60.4317,38.7665,24.3243,6.7164,278,227,2.63076,3.354495,0.425158,0.636253,0.14677,74.1935,0.685999,3,0.79082,0.328738,0.517773,0.21049,0.39467,0.423256,0.21049,0.39467,109.727,104.695,107.602,77.661469,6.570344
2025,55252,박준순,,993,True,60.725076,44.203938,37.51748,3.778195,37.120233,603,1.282643,390,7.636704,445,6.421405,548,1.631793,232,6.306854,8.830172,-4.178936,412,2.983875,3.153494,2.598867,221,-0.581363,-13.49958,11.11185,128,9.278771,-14.49008,15.047909,69.033,110.602,63.309,77.0787,47.4453,80.6034,73.2394,65.3266,47.5113,19.5312,213,199,4.736181,1.427012,0.765416,0.270664,1.862229,52.5547,-2.941776,2,2.611981,0.896113,0.487744,1.700964,-2.328018,0.691929,1.700964,-2.328018,115.902,137.94,55.16,37.51748,3.778195
2025,66928,박준영,,500,True,48.6,45.853531,26.869654,5.373931,45.212919,243,2.475347,257,8.114615,221,5.366717,279,5.379645,123,6.236175,11.092101,-5.973013,193,2.821321,4.276436,1.085105,126,5.984802,-15.01722,16.865368,58,10.712342,-25.41155,15.670523,92.117,93.262,94.454,64.7059,35.8423,71.5447,56.1224,52.6316,34.127,12.069,98,95,-0.474119,-4.074768,-0.076623,-0.772868,-0.087437,64.1577,-0.996517,2,1.170172,0.054074,-0.555788,-0.248702,-0.382759,-0.250857,-0.248702,-0.382759,94.235,94.453,92.628,26.869654,5.373931
2025,54805,박지환,,241,False,53.112033,44.765607,8.914424,3.698931,33.162548,128,0.058261,113,7.822876,106,6.573698,135,1.441707,63,6.831164,10.324752,-3.43125,86,2.361694,1.828732,3.067509,67,-0.530964,-17.629788,11.010742,25,11.741919,-18.281891,19.247871,67.887,113.105,61.729,69.8113,40.0,74.6032,62.7907,51.1628,40.2985,20.0,43,43,0.809884,-1.431459,0.130886,-0.271507,0.717056,60.0,-1.693561,2,1.331434,0.261583,-0.054427,0.555791,-1.079803,0.103578,0.555791,-1.079803,102.38,112.397,79.202,8.914424,3.698931
2025,50204,박지훈,,202,False,44.554455,44.79019,9.262014,4.585156,45.34168,90,1.536599,112,7.034889,95,3.582534,107,5.475333,44,4.317694,8.569896,-3.903229,90,1.76091,1.29155,2.374689,42,5.045006,-18.056004,11.345281,26,14.071181,-13.598114,15.177953,80.707,63.93,95.249,61.0526,29.9065,65.9091,56.8627,56.4103,21.4286,3.8462,51,39,-2.458537,-4.213028,-0.397325,-0.799092,-0.663112,70.0935,-0.001372,1,2.131725,0.131947,-0.29982,-0.0939,-0.278818,-0.083936,-0.0939,-0.278818,98.071,97.906,94.63,9.262014,4.585156
2025,53411,박진우,,5,False,40.0,35.627065,0.339236,6.784715,54.863223,2,4.59799,3,8.242531,2,9.250785,3,5.140668,0,,,,3,2.290473,4.59799,-2.32456,1,10.084225,,10.084225,1,16.967928,,16.967928,112.526,157.118,92.468,50.0,33.3333,,50.0,100.0,0.0,0.0,2,1,,-17.294897,,-3.280353,-2.404745,66.6667,-0.575879,,,,-3.280353,-2.404745,-0.575879,,-2.404745,-0.575879,,46.362,88.908,0.339236,6.784715
2025,55530,박찬형,,539,True,48.979592,43.288621,30.212716,5.605328,50.020905,264,2.146118,275,8.926169,229,5.673666,310,5.554846,121,6.207167,9.964587,-4.24316,215,2.491118,2.546319,2.411452,126,5.65357,-13.122776,13.761538,77,13.27616,-14.499024,17.42171,95.465,98.309,95.91,67.2489,35.4839,73.5537,60.1852,57.9439,30.1587,12.987,108,107,2.675889,-1.319532,0.432451,-0.250278,0.313281,64.5161,-0.93643,2,1.003776,0.563148,-0.033198,0.152016,-0.322672,0.264975,0.152016,-0.322672,106.09,103.391,93.785,30.212716,5.605328
2025,64646,박찬호,,2300,True,42.043478,45.490481,152.669111,6.637787,58.589341,967,4.574224,1333,8.134761,1075,5.91176,1225,7.274913,577,6.141927,11.323277,-3.331816,970,4.39692,5.233469,3.632971,473,6.872858,-16.693156,14.184198,280,15.025518,-18.619492,17.474772,110.4,102.223,110.204,59.6279,26.6122,64.6447,53.8153,41.3136,23.6786,6.7857,498,472,-4.369882,-3.686922,-0.706218,-0.699305,-0.887612,73.3878,0.550922,1,0.513686,-0.176946,-0.200033,-0.3184,0.273476,-0.188489,-0.3184,0.273476,95.668,92.898,105.267,152.669111,6.637787
2025,53992,박한결,,80,False,47.5,45.869897,2.661326,3.326657,34.4214,38,0.155689,42,6.195628,32,3.418843,48,3.2652,16,5.047153,10.765912,-4.484113,30,-0.598127,0.822727,-2.729408,17,-0.978374,-12.251367,11.703744,17,12.938488,-6.289711,14.14025,62.501,61.239,76.883,56.25,41.6667,62.5,50.0,71.4286,52.9412,5.8824,16,14,-14.928483,-15.979739,-2.412597,-3.030905,-1.41989,58.3333,-1.972985,1,4.570602,-1.883325,-2.531633,-0.850678,-2.250431,-2.207479,-0.850678,-2.250431,49.267,81.026,56.655,2.661326,3.326657
2025,62415,박해민,,2155,True,40.742459,45.102644,150.09384,6.964911,59.155175,878,5.27058,1277,8.129847,1041,5.697602,1114,8.149174,553,6.448731,11.572929,-3.263101,844,3.867036,5.431267,2.444365,508,8.508203,-15.1466,14.378313,250,15.429163,-16.568762,17.184324,115.133,98.702,117.469,59.7502,22.9803,65.4611,53.2787,39.8876,19.8819,5.2,488,356,-2.461813,-1.413897,-0.397854,-0.268176,-0.86834,77.0197,1.159815,1,1.058191,0.131418,0.231096,-0.299128,0.882369,0.181257,-0.299128,0.882369,104.166,93.328,116.995,150.09384,6.964911
2025,55637,박헌,,57,False,52.631579,50.652841,2.609728,4.578471,56.104969,30,4.742426,27,4.396298,30,3.328616,27,5.967197,12,3.010247,6.384841,-3.738943,28,4.444071,6.780337,0.833479,14,2.465797,-4.814335,6.510315,3,21.964901,,21.964901,80.61,59.755,99.337,73.3333,29.6296,66.6667,77.7778,30.0,35.7143,0.0,18,10,-5.808517,8.231646,-0.938716,1.561311,1.272041,70.3704,0.045051,3,3.88134,-1.035136,1.442831,1.335761,-0.246278,0.203847,1.335761,-0.246278,104.685,129.794,95.256,2.609728,4.578471
2025,64166,배정대,,1087,True,46.734131,45.975187,72.298507,6.651197,51.194079,508,3.945503,579,9.025104,514,6.596269,573,6.700469,281,8.681364,14.130999,-4.774525,412,3.127774,3.167908,3.082233,260,4.115888,-16.914124,14.152939,134,18.14637,-18.973958,19.585142,110.594,113.477,105.43,64.786,30.541,71.1744,57.0815,48.0447,32.3077,3.7313,233,179,-0.321314,-0.855364,-0.051928,-0.162238,-0.074815,69.459,-0.107746,3,0.984529,-0.148348,-0.280718,-0.011095,-0.399075,-0.214533,-0.011095,-0.399075,95.07,99.753,92.313,72.298507,6.651197
2025,68305,변상권,,69,False,55.072464,49.248752,2.214614,3.209586,37.225772,38,0.429484,31,6.617453,28,5.978125,41,1.318876,17,7.102393,9.238252,-2.864947,33,-0.510158,-3.850687,3.498476,12,1.098176,-7.283795,9.480147,7,14.911121,,14.911121,60.808,103.314,60.708,75.0,41.4634,82.3529,63.6364,50.0,50.0,0.0,11,22,5.770103,2.890651,0.932508,0.548275,1.534674,58.5366,-1.938902,4,1.896446,0.282838,-0.117142,0.89436,-1.781704,0.082848,0.89436,-1.781704,101.904,119.949,65.683,2.214614,3.209586
2025,69727,변우혁,,603,True,54.560531,44.458364,33.047359,5.480491,43.977774,329,1.488693,274,10.273561,239,8.284473,364,3.639414,123,9.854872,11.732613,-2.702515,250,2.220167,1.366351,4.001585,140,2.673672,-17.628914,12.934119,90,12.924786,-27.993972,15.847554,93.659,141.231,79.992,82.8452,35.989,86.9919,78.4483,58.209,33.5714,6.6667,116,134,15.132833,13.97766,2.445622,2.651167,2.770896,64.011,-1.021111,4,2.410011,1.795952,1.98575,2.130582,-0.863913,1.890851,2.130582,-0.863913,143.456,147.522,83.36,33.047359,5.480491
2025,78168,서건창,,97,False,43.298969,42.603739,6.454104,6.653716,53.916175,42,2.897288,55,9.52226,46,5.891254,51,7.341426,21,4.794751,13.005774,-4.237375,44,6.113704,6.919867,5.307541,22,8.863426,-16.520861,18.382534,10,8.07223,-24.829772,22.173088,110.631,101.886,110.757,58.6957,29.4118,52.381,64.0,31.5789,27.2727,30.0,25,19,-17.666996,-6.276978,-2.855169,-1.190565,-1.034505,70.5882,0.081566,2,5.181428,-2.724472,-0.973485,-1.19577,0.695324,-1.848979,-1.19577,0.695324,57.506,73.328,113.393,6.454104,6.653716
2025,53309,서유신,,35,False,40.0,44.75503,0.954315,2.726614,29.122652,14,1.667608,21,3.432617,15,3.864177,20,1.873441,5,12.87224,16.616683,-2.105534,17,0.075036,3.855172,-1.500021,8,1.816284,-9.173993,8.41045,5,3.052879,-17.437051,16.712833,53.821,68.56,65.317,40.0,40.0,80.0,20.0,42.8571,37.5,40.0,10,7,7.011339,-31.242759,1.133105,-5.925868,-3.980513,60.0,-1.693561,1,9.924023,1.662377,-5.426596,-3.411301,-1.971007,-1.882109,-3.411301,-1.971007,56.745,23.911,62.037,0.954315,2.726614
