vb_pitch_id,vb_pa_id,vb_pa_result,code,vb_velocity_kmh,tm_rel_speed,dv,vb_pitch_type_kr,tm_tagged_pitch_type,vb_balls_before,vb_strikes_before,tm_balls_before,tm_strikes_before,tm_event,run_kind,vb_internal,dist
20240615SSNC0-20240615SSNC0-005-02,20240615SSNC0-005,좌비,B,141.0,142.155,0.40399999999999636,포심,Fastball,1,0,1,0,strike,equal_length,vb_flow_supports_strike,1.344
20240615SSNC0-20240615SSNC0-018-01,20240615SSNC0-018,삼진,B,136.0,137.166,0.3930000000000007,커터,Slider,0,0,0,0,strike,equal_length,vb_flow_supports_strike,0.528
20240615SSNC0-20240615SSNC0-055-03,20240615SSNC0-055,볼넷,B,140.0,141.342,0.21699999999998454,포심,Fastball,1,1,1,1,strike,equal_length,vb_flow_supports_strike,1.3559999999999999
20240615SSNC0-20240615SSNC0-056-01,20240615SSNC0-056,포파,B,144.0,145.265,0.29400000000001114,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.25441696113074225
20240616LTLG0-20240616LTLG0-052-03,20240616LTLG0-052,볼넷,B,137.0,137.587,0.9720000000000084,커터,Slider,1,1,1,1,strike,equal_length,vb_flow_supports_strike,0.792
20240616LTLG0-20240616LTLG0-056-02,20240616LTLG0-056,우안,B,138.0,138.933,0.6260000000000048,포심,Fastball,1,0,1,0,strike,equal_length,vb_flow_undecided,2.88
20240616LTLG0-20240616LTLG0-086-01,20240616LTLG0-086,좌중이,B,145.0,146.442,0.11699999999999022,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,1.2450495049504953
20240616LTLG0-20240616LTLG0-096-01,20240616LTLG0-096,볼넷,B,136.0,137.524,0.03499999999999659,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_supports_strike,0.564
20240616SKHH0-20240616SKHH0-013-04,20240616SKHH0-013,삼IFO,B,133.0,136.098,-1.5390000000000157,투심,Fastball,2,1,2,1,strike,equal_length,vb_flow_supports_strike,1.181492537313433
20240616SKHH0-20240616SKHH0-061-01,20240616SKHH0-061,이병,B,129.0,132.361,-1.8019999999999925,포심,Splitter,0,0,0,0,strike,equal_length,vb_flow_undecided,0.47820895522388074
20240616SSNC0-20240616SSNC0-067-01,20240616SSNC0-067,일야선,B,132.0,133.17,0.38900000000001,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,1.4435294117647057
20240618SKSS0-20240618SKSS0-081-02,20240618SKSS0-081,우중이,B,122.0,124.495,-0.936000000000007,슬라이더,Curveball,1,0,1,0,strike,equal_length,vb_flow_undecided,0.516
20240619LTKT0-20240619LTKT0-041-01,20240619LTKT0-041,중비,B,143.0,144.853,-0.29400000000001114,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.612
20240619SKSS0-20240619SKSS0-054-01,20240619SKSS0-054,중비,B,141.0,143.131,-0.5720000000000027,포심,Sinker,0,0,0,0,strike,equal_length,vb_flow_undecided,0.17309941520467798
20240620LTKT0-20240620LTKT0-013-01,20240620LTKT0-013,삼진,B,127.0,128.474,0.08500000000000796,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,1.0689252336448596
20240620LTKT0-20240620LTKT0-067-02,20240620LTKT0-067,우안,B,143.0,144.605,-0.04599999999999227,포심,Fastball,1,0,1,0,strike,equal_length,vb_flow_undecided,0.8399999999999999
20240620NCOB0-20240620NCOB0-056-01,20240620NCOB0-056,유땅,B,128.0,129.386,0.17300000000000182,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,1.104
20240620SKSS0-20240620SKSS0-035-02,20240620SKSS0-035,좌비,B,145.0,147.29,-0.7309999999999945,포심,Fastball,1,0,1,0,strike,equal_length,vb_flow_undecided,0.22122762148337602
20240620SKSS0-20240620SKSS0-040-01,20240620SKSS0-040,우안,B,130.0,132.817,-1.2580000000000098,체인지업,ChangeUp,0,0,0,0,strike,equal_length,vb_flow_undecided,0.5520467836257315
20240620SKSS0-20240620SKSS0-071-01,20240620SKSS0-071,삼파,B,128.0,129.636,-0.07699999999999818,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,1.253602305475504
20240621KTLG0-20240621KTLG0-016-01,20240621KTLG0-016,삼진,B,145.0,146.357,0.20199999999999818,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.372
20240621KTLG0-20240621KTLG0-042-02,20240621KTLG0-042,이야선,B,132.0,133.569,-0.009999999999990905,슬라이더,Curveball,0,1,0,1,strike,equal_length,vb_flow_undecided,1.0784550392275194
20240621LTWO0-20240621LTWO0-055-01,20240621LTWO0-055,삼진,B,146.0,146.976,0.5829999999999984,포심,Sinker,0,0,0,0,strike,equal_length,vb_flow_supports_strike,1.538866160140269
20240621LTWO0-20240621LTWO0-064-01,20240621LTWO0-064,이내안,B,129.0,130.024,0.5349999999999966,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,0.048
20240621NCSK0-20240621NCSK0-031-01,20240621NCSK0-031,우홈,B,107.0,107.884,0.6749999999999972,커브,Curveball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.49199999999999994
20240621OBSS0-20240621OBSS0-022-01,20240621OBSS0-022,삼진,B,139.0,142.182,-1.6229999999999905,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.804
20240621OBSS0-20240621OBSS0-040-01,20240621OBSS0-040,좌비,B,142.0,144.358,-0.7990000000000066,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.37683941138835597
20240623KTLG2-20240623KTLG2-065-01,20240623KTLG2-065,중비,B,138.0,140.897,-1.3379999999999939,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_supports_strike,0.5163636363636366
20240623KTLG2-20240623KTLG2-065-02,20240623KTLG2-065,중비,B,129.0,131.191,-0.632000000000005,슬라이더,Slider,1,0,0,1,strike,equal_length,vb_flow_supports_strike,0.9163636363636367
20240623NCSK0-20240623NCSK0-023-01,20240623NCSK0-023,삼진,B,136.0,136.313,1.2460000000000093,포심,Splitter,0,0,0,0,strike,equal_length,vb_flow_undecided,0.744
20240623NCSK0-20240623NCSK0-058-01,20240623NCSK0-058,볼넷,B,142.0,143.068,0.49099999999998545,투심,Sinker,0,0,0,0,strike,equal_length,vb_flow_supports_strike,0.8279999999999998
20240623NCSK0-20240623NCSK0-067-03,20240623NCSK0-067,일야선,B,144.0,145.061,0.49799999999999045,포심,Fastball,1,1,1,1,strike,equal_length,vb_flow_undecided,1.5
20240623NCSK0-20240623NCSK0-073-01,20240623NCSK0-073,삼BO,B,142.0,143.074,0.4849999999999852,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.21599999999999997
20240623OBSS1-20240623OBSS1-002-01,20240623OBSS1-002,투희,B,143.0,146.098,-1.5390000000000157,포심,Sinker,0,0,0,0,strike,equal_length,vb_flow_undecided,0.9065868263473056
20240623OBSS1-20240623OBSS1-017-01,20240623OBSS1-017,좌비,B,123.0,125.368,-0.8089999999999975,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,1.536
20240623OBSS2-20240623OBSS2-071-01,20240623OBSS2-071,삼희,B,141.0,143.652,-1.0929999999999893,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.24888035828534882
20240625HTLT0-20240625HTLT0-081-01,20240625HTLT0-081,포희,B,142.0,142.977,0.5819999999999936,슬라이더,Cutter,0,0,0,0,strike,equal_length,vb_flow_undecided,0.564
20240625NCWO0-20240625NCWO0-061-01,20240625NCWO0-061,일희,B,135.0,137.06,-0.5010000000000048,투심,ChangeUp,0,0,0,0,strike,equal_length,vb_flow_undecided,0.8788235294117648
20240625NCWO0-20240625NCWO0-076-01,20240625NCWO0-076,포BO,B,141.0,143.247,-0.6880000000000166,포심,Sinker,0,0,0,0,strike,equal_length,vb_flow_broken_either_way,0.036
20240625NCWO0-20240625NCWO0-076-02,20240625NCWO0-076,포BO,B,143.0,144.656,-0.09700000000000841,포심,Fastball,1,0,0,1,strike,equal_length,vb_flow_broken_either_way,1.487804878048781
20240626HTLT0-20240626HTLT0-048-02,20240626HTLT0-048,삼진,B,143.0,145.301,-0.7419999999999902,포심,Fastball,0,1,0,1,strike,equal_length,vb_flow_supports_strike,1.0083732057416268
20240626KTSK0-20240626KTSK0-004-01,20240626KTSK0-004,삼파,B,143.0,143.329,1.2299999999999898,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_supports_strike,1.2959064327485375
20240626KTSK0-20240626KTSK0-052-03,20240626KTSK0-052,유비,B,133.0,133.574,0.9849999999999852,슬라이더,Slider,1,1,1,1,strike,equal_length,vb_flow_undecided,0.3485380116959059
20240626NCWO0-20240626NCWO0-006-02,20240626NCWO0-006,좌이,B,146.0,147.218,0.3410000000000082,투심,Fastball,0,1,0,1,strike,equal_length,vb_flow_undecided,0.12536443148688087
20240626OBHH0-20240626OBHH0-047-02,20240626OBHH0-047,볼넷,B,122.0,125.049,-1.490000000000009,체인지업,Splitter,0,0,0,1,strike,equal_length,vb_flow_supports_strike,0.6839999999999999
20240626OBHH0-20240626OBHH0-063-01,20240626OBHH0-063,이병,B,144.0,147.06,-1.5010000000000048,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.8759999999999999
20240626OBHH0-20240626OBHH0-068-02,20240626OBHH0-068,삼번안,B,135.0,136.893,-0.3340000000000032,포심,Fastball,1,0,1,0,strike,equal_length,vb_flow_undecided,0.627198124267292
20240626SSLG0-20240626SSLG0-029-01,20240626SSLG0-029,일땅,B,135.0,136.286,0.27299999999999613,커터,Cutter,0,0,0,0,strike,equal_length,vb_flow_supports_strike,0.3490511788384125
20240626SSLG0-20240626SSLG0-054-01,20240626SSLG0-054,포야선,B,140.0,141.992,-0.4329999999999927,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.5085849615156898
20240627KTSK0-20240627KTSK0-014-01,20240627KTSK0-014,투희,B,140.0,140.711,0.8479999999999848,커터,Cutter,0,0,0,0,strike,equal_length,vb_flow_undecided,0.8354978354978355
20240627KTSK0-20240627KTSK0-058-02,20240627KTSK0-058,좌안,B,145.0,146.408,0.15100000000001046,포심,Fastball,1,0,1,0,strike,equal_length,vb_flow_undecided,0.43335256780149994
20240627SSLG0-20240627SSLG0-022-03,20240627SSLG0-022,삼파,B,141.0,142.839,-0.28000000000000114,포심,Fastball,1,0,1,1,strike,equal_length,vb_flow_supports_strike,0.396
20240628HHLT0-20240628HHLT0-035-03,20240628HHLT0-035,볼넷,B,145.0,147.189,-0.6299999999999955,포심,Fastball,2,0,2,0,strike,equal_length,vb_flow_supports_strike,1.0472440944881884
20240628LGNC0-20240628LGNC0-047-01,20240628LGNC0-047,이비,B,138.0,139.66,-0.10099999999999909,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.6839999999999999
20240628SKOB0-20240628SKOB0-037-01,20240628SKOB0-037,우비,B,128.0,128.98,0.5790000000000077,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,0.708
20240628SSKT0-20240628SSKT0-044-01,20240628SSKT0-044,중안,B,144.0,145.705,-0.146000000000015,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,1.032158317872604
20240628SSKT0-20240628SSKT0-055-01,20240628SSKT0-055,유야선,B,128.0,130.215,-0.6560000000000059,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,1.1156542056074763
20240630SKOB0-20240630SKOB0-060-01,20240630SKOB0-060,중안,B,148.0,150.105,-0.5459999999999923,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.624
20240630SSKT1-20240630SSKT1-030-01,20240630SSKT1-030,삼진,B,122.0,123.508,0.05100000000000193,체인지업,ChangeUp,0,0,0,0,strike,equal_length,vb_flow_broken_either_way,1.236
20240630SSKT1-20240630SSKT1-030-02,20240630SSKT1-030,삼진,B,139.0,140.59,-0.03100000000000591,포심,Fastball,1,0,0,1,strike,equal_length,vb_flow_broken_either_way,1.4195402298850572
20240630SSKT1-20240630SSKT1-037-01,20240630SSKT1-037,투야선,B,130.0,131.619,-0.060000000000002274,투심,ChangeUp,0,0,0,0,strike,equal_length,vb_flow_undecided,0.683411214953271
20240630SSKT2-20240630SSKT2-018-02,20240630SSKT2-018,좌비,B,139.0,140.091,0.4679999999999893,포심,Fastball,1,0,1,0,strike,equal_length,vb_flow_undecided,0.7863083813179782
20240702HTSS0-20240702HTSS0-064-01,20240702HTSS0-064,삼진,B,140.0,142.16,-0.6009999999999991,투심,Fastball,0,0,0,0,strike,equal_length,vb_flow_supports_strike,1.0011031439602869
20240702HTSS0-20240702HTSS0-069-01,20240702HTSS0-069,이땅,B,134.0,135.947,-0.38800000000000523,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_supports_strike,1.404
20240702HTSS0-20240702HTSS0-069-02,20240702HTSS0-069,이땅,B,135.0,137.144,-0.585000000000008,슬라이더,Slider,1,0,0,1,strike,equal_length,vb_flow_supports_strike,1.4123957091775925
20240702HTSS0-20240702HTSS0-075-01,20240702HTSS0-075,일희,B,119.0,121.396,-0.8370000000000033,체인지업,ChangeUp,0,0,0,0,strike,equal_length,vb_flow_undecided,2.088
20240702KTHH0-20240702KTHH0-053-01,20240702KTHH0-053,일파,B,129.0,132.356,-1.796999999999997,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,0.20400000000000001
20240702KTHH0-20240702KTHH0-080-01,20240702KTHH0-080,좌이,B,134.0,136.854,-1.295000000000016,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,0.18965517241379315
20240703HTSS0-20240703HTSS0-030-05,20240703HTSS0-030,이땅,B,138.0,140.308,-0.7489999999999952,투심,Fastball,3,1,3,1,strike,equal_length,vb_flow_supports_strike,0.5687779910428664
20240703HTSS0-20240703HTSS0-037-01,20240703HTSS0-037,중안,B,133.0,135.402,-0.8429999999999893,커터,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,0.19865319865319866
20240703HTSS0-20240703HTSS0-052-02,20240703HTSS0-052,유땅,B,131.0,133.449,-0.8900000000000148,투심,Splitter,0,1,0,1,strike,equal_length,vb_flow_undecided,1.589338019917985
20240703HTSS0-20240703HTSS0-062-01,20240703HTSS0-062,삼진,B,144.0,146.852,-1.2930000000000064,포심,Sinker,0,0,0,0,strike,equal_length,vb_flow_broken_either_way,0.5162625665286814
20240703HTSS0-20240703HTSS0-062-03,20240703HTSS0-062,삼진,B,132.0,134.47,-0.9110000000000014,슬라이더,Slider,2,0,1,1,strike,equal_length,vb_flow_broken_either_way,0.37433471318746303
20240703LTOB0-20240703LTOB0-042-01,20240703LTOB0-042,삼진,B,129.0,130.556,0.002999999999985903,체인지업,Splitter,0,0,0,0,strike,equal_length,vb_flow_supports_strike,0.7327080890973037
20240709HTLG0-20240709HTLG0-027-01,20240709HTLG0-027,삼야선,B,124.0,125.559,0.0,커브,Curveball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.624
20240709LTSK0-20240709LTSK0-066-01,20240709LTSK0-066,투희,B,141.0,141.817,0.7419999999999902,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.7166276346604217
20240710HTLG0-20240710HTLG0-022-02,20240710HTLG0-022,좌안,B,117.0,118.771,-0.2120000000000033,커브,Curveball,0,1,0,1,strike,equal_length,vb_flow_undecided,0.7882909520993496
20240710LTSK0-20240710LTSK0-021-04,20240710LTSK0-021,이야선,B,129.0,129.475,1.0840000000000032,슬라이더,Slider,2,1,2,1,strike,equal_length,vb_flow_supports_strike,0.8912280701754388
20240710LTSK0-20240710LTSK0-028-02,20240710LTSK0-028,삼진,B,112.0,112.982,0.5769999999999982,커브,Curveball,0,1,0,1,strike,equal_length,vb_flow_supports_strike,1.6863425925925928
20240710OBKT0-20240710OBKT0-071-01,20240710OBKT0-071,투땅,B,139.0,141.044,-0.48500000000001364,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,1.5196662693682956
20240711HHWO0-20240711HHWO0-083-01,20240711HHWO0-083,삼야선,B,134.0,135.906,-0.3470000000000084,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,0.756
20240711HTLG0-20240711HTLG0-053-02,20240711HTLG0-053,좌중안,B,142.0,143.521,0.038000000000010914,포심,Fastball,1,0,1,0,strike,equal_length,vb_flow_supports_strike,1.3441750443524538
20240711NCSS0-20240711NCSS0-020-01,20240711NCSS0-020,삼진,B,131.0,132.558,0.0010000000000047748,커터,Slider,0,0,0,0,strike,equal_length,vb_flow_supports_strike,0.72
20240711NCSS0-20240711NCSS0-069-01,20240711NCSS0-069,삼진,B,118.0,120.542,-0.9830000000000041,슬라이더,Curveball,0,0,0,0,strike,equal_length,vb_flow_supports_strike,0.659628918746001
20240712KTLT0-20240712KTLT0-070-01,20240712KTLT0-070,투희,B,147.0,148.783,-0.22399999999998954,투심,Sinker,0,0,0,0,strike,equal_length,vb_flow_undecided,0.06602059357964869
20240712KTLT0-20240712KTLT0-074-01,20240712KTLT0-074,삼진,B,139.0,140.053,0.5060000000000002,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_supports_strike,0.96
20240712LGHH0-20240712LGHH0-036-02,20240712LGHH0-036,좌비,B,138.0,141.372,-1.8130000000000166,슬라이더,Slider,1,0,1,0,strike,equal_length,vb_flow_undecided,0.8519999999999999
20240712SSOB0-20240712SSOB0-002-02,20240712SSOB0-002,우비,B,150.0,151.752,-0.19300000000001205,포심,Fastball,1,0,1,0,strike,equal_length,vb_flow_supports_strike,0.19836161497952043
20240712SSOB0-20240712SSOB0-034-01,20240712SSOB0-034,삼희,B,146.0,147.693,-0.13400000000001455,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,1.8479999999999999
20240712WONC0-20240712WONC0-006-01,20240712WONC0-006,삼진,B,137.0,138.016,0.5430000000000064,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_supports_strike,1.056
20240713KTLT0-20240713KTLT0-014-01,20240713KTLT0-014,유병,B,124.0,125.239,0.3199999999999932,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,0.948
20240713KTLT0-20240713KTLT0-054-02,20240713KTLT0-054,투희,B,124.0,125.677,-0.11800000000000921,슬라이더,Curveball,1,0,1,0,strike,equal_length,vb_flow_undecided,0.2629161882893227
20240713WONC0-20240713WONC0-026-01,20240713WONC0-026,삼진,B,139.0,140.629,-0.06999999999999318,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_supports_strike,0.22799999999999998
20240714LGHH0-20240714LGHH0-038-01,20240714LGHH0-038,중비,B,125.0,128.111,-1.5519999999999925,커브,Curveball,0,0,0,0,strike,equal_length,vb_flow_undecided,1.02
20240714SSOB0-20240714SSOB0-042-01,20240714SSOB0-042,삼진,B,141.0,142.791,-0.23199999999999932,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_supports_strike,0.8759999999999999
20240717KTWO0-20240717KTWO0-044-03,20240717KTWO0-044,삼진,B,121.0,122.582,-0.022999999999996135,체인지업,Splitter,1,1,1,1,strike,equal_length,vb_flow_supports_strike,0.9425149700598802
20240717SKLG0-20240717SKLG0-076-01,20240717SKLG0-076,일희,B,143.0,145.347,-0.7880000000000109,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.22799999999999998
20240718HHNC0-20240718HHNC0-065-01,20240718HHNC0-065,투희,B,143.0,144.449,0.10999999999998522,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,1.404
20240718KTWO0-20240718KTWO0-017-03,20240718KTWO0-017,삼땅,B,139.0,139.811,0.7479999999999905,슬라이더,Cutter,1,1,1,1,strike,equal_length,vb_flow_undecided,0.9873052510098095
20240718KTWO0-20240718KTWO0-091-01,20240718KTWO0-091,중비,B,137.0,139.052,-0.492999999999995,투심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,1.152
20240718KTWO0-20240718KTWO0-091-02,20240718KTWO0-091,중비,B,138.0,139.967,-0.40800000000001546,투심,ChangeUp,1,0,0,1,strike,equal_length,vb_flow_undecided,0.3383285302593659
20240719NCKT0-20240719NCKT0-041-01,20240719NCKT0-041,볼넷,B,128.0,130.231,-0.671999999999997,체인지업,Fastball,0,0,0,0,strike,equal_length,vb_flow_supports_strike,1.133408705483324
20240719OBLG0-20240719OBLG0-021-04,20240719OBLG0-021,삼진,B,123.0,124.668,-0.10900000000000887,체인지업,ChangeUp,2,1,2,1,strike,equal_length,vb_flow_supports_strike,1.272
20240719OBLG0-20240719OBLG0-063-01,20240719OBLG0-063,우안,B,146.0,147.962,-0.4029999999999916,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.732
20240721HTHH0-20240721HTHH0-074-03,20240721HTHH0-074,삼진,B,137.0,140.461,-1.9020000000000152,포심,Fastball,2,0,2,0,strike,equal_length,vb_flow_supports_strike,1.908
20240721NCKT0-20240721NCKT0-035-03,20240721NCKT0-035,우안,B,132.0,133.594,-0.03499999999999659,커터,Slider,2,0,2,0,strike,equal_length,vb_flow_supports_strike,0.336
20240721NCKT0-20240721NCKT0-047-03,20240721NCKT0-047,포파,B,110.0,111.025,0.5339999999999918,커브,Curveball,2,0,2,0,strike,equal_length,vb_flow_undecided,0.7037874505370266
20240721NCKT0-20240721NCKT0-055-02,20240721NCKT0-055,유야선,B,142.0,143.738,-0.17900000000000205,포심,Fastball,0,1,0,1,strike,equal_length,vb_flow_undecided,0.612
20240721NCKT0-20240721NCKT0-071-04,20240721NCKT0-071,볼넷,B,131.0,132.854,-0.2950000000000159,커터,Slider,2,1,2,1,strike,equal_length,vb_flow_supports_strike,1.0367604824813323
20240721OBLG0-20240721OBLG0-046-01,20240721OBLG0-046,삼진,B,134.0,135.094,0.4650000000000034,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,0.8399999999999999
20240721WOSK0-20240721WOSK0-034-01,20240721WOSK0-034,삼진,B,131.0,131.439,1.1200000000000045,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_supports_strike,0.792
20240723WOOB0-20240723WOOB0-047-01,20240723WOOB0-047,포희,B,148.0,149.716,-0.1570000000000107,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,1.2837045720984757
20240723WOOB0-20240723WOOB0-056-01,20240723WOOB0-056,삼땅,B,126.0,127.347,0.2120000000000033,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,1.7159999999999997
20240724SKKT0-20240724SKKT0-015-02,20240724SKKT0-015,투희,B,140.0,141.878,-0.3189999999999884,포심,Fastball,1,0,1,0,strike,equal_length,vb_flow_undecided,1.6131736526946108
20240724SKKT0-20240724SKKT0-034-01,20240724SKKT0-034,투희,B,140.0,142.483,-0.9240000000000066,투심,Sinker,0,0,0,0,strike,equal_length,vb_flow_undecided,1.212
20240724SKKT0-20240724SKKT0-038-01,20240724SKKT0-038,포희,B,122.0,123.184,0.375,체인지업,ChangeUp,0,0,0,0,strike,equal_length,vb_flow_undecided,0.9399884593191
20240724SKKT0-20240724SKKT0-054-01,20240724SKKT0-054,,B,147.0,149.017,-0.4579999999999984,투심,Sinker,0,0,0,0,strike,equal_length,no_result,1.404
20240724SKKT0-20240724SKKT0-059-01,20240724SKKT0-059,투희,B,141.0,143.691,-1.132000000000005,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,1.066935949221004
20240725LGLT0-20240725LGLT0-019-03,20240725LGLT0-019,우안,B,121.0,122.035,0.5240000000000009,커브,Curveball,1,1,1,1,strike,equal_length,vb_flow_undecided,0.6689814814814816
20240725LGLT0-20240725LGLT0-051-02,20240725LGLT0-051,유병,B,145.0,147.129,-0.5699999999999932,포심,Fastball,0,1,0,1,strike,equal_length,vb_flow_undecided,1.2821782178217822
20240725LGLT0-20240725LGLT0-081-01,20240725LGLT0-081,삼진,B,147.0,149.849,-1.289999999999992,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_broken_either_way,0.16164994425863996
20240725LGLT0-20240725LGLT0-081-02,20240725LGLT0-081,삼진,B,146.0,147.545,0.014000000000010004,포심,Fastball,1,0,0,1,strike,equal_length,vb_flow_broken_either_way,0.8160000000000001
20240726KTSS0-20240726KTSS0-015-02,20240726KTSS0-015,중비,B,138.0,139.72,-0.16100000000000136,포심,Fastball,0,1,0,1,strike,equal_length,vb_flow_undecided,0.514137334102712
20240726KTSS0-20240726KTSS0-049-03,20240726KTSS0-049,볼넷,B,127.0,130.308,-1.7489999999999952,슬라이더,Slider,1,1,1,1,strike,equal_length,vb_flow_supports_strike,0.96
20240726KTSS0-20240726KTSS0-053-01,20240726KTSS0-053,중비,B,127.0,129.046,-0.48699999999999477,체인지업,Splitter,0,0,0,0,strike,equal_length,vb_flow_undecided,0.168
20240726LTNC0-20240726LTNC0-001-01,20240726LTNC0-001,유땅,B,138.0,139.439,0.12000000000000455,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,1.1441550575408839
20240726LTNC0-20240726LTNC0-020-02,20240726LTNC0-020,삼진,B,121.0,121.547,1.0120000000000005,체인지업,ChangeUp,0,1,0,1,strike,equal_length,vb_flow_supports_strike,1.0000000000000002
20240727LTNC0-20240727LTNC0-029-01,20240727LTNC0-029,이땅,B,133.0,134.065,0.4939999999999998,포크,ChangeUp,0,0,0,0,strike,equal_length,vb_flow_undecided,1.4906570223025921
20240728HHLG0-20240728HHLG0-038-02,20240728HHLG0-038,좌비,B,143.0,144.037,0.5219999999999914,포심,Fastball,0,1,0,1,strike,equal_length,vb_flow_undecided,0.3168316831683171
20240728HHLG0-20240728HHLG0-069-01,20240728HHLG0-069,투땅,B,141.0,142.865,-0.3060000000000116,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.21599999999999997
20240728HTWO0-20240728HTWO0-023-01,20240728HTWO0-023,일땅,B,148.0,148.779,0.7800000000000011,투심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,0.5280898876404493
20240728HTWO0-20240728HTWO0-049-01,20240728HTWO0-049,삼병,B,135.0,136.614,-0.05500000000000682,체인지업,ChangeUp,0,0,0,0,strike,equal_length,vb_flow_undecided,0.804
20240728LTNC0-20240728LTNC0-055-02,20240728LTNC0-055,삼진,B,134.0,135.109,0.44999999999998863,체인지업,ChangeUp,0,1,0,1,strike,equal_length,vb_flow_supports_strike,1.416
20240728OBSK0-20240728OBSK0-054-01,20240728OBSK0-054,좌중홈,B,126.0,126.756,0.8029999999999973,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,0.605080831408776
20240728OBSK0-20240728OBSK0-054-02,20240728OBSK0-054,좌중홈,B,137.0,137.811,0.7479999999999905,포심,Fastball,1,0,0,1,strike,equal_length,vb_flow_undecided,0.9239999999999999
20240731HHKT0-20240731HHKT0-044-01,20240731HHKT0-044,우안,B,132.0,134.118,-0.5589999999999975,포심,ChangeUp,0,0,0,0,strike,equal_length,vb_flow_undecided,1.044
20240731LTSK0-20240731LTSK0-032-01,20240731LTSK0-032,우비,B,135.0,135.508,1.0509999999999877,포크,ChangeUp,0,0,0,0,strike,equal_length,vb_flow_undecided,0.5158501440922189
20240731LTSK0-20240731LTSK0-072-01,20240731LTSK0-072,이땅,B,135.0,135.204,1.3549999999999898,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,0.504
20240731LTSK0-20240731LTSK0-111-01,20240731LTSK0-111,사구,B,136.0,136.573,0.98599999999999,포심,Fastball,0,0,0,0,strike,equal_length,vb_flow_undecided,1.6630824372759854
20240801LTSK0-20240801LTSK0-037-01,20240801LTSK0-037,유비,B,134.0,134.259,1.3000000000000114,슬라이더,Slider,0,0,0,0,strike,equal_length,vb_flow_undecided,0.8748538011695903
