season,pitch_id,pitcher_name,code,stadium,category,px,pz,horizontal_movement_cm,vertical_movement_cm,velocity_kmh,loc_err_x_cm,loc_err_z_cm,mov_resid_hb_cm,mov_resid_ivb_cm,magnus,ay,z_hb,z_ivb,release_x_dev_cm,release_z_dev_cm,zone_distance,swing,event,boundary,plane_shift_cm,p_zone,p_zone_alt,p_zone_front
2026,20260430LGKT0-20260430LGKT0-078-03,함덕주,CH,수원,extreme_consistent,-0.84,0.49,4.5,36.7,122.0,-0.051,0.148,-0.047,0.028,11.118,24.137,-8.059,0.95,7.264,-7.718,2.306,0.0,Ball,True,0.632,0.0,0.0,0.0
2026,20260430LGKT0-20260430LGKT0-078-07,함덕주,CH,수원,extreme_consistent,-0.17,2.78,18.9,27.5,127.0,-0.022,0.044,0.009,0.041,11.016,24.198,-5.441,0.133,-5.058,0.471,0.398,1.0,Foul,False,1.037,0.981,0.981,0.982
2026,20260430LGKT0-20260430LGKT0-079-01,함덕주,CH,수원,extreme_consistent,-1.66,1.71,8.3,31.5,123.0,0.072,0.112,0.029,-0.031,10.086,21.224,-7.461,0.526,6.637,-9.399,1.992,0.0,Ball,False,0.401,0.0,0.0,0.0
2026,20260430LGKT0-20260430LGKT0-081-01,함덕주,CH,수원,extreme_consistent,2.49,2.05,16.8,33.1,127.0,-0.141,-0.104,-0.044,-0.031,12.348,25.293,-5.557,0.523,0.632,1.772,2.988,0.0,Ball,True,0.427,0.0,0.0,0.0
2026,20260430SKHH0-20260430SKHH0-064-02,노경은,FT,대전,extreme_consistent,0.84,1.47,15.6,31.8,141.0,-0.099,-0.043,-0.014,0.012,14.467,19.29,5.691,-0.197,-4.624,-0.049,1.118,1.0,Foul,True,1.004,0.0,0.0,0.0
2026,20260430SSOB0-20260430SSOB0-048-07,최원태,CH,잠실,extreme_consistent,0.2,1.76,20.4,-29.4,124.0,-0.077,0.092,0.014,-0.032,11.42,19.887,7.963,-12.057,-0.224,-4.616,0.886,1.0,Foul,True,2.485,0.984,0.997,0.974
2026,20260430SSOB0-20260430SSOB0-055-03,최원태,CH,잠실,extreme_consistent,-0.4,0.85,21.2,-25.2,125.0,-0.022,0.085,-0.03,-0.034,10.741,21.247,8.023,-11.323,-1.007,-2.31,1.916,0.0,Ball,False,3.126,0.0,0.0,0.0
2026,20260430SSOB0-20260430SSOB0-055-05,최원태,CH,잠실,extreme_consistent,0.48,1.38,22.4,-45.8,124.0,-0.106,0.01,-0.005,-0.033,16.198,19.717,8.283,-15.572,1.413,-5.63,1.314,1.0,InPlay,False,3.441,0.0,0.0,0.0
2026,20260430SSOB0-20260430SSOB0-056-04,최원태,CH,잠실,extreme_consistent,1.36,1.87,9.6,-25.7,125.0,-0.123,0.115,-0.019,-0.0,9.044,19.346,6.44,-11.355,-2.198,-3.824,1.632,0.0,Ball,True,2.138,0.0,0.0,0.0
2026,20260501LTSK0-20260501LTSK0-010-01,타케다,FF,문학,extreme_consistent,0.84,1.21,-58.9,43.4,145.0,0.005,-0.068,0.023,-0.046,31.615,31.51,-5.186,-0.335,-20.881,0.268,1.486,0.0,Ball,True,1.286,0.0,0.0,0.0
2026,20260501LTSK0-20260501LTSK0-068-02,노경은,FT,문학,extreme_consistent,-1.21,3.71,-37.8,60.7,146.0,0.047,-0.146,0.043,0.022,31.223,33.487,0.368,5.143,-4.751,0.363,1.482,0.0,Ball,False,1.852,0.0,0.0,0.0
2026,20260501NCLG0-20260501NCLG0-013-06,토다,FF,잠실,extreme_consistent,-0.24,1.6,-9.1,69.5,150.0,-0.021,0.161,-0.019,0.029,32.45,28.439,0.753,5.703,11.148,-2.77,1.008,1.0,Foul,True,0.132,0.995,0.995,0.472
2026,20260501OBWO0-20260501OBWO0-055-05,전준표,FF,고척,extreme_consistent,1.59,1.83,-25.0,72.5,151.0,0.135,-0.049,0.045,-0.033,34.845,37.689,0.775,5.299,0.244,0.158,1.908,0.0,Ball,True,0.306,0.0,0.0,0.0
2026,20260501OBWO0-20260501OBWO0-061-04,박치국,CH,고척,extreme_consistent,-0.37,2.3,23.6,-3.7,129.0,0.085,0.148,-0.038,-0.034,7.953,27.703,10.717,-3.531,-13.489,-5.651,0.444,0.0,CalledStrike,False,0.11,0.984,0.984,0.982
2026,20260502HHSS0-20260502HHSS0-015-02,장찬희,FT,대구,extreme_consistent,0.17,3.32,8.0,36.4,135.0,-0.142,0.072,-0.021,-0.033,14.069,14.367,5.449,0.9,-0.349,1.758,0.946,0.0,CalledStrike,True,0.93,0.993,0.991,0.985
2026,20260502HHSS0-20260502HHSS0-031-04,이민우,FC,대구,extreme_consistent,-0.72,1.44,-19.0,26.5,136.0,-0.148,0.092,-0.038,-0.026,12.226,17.868,-6.23,0.455,-10.285,-4.007,1.305,1.0,InPlay,False,0.644,0.0,0.0,0.0
2026,20260502HHSS0-20260502HHSS0-040-01,배찬승,SL,대구,extreme_consistent,-1.36,2.07,43.6,11.1,135.0,-0.079,0.045,0.022,0.027,16.738,14.718,6.281,0.115,8.878,-0.29,1.632,0.0,Ball,False,0.341,0.0,0.0,0.0
2026,20260502HHSS0-20260502HHSS0-079-01,임기영,CH,대구,extreme_consistent,-1.33,2.6,6.6,25.0,129.0,-0.09,-0.047,-0.011,0.022,8.872,12.726,7.27,3.286,9.054,-2.172,1.596,0.0,Ball,False,1.616,0.0,0.0,0.0
2026,20260502LTSK0-20260502LTSK0-068-03,박정민,SL,문학,extreme_consistent,1.84,2.35,-4.9,49.9,136.0,-0.045,-0.024,0.031,0.034,19.542,22.463,0.353,5.423,8.876,4.277,2.208,0.0,Ball,False,1.151,0.0,0.0,0.0
2026,20260502NCLG0-20260502NCLG0-075-04,김진호,CH,잠실,extreme_consistent,0.29,1.15,-2.4,1.3,128.0,-0.148,0.015,-0.006,-0.048,0.932,24.98,5.923,-1.433,-4.946,-16.78,1.488,1.0,Whiff,False,0.395,0.0,0.0,0.0
2026,20260502OBWO0-20260502OBWO0-015-05,벤자민,CU,고척,extreme_consistent,0.29,2.22,-21.6,14.9,127.0,0.066,0.1,-0.014,-0.043,8.481,27.757,-1.236,7.342,-0.489,4.094,0.348,0.0,CalledStrike,False,1.894,0.985,0.977,0.977
2026,20260502OBWO0-20260502OBWO0-016-08,벤자민,CU,고척,extreme_consistent,-0.3,1.64,-20.5,9.6,127.0,-0.151,0.133,-0.002,0.026,7.224,33.123,-1.097,6.041,2.373,-1.047,1.0,1.0,Foul,False,1.245,0.0,0.0,0.495
2026,20260502OBWO0-20260502OBWO0-021-05,벤자민,CU,고척,extreme_consistent,0.72,2.97,-25.9,14.9,126.0,-0.043,-0.015,-0.039,-0.02,9.535,29.423,-2.009,7.451,3.014,1.234,0.864,0.0,CalledStrike,False,2.434,0.991,0.984,0.993
2026,20260502OBWO0-20260502OBWO0-035-06,벤자민,CU,고척,extreme_consistent,-0.84,2.79,-13.1,18.0,125.0,0.095,0.009,0.048,-0.009,7.084,25.152,0.286,8.296,3.431,0.033,1.008,1.0,Foul,True,2.486,0.992,0.992,0.992
2026,20260503KTHT0-20260503KTHT0-029-04,네일,FT,광주,extreme_consistent,-0.54,2.07,-38.2,-18.0,144.0,-0.055,0.09,-0.015,-0.035,17.88,25.602,-0.707,-5.227,1.693,-6.429,0.648,1.0,Foul,False,1.629,0.989,0.989,0.989
2026,20260503NCLG0-20260503NCLG0-041-03,박시원,SL,잠실,extreme_consistent,-1.01,2.27,41.0,-29.1,131.0,-0.146,0.137,-0.04,-0.007,18.219,18.606,6.148,-5.357,2.69,-16.572,1.212,1.0,InPlay,True,0.899,0.0,0.0,0.0
2026,20260503NCLG0-20260503NCLG0-052-04,박시원,SL,잠실,extreme_consistent,-1.35,1.75,20.0,-31.9,132.0,-0.038,0.042,-0.045,-0.008,13.656,23.44,1.638,-5.797,-1.868,-18.079,1.62,0.0,Ball,True,1.555,0.0,0.0,0.0
2026,20260505LTKT0-20260505LTKT0-073-04,박영현,FF,수원,extreme_consistent,0.75,2.89,-16.3,90.6,151.0,-0.092,-0.083,-0.018,-0.0,43.312,32.138,-2.478,7.168,4.341,5.096,0.9,1.0,Foul,True,1.39,0.996,0.996,0.994
2026,20260505NCSK0-20260505NCSK0-075-02,임지민,FF,문학,extreme_consistent,2.02,0.45,-32.9,85.5,153.0,-0.068,0.125,0.018,0.007,44.236,31.969,-2.072,6.432,2.199,3.816,2.424,0.0,Ball,False,0.463,0.0,0.0,0.0
2026,20260505OBLG0-20260505OBLG0-059-02,김정우,SL,잠실,extreme_consistent,1.42,2.64,-33.6,16.8,132.0,0.013,-0.01,-0.048,-0.037,13.543,21.749,-6.038,1.135,-3.911,-12.073,1.704,0.0,Ball,False,0.99,0.0,0.0,0.0
2026,20260505OBLG0-20260505OBLG0-060-02,김정우,CH,잠실,extreme_consistent,-0.15,0.32,3.1,5.8,129.0,0.128,0.036,0.033,0.008,2.342,16.388,5.867,-1.266,-0.769,-9.235,2.515,0.0,Ball,False,1.42,0.0,0.0,0.0
2026,20260506LTKT0-20260506LTKT0-020-02,보쉴리,FT,수원,extreme_consistent,0.06,4.24,12.3,38.1,143.0,0.092,0.09,0.05,0.039,17.293,21.439,5.545,1.609,-2.489,0.804,1.837,0.0,Ball,False,1.846,0.0,0.0,0.0
2026,20260506LTKT0-20260506LTKT0-036-03,보쉴리,FT,수원,extreme_consistent,-0.14,4.05,17.3,40.3,144.0,-0.08,-0.018,0.014,0.028,19.032,21.254,6.267,1.966,2.193,-4.869,1.882,0.0,Ball,False,1.818,0.0,0.0,0.0
2026,20260506LTKT0-20260506LTKT0-079-01,구승민,FS,수원,extreme_consistent,-0.66,1.96,18.8,10.0,131.0,-0.127,-0.038,-0.019,-0.043,7.589,21.715,7.29,-2.195,-8.327,-16.213,0.792,1.0,InPlay,False,0.315,0.995,0.995,0.992
2026,20260506NCSK0-20260506NCSK0-001-01,김건우,FF,문학,extreme_consistent,-0.18,1.79,23.2,81.2,145.0,0.04,0.062,0.038,-0.026,36.659,28.516,0.005,5.259,-0.117,7.778,0.833,0.0,CalledStrike,True,0.162,0.995,0.995,0.991
2026,20260506NCSK0-20260506NCSK0-049-03,문승원,FT,문학,extreme_consistent,-0.25,0.47,-44.7,18.9,140.0,-0.018,0.076,-0.039,0.038,19.604,23.049,-1.171,-5.298,-6.161,-0.577,2.321,0.0,Ball,False,2.099,0.0,0.0,0.0
2026,20260507HHHT0-20260507HHHT0-049-01,한재승,SL,광주,extreme_consistent,-0.72,3.48,-17.3,26.4,135.0,-0.044,-0.128,-0.049,0.002,11.988,17.994,-5.621,4.673,0.484,2.442,1.275,0.0,Ball,True,1.891,0.001,0.001,0.003
2026,20260507HHHT0-20260507HHHT0-050-02,한재승,FS,광주,extreme_consistent,-0.16,2.06,15.3,-12.4,130.0,-0.031,-0.059,-0.015,-0.046,6.89,18.52,5.786,-6.744,-13.542,2.515,0.359,0.0,CalledStrike,False,1.578,0.974,0.976,0.985
2026,20260507HHHT0-20260507HHHT0-050-03,한재승,SL,광주,extreme_consistent,-1.49,2.37,-17.0,25.5,135.0,-0.144,0.002,-0.029,-0.032,11.67,16.581,-5.664,4.432,-4.27,5.152,1.788,0.0,Ball,False,1.012,0.0,0.0,0.0
2026,20260507HHHT0-20260507HHHT0-051-01,한재승,SL,광주,extreme_consistent,-0.55,0.74,-16.0,32.6,136.0,-0.104,-0.1,-0.045,-0.01,13.957,18.657,-5.371,5.138,-3.688,4.58,2.02,0.0,Ball,False,0.192,0.0,0.0,0.0
2026,20260507HHHT0-20260507HHHT0-051-05,한재승,SL,광주,extreme_consistent,-0.47,2.6,-21.2,23.7,135.0,-0.022,-0.129,0.016,-0.008,12.04,18.769,-6.414,4.116,-2.741,4.566,0.564,1.0,InPlay,False,0.983,0.986,0.987,0.988
2026,20260507NCSK0-20260507NCSK0-077-02,손주환,SL,문학,extreme_consistent,-0.23,2.42,-27.8,23.5,133.0,0.013,-0.075,0.01,-0.05,13.506,20.635,-5.017,0.716,-3.447,-2.139,0.276,1.0,Foul,False,0.272,0.985,0.985,0.992
2026,20260507OBLG0-20260507OBLG0-063-01,박치국,FF,잠실,extreme_consistent,1.12,1.33,-36.1,-17.8,143.0,0.022,-0.093,-0.034,0.025,16.982,28.806,0.099,-5.28,-7.378,-32.697,1.344,0.0,Ball,False,1.807,0.0,0.0,0.0
2026,20260508HTLT0-20260508HTLT0-029-01,황동하,FF,사직,extreme_consistent,-0.96,2.02,4.8,30.4,143.0,0.137,-0.143,0.035,0.037,12.958,29.493,6.096,-0.673,4.99,-2.731,1.152,0.0,Ball,True,1.129,0.0,0.0,0.0
2026,20260508HTLT0-20260508HTLT0-039-01,황동하,FF,사직,extreme_consistent,-0.1,3.64,-50.6,15.0,142.0,-0.12,-0.065,-0.038,0.03,22.164,32.15,-5.566,-3.228,-8.675,-2.62,1.203,0.0,CalledStrike,True,0.233,0.667,0.667,0.219
2026,20260508LGHH0-20260508LGHH0-014-02,송승기,SL,대전,extreme_consistent,0.44,1.28,37.8,29.5,129.0,-0.121,-0.061,0.007,-0.014,16.53,17.989,5.239,2.013,0.698,3.61,1.405,0.0,Ball,False,0.521,0.0,0.0,0.0
2026,20260508LGHH0-20260508LGHH0-015-03,송승기,SL,대전,extreme_consistent,1.29,1.35,44.9,40.5,133.0,-0.099,0.079,-0.045,-0.041,21.605,22.47,6.317,3.575,2.774,3.8,1.548,0.0,Ball,False,0.116,0.0,0.0,0.0
2026,20260508LGHH0-20260508LGHH0-022-01,송승기,CU,대전,extreme_consistent,-0.27,2.17,22.1,6.6,125.0,-0.088,0.076,0.01,0.026,7.32,18.453,4.975,6.692,4.294,3.502,0.381,0.0,CalledStrike,False,1.737,0.987,0.984,0.985
2026,20260508LGHH0-20260508LGHH0-038-01,송승기,SL,대전,extreme_consistent,-0.12,0.21,49.4,33.6,128.0,0.069,0.035,0.003,-0.014,19.89,20.075,6.831,2.483,5.417,5.855,2.642,0.0,Ball,False,1.399,0.0,0.0,0.0
2026,20260508LGHH0-20260508LGHH0-038-04,송승기,CH,대전,extreme_consistent,1.17,3.76,-1.4,6.4,128.0,0.077,0.105,0.012,-0.044,2.238,18.978,-6.727,-3.484,-0.465,1.777,1.462,0.0,Ball,False,0.409,0.0,0.0,0.0
2026,20260508LGHH0-20260508LGHH0-040-01,송승기,SL,대전,extreme_consistent,-0.28,1.82,46.6,24.9,129.0,0.108,-0.123,-0.041,0.032,17.882,20.583,6.437,1.489,5.113,0.189,0.708,0.0,CalledStrike,True,0.295,0.987,0.977,0.987
2026,20260508LGHH0-20260508LGHH0-043-02,권민규,SL,대전,extreme_consistent,-0.94,3.83,39.8,15.0,121.0,-0.145,-0.055,0.042,0.036,12.769,16.299,6.602,0.515,5.77,-7.632,1.514,0.0,Ball,True,0.838,0.0,0.0,0.0
2026,20260508LGHH0-20260508LGHH0-043-04,권민규,SL,대전,extreme_consistent,-0.47,2.55,41.7,20.5,122.0,0.081,-0.074,0.047,0.011,13.976,17.569,6.959,1.023,8.414,-7.671,0.564,1.0,Foul,False,0.081,0.99,0.99,0.986
2026,20260508LGHH0-20260508LGHH0-043-05,권민규,SL,대전,extreme_consistent,-0.71,2.75,46.7,30.0,127.0,0.047,-0.055,-0.01,0.033,18.367,18.826,7.797,2.29,8.624,-6.602,0.852,1.0,Foul,False,0.741,0.993,0.993,0.991
2026,20260508LGHH0-20260508LGHH0-057-01,김윤식,SL,대전,extreme_consistent,-0.24,2.24,45.5,39.3,117.0,-0.04,-0.044,-0.009,-0.043,16.779,15.521,5.717,3.078,-11.948,18.531,0.288,1.0,InPlay,False,0.235,0.978,0.978,0.984
2026,20260508LGHH0-20260508LGHH0-071-02,박재규,FF,대전,extreme_consistent,-0.27,5.22,14.9,2.2,131.0,-0.079,-0.088,-0.018,-0.04,5.36,17.58,7.212,-9.154,-4.982,-8.999,3.147,0.0,Ball,False,0.423,0.0,0.0,0.0
2026,20260508LGHH0-20260508LGHH0-092-05,이민우,FF,대전,extreme_consistent,0.41,3.0,13.4,28.7,139.0,0.003,0.097,-0.027,-0.048,12.546,20.208,5.615,-0.725,0.666,3.98,0.519,1.0,Foul,False,0.085,0.991,0.991,0.995
2026,20260508SKOB0-20260508SKOB0-061-01,노경은,SL,잠실,extreme_consistent,-0.2,2.75,24.9,-19.7,125.0,-0.017,-0.065,0.046,0.023,10.507,19.233,1.771,-5.394,-13.746,-10.361,0.36,0.0,CalledStrike,False,1.369,0.977,0.983,0.983
2026,20260508SSNC0-20260508SSNC0-003-02,목지훈,FF,창원,extreme_consistent,0.06,3.2,-4.7,41.6,141.0,-0.014,-0.043,-0.019,-0.039,17.114,28.832,5.436,0.301,-4.24,-0.883,0.86,1.0,Foul,False,0.317,0.972,0.972,0.986
2026,20260509HTLT0-20260509HTLT0-015-01,김진욱,FF,사직,extreme_consistent,0.88,1.82,59.9,34.7,146.0,-0.148,-0.029,-0.041,-0.008,29.827,27.181,6.018,-2.093,11.955,3.478,1.056,0.0,CalledStrike,True,1.281,0.968,0.986,0.972
2026,20260509KTWO0-20260509KTWO0-096-01,전용주,FF,고척,extreme_release_mismatch,-0.33,0.1,-1.2,67.1,147.0,0.064,-0.135,0.004,0.033,28.402,34.444,-5.323,3.11,-103.223,0.743,2.763,1.0,Whiff,False,1.441,0.0,0.0,0.0
2026,20260509LGHH0-20260509LGHH0-052-02,왕옌청,FS,대전,extreme_consistent,0.12,2.41,27.7,62.4,132.0,-0.039,0.029,-0.037,0.05,23.739,23.781,0.889,5.21,-8.359,9.582,0.15,1.0,InPlay,False,0.891,0.99,0.99,0.992
2026,20260510HTLT0-20260510HTLT0-060-03,정철원,FF,사직,extreme_release_mismatch,-0.08,2.92,36.3,22.8,140.0,0.064,0.06,-0.005,-0.037,17.388,26.034,8.011,-3.815,62.992,-12.852,0.523,0.0,CalledStrike,False,0.443,0.986,0.992,0.989
2026,20260510HTLT0-20260510HTLT0-060-07,정철원,FF,사직,extreme_release_mismatch,0.64,3.54,25.1,40.0,141.0,0.051,-0.095,-0.018,-0.018,19.584,24.984,6.312,-0.371,58.389,-10.637,1.246,1.0,Foul,True,0.523,0.0,0.001,0.07
2026,20260510HTLT0-20260510HTLT0-060-08,정철원,FF,사직,extreme_release_mismatch,-0.1,3.61,30.2,52.4,139.0,0.075,0.035,0.031,0.043,23.533,33.066,7.053,2.149,63.737,-8.376,1.328,1.0,InPlay,False,0.849,0.0,0.0,0.0
2026,20260510LGHH0-20260510LGHH0-036-03,웰스,FF,대전,extreme_release_mismatch,0.34,2.56,-11.8,36.9,144.0,-0.086,-0.139,0.043,0.019,16.54,20.624,-9.457,-2.855,-71.667,-14.608,0.408,1.0,InPlay,False,0.647,0.975,0.977,0.981
2026,20260510LGHH0-20260510LGHH0-045-06,윤산흠,SL,대전,extreme_consistent,-0.5,3.18,22.5,-49.3,130.0,-0.133,0.078,0.027,-0.046,18.246,20.358,2.261,-8.083,3.945,1.18,0.723,1.0,InPlay,False,1.52,0.995,0.995,0.993
2026,20260512HHWO0-20260512HHWO0-077-02,권민규,SL,고척,extreme_consistent,-1.01,1.8,44.3,29.0,119.0,0.068,0.051,-0.019,0.015,15.144,23.214,7.301,0.764,13.301,-7.495,1.212,0.0,Ball,True,0.598,0.0,0.0,0.0
2026,20260512HHWO0-20260512HHWO0-081-02,권민규,SL,고척,extreme_consistent,-0.59,2.68,50.6,42.6,127.0,-0.014,-0.141,0.021,-0.014,21.646,26.605,8.435,2.618,16.834,-8.019,0.708,0.0,CalledStrike,False,0.945,0.976,0.976,0.98
2026,20260512NCLT0-20260512NCLT0-038-02,라일리,SL,사직,extreme_consistent,0.68,0.83,-3.5,36.1,142.0,0.019,0.024,-0.039,-0.042,15.328,25.118,-1.105,7.014,-7.854,3.313,1.915,0.0,Ball,False,0.043,0.0,0.0,0.0
2026,20260512NCLT0-20260512NCLT0-044-01,라일리,SL,사직,extreme_consistent,-0.35,2.81,-30.6,23.6,142.0,-0.003,-0.078,0.002,0.022,16.116,31.57,-6.775,4.6,-14.224,-5.911,0.42,1.0,Whiff,False,1.254,0.98,0.98,0.982
2026,20260512OBHT0-20260512OBHT0-048-03,올러,FF,광주,extreme_consistent,-0.82,3.59,-42.5,13.2,148.0,0.015,0.128,0.025,-0.029,20.246,23.868,-2.808,-5.159,-5.089,-9.643,1.327,0.0,Ball,True,0.061,0.0,0.0,0.0
2026,20260512SSLG0-20260512SSLG0-039-02,임찬규,CU,잠실,extreme_consistent,0.26,2.63,-34.0,24.6,119.0,-0.159,-0.072,-0.014,-0.014,12.563,17.187,-9.887,9.225,-1.942,-7.702,0.312,1.0,InPlay,False,2.944,0.986,0.978,0.989
2026,20260512SSLG0-20260512SSLG0-060-01,장현식,CH,잠실,extreme_consistent,-1.19,3.3,5.4,-5.3,134.0,0.069,0.033,0.024,-0.011,2.852,23.018,5.267,-2.794,-4.447,-9.278,1.428,0.0,Ball,False,0.947,0.0,0.0,0.0
2026,20260512SSLG0-20260512SSLG0-075-01,김진수,SL,잠실,extreme_consistent,-0.1,2.77,-35.1,21.0,132.0,0.102,-0.062,-0.006,-0.005,14.909,19.222,-8.226,3.133,-7.104,-9.111,0.357,1.0,Foul,False,1.425,0.983,0.982,0.987
2026,20260512SSLG0-20260512SSLG0-076-07,김진수,CH,잠실,extreme_consistent,-0.67,1.32,22.6,-48.7,127.0,-0.029,-0.059,0.03,-0.048,18.107,20.373,8.255,-9.967,-7.303,-8.102,1.328,1.0,Foul,False,2.817,0.0,0.0,0.0
2026,20260513SSLG0-20260513SSLG0-044-01,톨허스트,FS,잠실,extreme_consistent,-1.19,3.89,9.1,-1.9,137.0,-0.06,-0.051,0.028,0.005,3.742,19.257,5.836,-1.767,0.916,-7.395,1.428,0.0,Ball,False,1.448,0.0,0.0,0.0
2026,20260514NCLT0-20260514NCLT0-034-01,토다,FF,사직,extreme_consistent,0.13,3.33,-27.4,19.9,145.0,0.146,-0.155,0.031,0.027,14.575,33.736,-2.209,-5.312,3.37,-1.349,0.963,0.0,CalledStrike,True,0.728,0.992,0.993,0.984
2026,20260514SKKT0-20260514SKKT0-045-01,이로운,CH,수원,extreme_consistent,0.94,1.68,13.4,-7.3,129.0,-0.081,0.014,0.008,-0.022,5.265,21.247,7.247,-6.615,5.95,-7.322,1.128,0.0,Ball,True,0.982,0.0,0.0,0.0
2026,20260514SKKT0-20260514SKKT0-077-02,노경은,CU,수원,extreme_consistent,1.35,1.96,30.1,17.4,127.0,-0.02,-0.029,0.023,0.001,11.763,19.489,-0.183,7.905,5.478,-8.891,1.62,0.0,Ball,False,2.031,0.0,0.0,0.0
2026,20260514SSLG0-20260514SSLG0-027-01,양창섭,SL,잠실,extreme_consistent,-1.22,2.58,-37.4,11.8,130.0,0.129,-0.088,0.041,-0.036,13.874,21.95,-7.906,1.987,-4.133,-12.207,1.464,0.0,Ball,False,0.685,0.0,0.0,0.0
2026,20260514SSLG0-20260514SSLG0-027-06,양창섭,SL,잠실,extreme_consistent,-0.54,2.67,-31.1,9.7,132.0,-0.103,0.035,-0.028,0.035,12.013,21.373,-6.877,1.661,-1.79,-12.272,0.648,1.0,InPlay,False,0.964,0.987,0.987,0.986
2026,20260514SSLG0-20260514SSLG0-039-04,김진수,SL,잠실,extreme_consistent,-0.35,3.53,-30.2,9.2,130.0,-0.136,0.127,-0.02,-0.005,11.202,20.321,-7.381,1.696,-0.093,-8.432,1.246,1.0,InPlay,True,1.739,0.001,0.754,0.09
2026,20260514SSLG0-20260514SSLG0-043-01,양창섭,CH,잠실,extreme_consistent,-0.98,1.54,8.9,0.6,131.0,-0.114,0.017,-0.005,-0.025,3.284,17.827,7.453,-2.179,-3.643,-15.14,1.176,0.0,Ball,True,0.463,0.0,0.0,0.0
2026,20260514SSLG0-20260514SSLG0-050-02,김진수,CH,잠실,extreme_consistent,-0.42,1.92,9.9,-22.7,130.0,-0.121,0.04,0.019,-0.023,8.817,20.973,6.187,-6.046,-8.256,-18.414,0.62,0.0,CalledStrike,True,0.851,0.994,0.995,0.989
2026,20260515LTOB0-20260515LTOB0-011-03,김진욱,SL,잠실,extreme_consistent,-0.04,0.1,44.0,23.2,134.0,-0.022,0.099,0.014,0.05,18.755,16.089,6.636,1.158,7.647,-3.406,2.767,0.0,Ball,False,1.377,0.0,0.0,0.0
2026,20260515LTOB0-20260515LTOB0-016-02,김진욱,SL,잠실,extreme_consistent,-0.22,2.72,56.0,28.8,135.0,-0.047,0.064,-0.027,0.012,23.692,19.759,8.878,2.859,7.901,-0.511,0.37,1.0,InPlay,False,0.838,0.982,0.982,0.97
2026,20260515LTOB0-20260515LTOB0-027-01,김진욱,SL,잠실,extreme_consistent,0.69,2.87,47.8,18.9,134.0,-0.019,-0.135,-0.031,0.014,18.916,19.122,7.452,0.8,12.788,-5.381,0.828,0.0,CalledStrike,False,0.491,0.987,0.989,0.99
2026,20260515LTOB0-20260515LTOB0-027-03,김진욱,SL,잠실,extreme_consistent,1.05,2.07,46.8,25.3,137.0,-0.048,0.115,-0.016,0.024,20.708,20.782,7.294,1.881,10.73,-5.459,1.26,1.0,Foul,True,0.456,0.0,0.0,0.0
2026,20260515LTOB0-20260515LTOB0-039-02,김진욱,SL,잠실,extreme_consistent,0.11,3.45,44.9,27.8,134.0,0.148,-0.052,-0.023,-0.015,19.568,18.71,6.861,2.778,10.775,-8.583,1.214,1.0,InPlay,True,1.482,0.803,0.99,0.651
2026,20260516HHKT0-20260516HHKT0-019-03,배제성,FS,수원,extreme_release_mismatch,0.14,2.96,27.5,41.7,132.0,-0.108,-0.124,0.011,-0.012,17.888,21.956,5.361,0.833,-25.083,-6.207,0.743,1.0,InPlay,False,1.015,0.993,0.993,0.988
2026,20260517HHKT0-20260517HHKT0-019-02,류현진,FC,수원,extreme_consistent,-0.14,2.83,50.4,17.8,126.0,-0.166,-0.062,0.023,0.022,17.615,17.522,5.107,-0.98,6.893,-10.777,0.457,1.0,InPlay,False,0.166,0.972,0.96,0.986
2026,20260517HHKT0-20260517HHKT0-076-01,이민우,FC,수원,extreme_consistent,0.44,0.9,-18.4,29.6,133.0,0.145,0.104,0.033,0.04,12.764,19.552,-6.231,1.069,-13.049,-10.201,1.822,0.0,Ball,False,0.906,0.0,0.0,0.0
2026,20260517HHKT0-20260517HHKT0-076-02,이민우,FT,수원,extreme_consistent,0.6,1.17,12.3,25.2,141.0,0.08,0.046,0.043,0.001,11.69,18.879,5.638,-2.106,-4.806,-7.627,1.503,0.0,Ball,False,1.276,0.0,0.0,0.0
2026,20260517HHKT0-20260517HHKT0-076-04,이민우,FC,수원,extreme_consistent,-0.98,0.83,-21.2,32.5,136.0,0.059,0.026,0.027,0.045,14.817,23.532,-6.978,1.747,-5.727,-12.642,1.904,0.0,Ball,True,0.794,0.0,0.0,0.0
2026,20260517HHKT0-20260517HHKT0-076-06,이민우,FT,수원,extreme_consistent,0.22,3.64,14.2,22.0,141.0,0.064,-0.111,0.038,0.036,10.863,23.927,5.969,-2.175,-3.397,-8.597,1.413,1.0,InPlay,False,0.495,0.0,0.0,0.0
2026,20260517HHKT0-20260517HHKT0-077-01,이민우,FT,수원,extreme_consistent,-0.96,2.54,12.6,21.8,139.0,-0.141,0.058,0.013,-0.049,10.155,21.701,5.551,-2.312,0.65,-11.539,1.152,0.0,Ball,True,0.253,0.0,0.0,0.0
2026,20260517HTSS0-20260517HTSS0-088-07,홍민규,SL,대구,extreme_consistent,0.77,1.98,3.7,37.2,136.0,0.032,-0.103,0.019,0.01,14.132,14.68,-0.141,5.756,4.649,4.789,0.924,1.0,Foul,True,0.625,0.995,0.995,0.987
